Scheme	Time (s)	Delay (ms)
cubic	14.198272	544.60
cubic	14.199542	543.50
cubic	14.200628	544.57
cubic	14.201693	544.36
cubic	14.202803	545.45
cubic	14.203333	543.63
cubic	14.204471	544.75
cubic	14.206070	545.51
cubic	14.206139	545.56
cubic	14.207213	544.98
cubic	14.208475	546.22
cubic	14.209592	545.67
cubic	14.210726	546.79
cubic	14.211958	545.63
cubic	14.212150	545.79
cubic	14.213276	545.86
cubic	14.214407	546.98
cubic	14.215640	545.81
cubic	14.216778	546.93
cubic	14.218032	545.82
cubic	14.218090	545.87
cubic	14.219175	545.78
cubic	14.220424	547.01
cubic	14.221545	545.80
cubic	14.222681	546.92
cubic	14.223912	545.75
cubic	14.225051	546.87
cubic	14.225071	545.83
cubic	14.226318	547.06
cubic	14.227433	545.79
cubic	14.228574	546.91
cubic	14.229807	545.79
cubic	14.230942	546.91
cubic	14.231080	545.76
cubic	14.232215	546.88
cubic	14.233479	545.76
cubic	14.234616	546.88
cubic	14.235847	545.71
cubic	14.236982	546.82
cubic	14.237135	545.92
cubic	14.238272	547.04
cubic	14.239522	545.90
cubic	14.240658	547.02
cubic	14.241663	545.69
cubic	14.242804	546.81
cubic	14.243342	546.11
cubic	14.244483	547.20
cubic	14.246126	546.49
cubic	14.246179	546.53
cubic	14.247321	546.84
cubic	14.248500	548.00
cubic	14.249648	547.49
cubic	14.250785	548.61
cubic	14.252019	548.18
cubic	14.252070	548.21
cubic	14.253215	546.96
cubic	14.254423	548.15
cubic	14.255584	548.25
cubic	14.256722	549.37
cubic	14.257962	548.22
cubic	14.259104	549.34
cubic	14.259123	546.97
cubic	14.260371	548.20
cubic	14.261492	548.26
cubic	14.262626	549.38
cubic	14.263857	548.20
cubic	14.264989	549.31
cubic	14.265126	547.09
cubic	14.266261	548.21
cubic	14.267510	548.27
cubic	14.268645	549.38
cubic	14.269878	548.27
cubic	14.271017	549.39
cubic	14.271179	547.18
cubic	14.272313	548.30
cubic	14.273546	548.27
cubic	14.274683	549.39
cubic	14.275914	548.26
cubic	14.277052	549.38
cubic	14.277073	547.05
cubic	14.278320	548.28
cubic	14.279440	548.15
cubic	14.280583	549.27
cubic	14.281591	547.97
cubic	14.282734	549.10
cubic	14.283271	547.29
cubic	14.284408	548.41
cubic	14.286041	548.72
cubic	14.286112	548.78
cubic	14.287210	547.51
cubic	14.288395	548.68
cubic	14.289601	549.05
cubic	14.290691	550.12
cubic	14.291952	549.72
cubic	14.293093	550.84
cubic	14.293113	549.20
cubic	14.294369	550.44
cubic	14.295502	549.17
cubic	14.296636	550.27
cubic	14.297868	550.45
cubic	14.299005	551.57
cubic	14.299144	549.30
cubic	14.300279	550.42
cubic	14.301540	549.35
cubic	14.302629	550.43
cubic	14.303895	550.57
cubic	14.305034	551.70
cubic	14.305054	549.35
cubic	14.306304	550.59
cubic	14.307417	549.29
cubic	14.308562	550.42
cubic	14.309794	550.59
cubic	14.310929	551.71
cubic	14.311064	549.46
cubic	14.312198	550.58
cubic	14.313477	549.50
cubic	14.314561	550.57
cubic	14.315822	550.55
cubic	14.316958	551.67
cubic	14.317114	549.47
cubic	14.318301	550.64
cubic	14.319456	549.44
cubic	14.320601	550.56
cubic	14.321611	550.32
cubic	14.322761	551.46
cubic	14.323288	549.63
cubic	14.324425	550.75
cubic	14.326073	550.05
cubic	14.326128	550.09
cubic	14.327263	550.02
cubic	14.328451	551.13
cubic	14.329612	549.96
cubic	14.330751	551.08
cubic	14.331991	551.49
cubic	14.333129	552.60
cubic	14.333150	550.96
cubic	14.334402	552.20
cubic	14.335531	551.66
cubic	14.336664	552.77
cubic	14.337898	551.60
cubic	14.339038	552.73
cubic	14.339058	551.69
cubic	14.340303	552.92
cubic	14.341424	551.69
cubic	14.342565	552.82
cubic	14.343818	551.67
cubic	14.344907	552.74
cubic	14.345075	551.86
cubic	14.346210	552.97
cubic	14.347446	551.76
cubic	14.348590	552.89
cubic	14.349823	551.67
cubic	14.350958	552.79
cubic	14.351088	551.86
cubic	14.352224	552.99
cubic	14.353458	551.83
cubic	14.354594	552.94
cubic	14.355837	551.83
cubic	14.356971	552.95
cubic	14.357108	551.82
cubic	14.358244	552.94
cubic	14.359486	551.83
cubic	14.360621	552.95
cubic	14.361635	551.60
cubic	14.362788	552.73
cubic	14.363342	552.01
cubic	14.364424	553.08
cubic	14.366111	552.41
cubic	14.366168	552.45
cubic	14.367255	551.19
cubic	14.368515	552.43
cubic	14.369638	552.29
cubic	14.370770	553.40
cubic	14.372025	552.32
cubic	14.372076	552.36
cubic	14.373174	552.62
cubic	14.374424	553.85
cubic	14.375545	553.31
cubic	14.376709	554.46
cubic	14.377875	553.96
cubic	14.379013	555.08
cubic	14.379149	552.89
cubic	14.380283	554.01
cubic	14.381518	554.07
cubic	14.382668	555.20
cubic	14.383924	554.10
cubic	14.385012	555.17
cubic	14.385063	552.84
cubic	14.386340	554.10
cubic	14.387459	554.14
cubic	14.388608	555.27
cubic	14.389844	554.11
cubic	14.390979	555.23
cubic	14.391116	552.96
cubic	14.392249	554.08
cubic	14.393483	554.25
cubic	14.394620	555.38
cubic	14.395876	554.24
cubic	14.396961	555.31
cubic	14.397134	553.14
cubic	14.398267	554.25
cubic	14.399513	554.23
cubic	14.400645	555.35
cubic	14.401661	554.07
cubic	14.402809	555.20
cubic	14.403346	553.40
cubic	14.404481	554.52
cubic	14.406123	554.89
cubic	14.406175	554.93
cubic	14.407262	553.67
cubic	14.408513	554.90
cubic	14.409634	553.67
cubic	14.410783	554.80
cubic	14.411941	554.76
cubic	14.413076	555.88
cubic	14.413095	553.52
cubic	14.414370	554.78
cubic	14.415501	555.08
cubic	14.416635	556.19
cubic	14.417872	555.77
cubic	14.419012	556.89
cubic	14.419150	555.37
cubic	14.420290	556.49
cubic	14.421538	555.34
cubic	14.422675	556.46
cubic	14.423909	556.64
cubic	14.425052	557.76
cubic	14.425071	555.38
cubic	14.426314	556.61
cubic	14.427434	555.36
cubic	14.428578	556.49
cubic	14.429819	556.49
cubic	14.430968	557.62
cubic	14.432136	556.45
cubic	14.432186	556.48
cubic	14.433295	555.24
cubic	14.434556	556.48
cubic	14.435679	556.34
cubic	14.436826	557.47
cubic	14.438096	556.38
cubic	14.438148	556.41
cubic	14.439239	555.11
cubic	14.440500	556.36
cubic	14.441619	556.42
cubic	14.443084	557.87
cubic	14.443106	555.48
cubic	14.444774	557.13
cubic	14.445330	555.33
cubic	14.446470	556.46
cubic	14.448153	556.87
cubic	14.448210	556.91
cubic	14.449369	555.72
cubic	14.450549	556.88
cubic	14.451690	555.67
cubic	14.452824	556.79
cubic	14.454071	556.70
cubic	14.454124	556.74
cubic	14.455212	555.45
cubic	14.456471	556.70
cubic	14.457590	556.99
cubic	14.458728	558.11
cubic	14.459981	557.70
cubic	14.461108	558.81
cubic	14.461128	557.17
cubic	14.462379	558.40
cubic	14.463518	557.88
cubic	14.464655	559.00
cubic	14.465894	557.87
cubic	14.467036	558.99
cubic	14.467057	557.74
cubic	14.468332	558.98
cubic	14.469459	557.77
cubic	14.470599	558.89
cubic	14.471831	557.77
cubic	14.473016	558.94
cubic	14.473082	557.75
cubic	14.474216	558.87
cubic	14.475452	557.75
cubic	14.476600	558.88
cubic	14.477832	557.70
cubic	14.478970	558.82
cubic	14.479109	557.90
cubic	14.480247	559.03
cubic	14.481486	557.82
cubic	14.482768	559.08
cubic	14.483336	557.33
cubic	14.484475	558.45
cubic	14.485045	557.76
cubic	14.486183	558.89
cubic	14.487802	558.14
cubic	14.488939	559.26
cubic	14.489075	557.05
cubic	14.490211	558.17
cubic	14.491475	558.16
cubic	14.492553	559.23
cubic	14.493819	558.15
cubic	14.494963	559.28
cubic	14.496117	558.08
cubic	14.496167	558.11
cubic	14.497279	558.03
cubic	14.498591	559.33
cubic	14.499714	559.13
cubic	14.500844	560.23
cubic	14.502089	559.83
cubic	14.502141	559.86
cubic	14.503228	559.29
cubic	14.504495	560.54
cubic	14.505576	559.18
cubic	14.506669	560.25
cubic	14.507944	560.46
cubic	14.509087	561.59
cubic	14.509131	559.04
cubic	14.510209	560.10
cubic	14.511514	560.11
cubic	14.512656	561.24
cubic	14.513786	559.95
cubic	14.515074	561.22
cubic	14.515143	558.86
cubic	14.516201	559.89
cubic	14.517509	560.16
cubic	14.518588	561.22
cubic	14.519682	559.89
cubic	14.520956	561.15
cubic	14.522094	561.23
cubic	14.522142	561.26
cubic	14.523404	561.08
cubic	14.524538	561.22
cubic	14.525674	562.34
cubic	14.526934	561.17
cubic	14.528071	562.29
cubic	14.528115	559.92
cubic	14.529424	561.21
cubic	14.530561	561.26
cubic	14.531691	560.94
cubic	14.532951	562.18
cubic	14.534100	560.94
cubic	14.534149	560.97
cubic	14.535394	561.16
cubic	14.536534	562.28
cubic	14.537691	561.05
cubic	14.538876	562.22
cubic	14.540036	561.02
cubic	14.540086	561.06
cubic	14.541230	560.97
cubic	14.542151	561.88
cubic	14.543270	560.64
cubic	14.544944	562.30
cubic	14.545535	560.54
cubic	14.546671	561.66
cubic	14.547208	560.94
cubic	14.548346	562.06
cubic	14.549584	560.94
cubic	14.550718	562.06
cubic	14.551952	560.94
cubic	14.553089	562.06
cubic	14.553109	560.82
cubic	14.554374	562.06
cubic	14.555510	560.83
cubic	14.556646	561.95
cubic	14.557899	560.84
cubic	14.559030	561.96
cubic	14.559166	560.84
cubic	14.560298	561.95
cubic	14.561534	560.82
cubic	14.562799	562.07
cubic	14.563402	561.84
cubic	14.564543	562.96
cubic	14.565071	561.82
cubic	14.566210	562.94
cubic	14.567865	562.93
cubic	14.569003	564.05
cubic	14.569151	562.53
cubic	14.570285	563.65
cubic	14.571534	562.53
cubic	14.572675	563.66
cubic	14.573919	563.64
cubic	14.575007	564.72
cubic	14.575174	562.52
cubic	14.576307	563.64
cubic	14.577541	562.49
cubic	14.578678	563.61
cubic	14.579911	563.59
cubic	14.581047	564.71
cubic	14.581067	562.38
cubic	14.582316	563.61
cubic	14.583444	562.38
cubic	14.584588	563.51
cubic	14.585856	563.50
cubic	14.586945	564.57
cubic	14.587114	562.38
cubic	14.588251	563.50
cubic	14.589485	562.31
cubic	14.590621	563.43
cubic	14.591863	563.61
cubic	14.593001	564.73
cubic	14.593053	562.39
cubic	14.594189	563.51
cubic	14.595428	562.38
cubic	14.596571	563.51
cubic	14.597806	563.48
cubic	14.598890	564.55
cubic	14.599053	562.35
cubic	14.600238	563.52
cubic	14.601398	562.28
cubic	14.602686	563.55
cubic	14.603294	563.10
cubic	14.604431	564.22
cubic	14.606073	564.41
cubic	14.606130	564.45
cubic	14.607216	563.87
cubic	14.608449	565.09
cubic	14.609612	564.58
cubic	14.610749	565.70
cubic	14.611988	565.27
cubic	14.613131	566.40
cubic	14.613201	564.07
cubic	14.614379	565.23
cubic	14.615533	565.32
cubic	14.616666	566.44
cubic	14.617898	565.27
cubic	14.619094	566.45
cubic	14.619114	564.11
cubic	14.620292	565.27
cubic	14.621451	565.15
cubic	14.622637	566.32
cubic	14.623814	565.19
cubic	14.624902	566.26
cubic	14.625049	564.06
cubic	14.626233	565.23
cubic	14.627392	565.12
cubic	14.628574	566.29
cubic	14.629735	565.09
cubic	14.630918	566.26
cubic	14.632085	565.07
cubic	14.632135	565.10
cubic	14.633299	565.01
cubic	14.634502	566.19
cubic	14.635652	564.99
cubic	14.636841	566.16
cubic	14.637764	564.73
cubic	14.638906	565.86
cubic	14.639440	562.21
cubic	14.640585	563.30
cubic	14.641136	562.60
cubic	14.642271	563.71
cubic	14.643906	564.11
cubic	14.645044	565.23
cubic	14.645101	563.63
cubic	14.646320	564.83
cubic	14.647477	564.33
cubic	14.648662	565.49
cubic	14.649831	565.00
cubic	14.651019	566.17
cubic	14.651081	564.56
cubic	14.652265	565.73
cubic	14.653425	565.22
cubic	14.654612	566.39
cubic	14.655770	565.88
cubic	14.656909	566.99
cubic	14.658065	566.49
cubic	14.658116	566.52
cubic	14.659255	565.96
cubic	14.660442	567.13
cubic	14.661640	566.69
cubic	14.662730	567.76
cubic	14.663977	567.34
cubic	14.665162	568.50
cubic	14.665182	566.15
cubic	14.666363	567.31
cubic	14.667532	567.23
cubic	14.668718	568.40
cubic	14.669880	567.23
cubic	14.671068	568.36
cubic	14.671129	566.01
cubic	14.673103	567.97
cubic	14.673126	566.93
cubic	14.674777	568.56
cubic	14.675344	566.73
cubic	14.676479	567.85
cubic	14.677050	566.06
cubic	14.678233	567.22
cubic	14.679815	567.54
cubic	14.680997	568.70
cubic	14.681058	566.40
cubic	14.682245	567.57
cubic	14.683406	566.38
cubic	14.684580	567.54
cubic	14.685795	567.49
cubic	14.686985	568.66
cubic	14.687048	566.34
cubic	14.688229	567.51
cubic	14.689388	567.82
cubic	14.690578	568.99
cubic	14.691735	568.50
cubic	14.692918	569.66
cubic	14.694107	569.18
cubic	14.694175	569.24
cubic	14.695313	567.95
cubic	14.696500	569.12
cubic	14.697654	569.22
cubic	14.698841	570.39
cubic	14.700003	569.15
cubic	14.701194	570.33
cubic	14.701214	568.01
cubic	14.702149	568.93
cubic	14.703274	568.87
cubic	14.704907	570.49
cubic	14.705490	568.70
cubic	14.706649	569.83
cubic	14.707168	567.94
cubic	14.708330	569.09
cubic	14.709939	569.63
cubic	14.711077	570.75
cubic	14.711160	568.44
cubic	14.712374	569.63
cubic	14.713497	568.36
cubic	14.714679	569.52
cubic	14.715823	569.60
cubic	14.716960	570.73
cubic	14.717099	568.43
cubic	14.718296	569.62
cubic	14.719448	568.41
cubic	14.720643	569.59
cubic	14.721817	569.50
cubic	14.722967	570.64
cubic	14.724134	569.44
cubic	14.724184	569.48
cubic	14.725339	568.21
cubic	14.726536	569.40
cubic	14.727690	569.49
cubic	14.728865	570.66
cubic	14.730036	569.42
cubic	14.730089	569.46
cubic	14.731229	569.77
cubic	14.732157	570.68
cubic	14.733304	570.16
cubic	14.734924	571.76
cubic	14.735533	570.70
cubic	14.736687	571.84
cubic	14.737188	569.93
cubic	14.738351	571.08
cubic	14.739967	571.64
cubic	14.741156	572.81
cubic	14.741177	570.43
cubic	14.742357	571.60
cubic	14.743525	570.37
cubic	14.744657	571.48
cubic	14.745888	571.65
cubic	14.747083	572.83
cubic	14.747104	570.45
cubic	14.748280	571.61
cubic	14.749428	570.45
cubic	14.750615	571.62
cubic	14.751791	571.54
cubic	14.752976	572.71
cubic	14.753044	570.40
cubic	14.754229	571.57
cubic	14.755388	570.38
cubic	14.756581	571.56
cubic	14.757518	571.25
cubic	14.758658	572.37
cubic	14.759185	570.54
cubic	14.760321	571.66
cubic	14.761958	570.93
cubic	14.762546	571.50
cubic	14.763669	571.36
cubic	14.764805	572.48
cubic	14.766039	571.36
cubic	14.766092	571.39
cubic	14.767228	570.18
cubic	14.768411	571.35
cubic	14.769571	571.25
cubic	14.770707	572.37
cubic	14.771931	571.23
cubic	14.773072	572.36
cubic	14.773142	571.59
cubic	14.774318	572.75
cubic	14.775477	572.24
cubic	14.776660	573.41
cubic	14.777823	572.90
cubic	14.779011	574.08
cubic	14.779072	571.78
cubic	14.780254	572.94
cubic	14.781415	573.05
cubic	14.782617	574.24
cubic	14.783557	572.79
cubic	14.784717	573.93
cubic	14.785216	573.18
cubic	14.786393	574.34
cubic	14.787989	573.54
cubic	14.789182	574.71
cubic	14.789203	572.38
cubic	14.790381	573.55
cubic	14.791545	572.30
cubic	14.792730	573.47
cubic	14.793893	573.58
cubic	14.795106	574.77
cubic	14.795143	572.42
cubic	14.796347	573.60
cubic	14.797508	572.38
cubic	14.798697	573.55
cubic	14.799853	573.64
cubic	14.800943	574.72
cubic	14.801091	572.48
cubic	14.802276	573.64
cubic	14.803433	572.45
cubic	14.804627	573.63
cubic	14.805785	573.51
cubic	14.806985	574.69
cubic	14.807059	572.40
cubic	14.809000	574.33
cubic	14.809560	572.52
cubic	14.810720	573.66
cubic	14.811245	572.93
cubic	14.812410	574.08
cubic	14.814007	573.30
cubic	14.815197	574.48
cubic	14.815227	573.67
cubic	14.816403	574.83
cubic	14.817570	574.33
cubic	14.818656	575.40
cubic	14.819911	574.99
cubic	14.821098	576.16
cubic	14.821119	573.83
cubic	14.822298	574.99
cubic	14.823456	574.98
cubic	14.824651	576.17
cubic	14.825811	574.98
cubic	14.826999	576.14
cubic	14.827058	573.88
cubic	14.828239	575.04
cubic	14.829399	575.01
cubic	14.830586	576.18
cubic	14.831528	574.76
cubic	14.832686	575.90
cubic	14.833178	573.99
cubic	14.834339	575.14
cubic	14.835940	575.67
cubic	14.837031	576.75
cubic	14.837131	574.46
cubic	14.838321	575.63
cubic	14.839462	574.43
cubic	14.840658	575.61
cubic	14.841819	575.51
cubic	14.843006	576.68
cubic	14.843067	574.38
cubic	14.844250	575.55
cubic	14.845426	574.37
cubic	14.846577	575.50
cubic	14.847737	575.38
cubic	14.848914	576.54
cubic	14.850074	575.35
cubic	14.850125	575.38
cubic	14.851259	574.12
cubic	14.852440	575.29
cubic	14.853589	575.38
cubic	14.854851	576.62
cubic	14.855971	575.34
cubic	14.857176	576.53
cubic	14.857199	575.72
cubic	14.858380	576.88
cubic	14.859546	576.38
cubic	14.860740	577.56
cubic	14.861902	577.05
cubic	14.863088	578.22
cubic	14.863110	575.93
cubic	14.864290	577.09
cubic	14.865452	577.09
cubic	14.866639	578.26
cubic	14.867796	577.03
cubic	14.868975	578.20
cubic	14.869043	575.87
cubic	14.870238	577.04
cubic	14.871410	577.16
cubic	14.872596	578.33
cubic	14.873757	577.08
cubic	14.874947	578.25
cubic	14.875867	576.82
cubic	14.877029	577.96
cubic	14.877547	577.23
cubic	14.878713	578.37
cubic	14.879191	576.49
cubic	14.880346	577.61
cubic	14.881967	576.85
cubic	14.883161	578.03
cubic	14.883184	576.99
cubic	14.884361	578.15
cubic	14.885520	576.92
cubic	14.886707	578.09
cubic	14.887867	576.90
cubic	14.889053	578.07
cubic	14.889116	576.88
cubic	14.890322	578.07
cubic	14.891490	576.86
cubic	14.892667	578.02
cubic	14.893807	576.79
cubic	14.894991	577.96
cubic	14.895052	576.78
cubic	14.896236	577.95
cubic	14.897396	576.75
cubic	14.898663	578.00
cubic	14.899240	577.74
cubic	14.900401	578.88
cubic	14.901989	578.81
cubic	14.903182	579.98
cubic	14.903203	578.34
cubic	14.904377	579.49
cubic	14.905529	578.30
cubic	14.906717	579.47
cubic	14.907877	579.46
cubic	14.909061	580.62
cubic	14.909125	578.33
cubic	14.910310	579.50
cubic	14.911478	578.27
cubic	14.912676	579.45
cubic	14.913837	579.55
cubic	14.915021	580.72
cubic	14.915081	578.38
cubic	14.916267	579.54
cubic	14.917438	578.32
cubic	14.918628	579.49
cubic	14.919593	579.40
cubic	14.920767	580.55
cubic	14.921206	578.60
cubic	14.922368	579.74
cubic	14.923967	578.99
cubic	14.925156	580.16
cubic	14.925177	578.92
cubic	14.926358	580.09
cubic	14.927527	578.89
cubic	14.928712	580.07
cubic	14.929872	578.87
cubic	14.931055	580.04
cubic	14.931116	578.85
cubic	14.932295	580.01
cubic	14.933456	578.82
cubic	14.934645	579.99
cubic	14.935847	578.84
cubic	14.936933	579.90
cubic	14.937104	578.82
cubic	14.938252	579.95
cubic	14.939408	578.73
cubic	14.940686	579.99
cubic	14.941320	579.80
cubic	14.942489	580.94
cubic	14.944049	580.84
cubic	14.944102	580.88
cubic	14.945243	580.34
cubic	14.946515	581.59
cubic	14.947673	580.35
cubic	14.948866	581.52
cubic	14.950009	581.61
cubic	14.951197	582.78
cubic	14.951218	580.40
cubic	14.952393	581.56
cubic	14.953543	580.30
cubic	14.954729	581.46
cubic	14.955890	581.57
cubic	14.957075	582.74
cubic	14.957097	580.42
cubic	14.958280	581.58
cubic	14.959440	580.38
cubic	14.960744	581.67
cubic	14.961344	581.02
cubic	14.962508	582.17
cubic	14.964086	581.37
cubic	14.964141	581.41
cubic	14.965307	580.18
cubic	14.966494	581.35
cubic	14.967637	581.43
cubic	14.968820	582.58
cubic	14.969985	581.34
cubic	14.971174	582.51
cubic	14.971211	580.19
cubic	14.972335	581.29
cubic	14.973484	581.19
cubic	14.974670	582.36
cubic	14.975829	581.17
cubic	14.976997	582.32
cubic	14.977097	580.06
cubic	14.978190	581.14
cubic	14.979502	581.19
cubic	14.980674	582.35
cubic	14.981224	580.53
cubic	14.982318	581.61
cubic	14.983973	582.43
cubic	14.985152	583.59
cubic	14.985172	581.94
cubic	14.986350	583.10
cubic	14.987525	582.61
cubic	14.988710	583.78
cubic	14.989872	582.54
cubic	14.991059	583.71
cubic	14.991119	582.71
cubic	14.992300	583.88
cubic	14.993489	582.74
cubic	14.994694	583.92
cubic	14.995854	582.70
cubic	14.997060	583.89
cubic	14.997110	582.88
cubic	14.999066	584.82
cubic	14.999090	582.41
cubic	15.000701	584.01
cubic	15.001297	582.24
cubic	15.002470	583.40
cubic	15.004006	583.67
cubic	15.005196	584.85
cubic	15.005216	582.50
cubic	15.006429	583.69
cubic	15.007593	582.46
cubic	15.008779	583.63
cubic	15.009943	583.73
cubic	15.011132	584.90
cubic	15.011154	582.53
cubic	15.012330	583.69
cubic	15.013491	582.55
cubic	15.014684	583.73
cubic	15.015607	582.24
cubic	15.016770	583.38
cubic	15.017262	582.81
cubic	15.018433	583.97
cubic	15.019981	583.11
cubic	15.021122	584.24
cubic	15.021193	581.88
cubic	15.022394	583.07
cubic	15.023557	583.17
cubic	15.024695	584.29
cubic	15.025914	584.06
cubic	15.027004	585.13
cubic	15.027168	583.63
cubic	15.028353	584.79
cubic	15.029520	584.30
cubic	15.030712	585.47
cubic	15.031875	584.96
cubic	15.033070	586.14
cubic	15.033138	583.80
cubic	15.035095	585.74
cubic	15.035135	584.62
cubic	15.036734	586.20
cubic	15.037298	584.43
cubic	15.038462	585.58
cubic	15.040010	584.73
cubic	15.040061	584.76
cubic	15.041202	584.85
cubic	15.042387	586.02
cubic	15.043549	584.78
cubic	15.044690	585.90
cubic	15.045924	584.73
cubic	15.047117	585.91
cubic	15.047139	584.87
cubic	15.048319	586.03
cubic	15.049490	584.79
cubic	15.050682	585.97
cubic	15.051608	584.49
cubic	15.052748	585.61
cubic	15.053234	585.03
cubic	15.054358	586.14
cubic	15.055969	585.33
cubic	15.057113	586.45
cubic	15.057184	584.20
cubic	15.058365	585.36
cubic	15.059604	585.34
cubic	15.060745	586.47
cubic	15.061909	585.27
cubic	15.063050	586.39
cubic	15.063126	584.11
cubic	15.064314	585.28
cubic	15.065477	585.19
cubic	15.066615	586.31
cubic	15.067856	586.30
cubic	15.069046	587.47
cubic	15.069111	585.87
cubic	15.071067	587.81
cubic	15.071092	586.16
cubic	15.072642	587.70
cubic	15.073263	586.65
cubic	15.074419	587.79
cubic	15.075964	586.98
cubic	15.077103	588.11
cubic	15.077125	586.87
cubic	15.078354	588.08
cubic	15.079517	586.89
cubic	15.080650	588.01
cubic	15.081885	586.95
cubic	15.083039	588.09
cubic	15.083112	585.76
cubic	15.084293	586.92
cubic	15.085455	587.03
cubic	15.086592	588.15
cubic	15.087568	586.68
cubic	15.088712	587.81
cubic	15.089215	585.92
cubic	15.090371	587.06
cubic	15.091940	587.57
cubic	15.093087	588.70
cubic	15.093108	586.34
cubic	15.094407	587.62
cubic	15.095550	587.71
cubic	15.096874	589.02
cubic	15.098023	587.71
cubic	15.098079	587.73
cubic	15.099210	587.82
cubic	15.100475	589.07
cubic	15.101612	587.75
cubic	15.102879	589.00
cubic	15.104021	587.72
cubic	15.104185	587.86
cubic	15.105390	588.01
cubic	15.106530	589.14
cubic	15.107783	588.01
cubic	15.108919	589.13
cubic	15.109082	588.23
cubic	15.110228	589.36
cubic	15.111505	589.19
cubic	15.112642	589.34
cubic	15.113959	590.65
cubic	15.115107	589.36
cubic	15.115152	589.39
cubic	15.116225	588.05
cubic	15.117517	589.32
cubic	15.118655	589.36
cubic	15.119790	590.48
cubic	15.121062	589.30
cubic	15.121112	589.34
cubic	15.122191	587.99
cubic	15.123184	588.96
cubic	15.124322	587.82
cubic	15.125875	589.36
cubic	15.126964	588.12
cubic	15.127134	588.27
cubic	15.128269	587.07
cubic	15.129504	588.29
cubic	15.130641	588.59
cubic	15.131876	589.80
cubic	15.133013	589.28
cubic	15.133150	589.39
cubic	15.134284	588.85
cubic	15.135530	590.08
cubic	15.136665	589.56
cubic	15.137907	589.52
cubic	15.139098	590.69
cubic	15.139118	588.36
cubic	15.140295	589.52
cubic	15.141456	588.28
cubic	15.142732	589.55
cubic	15.143276	589.04
cubic	15.144416	590.17
cubic	15.145975	589.29
cubic	15.147117	590.40
cubic	15.147138	588.07
cubic	15.148366	589.28
cubic	15.149520	589.18
cubic	15.150658	590.30
cubic	15.151941	590.33
cubic	15.153026	591.40
cubic	15.153124	589.83
cubic	15.154306	590.99
cubic	15.155449	590.47
cubic	15.156650	591.66
cubic	15.157562	590.90
cubic	15.158714	592.03
cubic	15.159166	590.12
cubic	15.160305	591.24
cubic	15.161896	591.57
cubic	15.163038	592.69
cubic	15.163109	590.39
cubic	15.164299	591.57
cubic	15.165479	590.40
cubic	15.166619	591.52
cubic	15.167853	591.50
cubic	15.168989	592.62
cubic	15.169125	590.40
cubic	15.170266	591.53
cubic	15.171554	590.43
cubic	15.172643	591.50
cubic	15.173635	591.43
cubic	15.174785	592.56
cubic	15.175259	590.63
cubic	15.176397	591.75
cubic	15.178043	591.03
cubic	15.178112	591.08
cubic	15.179192	590.90
cubic	15.180425	592.12
cubic	15.181581	590.92
cubic	15.182726	592.04
cubic	15.183961	590.99
cubic	15.184146	591.16
cubic	15.185286	591.05
cubic	15.186476	592.22
cubic	15.187636	591.02
cubic	15.188821	592.20
cubic	15.189712	590.76
cubic	15.190856	591.88
cubic	15.191344	591.14
cubic	15.192484	592.26
cubic	15.194049	592.56
cubic	15.194107	592.59
cubic	15.195244	592.06
cubic	15.196425	593.23
cubic	15.197599	592.73
cubic	15.198690	593.80
cubic	15.199944	592.69
cubic	15.201135	593.86
cubic	15.201156	592.74
cubic	15.202338	593.91
cubic	15.203508	592.72
cubic	15.204645	593.84
cubic	15.205632	592.46
cubic	15.206775	593.59
cubic	15.207225	592.88
cubic	15.208360	594.00
cubic	15.209968	593.26
cubic	15.211111	594.39
cubic	15.211132	592.07
cubic	15.212386	593.31
cubic	15.213513	593.25
cubic	15.214651	594.37
cubic	15.215887	593.28
cubic	15.217028	594.41
cubic	15.217179	592.22
cubic	15.218315	593.34
cubic	15.219578	593.38
cubic	15.220715	594.50
cubic	15.221697	593.15
cubic	15.222841	594.28
cubic	15.223288	592.40
cubic	15.224421	593.52
cubic	15.226011	592.77
cubic	15.226067	592.74
cubic	15.227153	592.68
cubic	15.228403	593.92
cubic	15.229527	592.72
cubic	15.230665	593.84
cubic	15.231898	594.24
cubic	15.233034	595.35
cubic	15.233053	593.71
cubic	15.234336	594.97
cubic	15.235454	594.43
cubic	15.236602	595.55
cubic	15.237551	594.84
cubic	15.238693	595.96
cubic	15.239179	594.05
cubic	15.240314	595.17
cubic	15.241887	595.60
cubic	15.243026	596.73
cubic	15.243175	594.54
cubic	15.244308	595.66
cubic	15.245548	594.56
cubic	15.246684	595.68
cubic	15.247918	595.68
cubic	15.249056	596.80
cubic	15.249077	594.50
cubic	15.250322	595.72
cubic	15.251462	594.58
cubic	15.252606	595.71
cubic	15.253576	594.35
cubic	15.254719	595.48
cubic	15.255177	594.77
cubic	15.256313	595.89
cubic	15.257889	595.10
cubic	15.259033	596.23
cubic	15.259055	593.92
cubic	15.260311	595.16
cubic	15.261435	595.10
cubic	15.262576	596.23
cubic	15.263808	595.12
cubic	15.264943	596.24
cubic	15.265086	594.05
cubic	15.266227	595.17
cubic	15.267457	595.57
cubic	15.268600	596.69
cubic	15.269566	595.99
cubic	15.270711	597.12
cubic	15.271154	595.90
cubic	15.272290	597.02
