Scheme	Time (s)	Delay (ms)
cubic	19.169306	1133.30
cubic	19.170440	1134.39
cubic	19.171850	1134.39
cubic	19.172197	1134.70
cubic	19.173301	1133.37
cubic	19.174745	1134.78
cubic	19.175092	1132.61
cubic	19.176229	1133.71
cubic	19.177617	1134.03
cubic	19.179082	1135.47
cubic	19.179111	1134.39
cubic	19.180491	1135.74
cubic	19.181963	1135.77
cubic	19.182344	1136.12
cubic	19.183453	1135.79
cubic	19.184845	1137.15
cubic	19.185213	1135.12
cubic	19.186338	1136.21
cubic	19.187726	1136.29
cubic	19.188111	1136.64
cubic	19.189214	1135.37
cubic	19.190654	1136.78
cubic	19.191042	1136.43
cubic	19.192169	1137.53
cubic	19.193532	1137.45
cubic	19.194987	1138.87
cubic	19.195022	1137.47
cubic	19.196434	1138.85
cubic	19.197891	1137.90
cubic	19.198277	1138.26
cubic	19.199388	1138.05
cubic	19.200802	1139.43
cubic	19.201150	1137.37
cubic	19.202289	1138.47
cubic	19.203682	1139.14
cubic	19.204054	1139.48
cubic	19.205160	1139.15
cubic	19.206598	1140.55
cubic	19.208070	1140.59
cubic	19.208121	1140.60
cubic	19.209508	1139.61
cubic	19.210959	1141.03
cubic	19.211318	1138.97
cubic	19.212444	1140.06
cubic	19.213848	1140.39
cubic	19.214220	1140.74
cubic	19.215344	1140.76
cubic	19.216761	1142.15
cubic	19.217127	1141.07
cubic	19.218247	1142.15
cubic	19.219655	1142.13
cubic	19.220034	1142.47
cubic	19.221188	1141.23
cubic	19.222564	1142.57
cubic	19.224045	1142.76
cubic	19.224090	1142.77
cubic	19.225463	1141.74
cubic	19.226922	1143.17
cubic	19.227285	1142.81
cubic	19.228407	1143.90
cubic	19.229816	1143.87
cubic	19.230189	1144.21
cubic	19.231306	1143.89
cubic	19.232722	1145.27
cubic	19.233086	1143.24
cubic	19.234211	1144.33
cubic	19.235632	1143.35
cubic	19.237070	1144.76
cubic	19.237099	1143.70
cubic	19.238525	1145.10
cubic	19.240013	1145.50
cubic	19.240069	1145.52
cubic	19.241437	1145.45
cubic	19.242895	1146.88
cubic	19.243267	1145.82
cubic	19.244392	1146.90
cubic	19.245772	1145.88
cubic	19.246901	1146.98
cubic	19.247136	1144.77
cubic	19.248972	1146.57
cubic	19.249368	1145.88
cubic	19.250497	1146.98
cubic	19.251844	1147.24
cubic	19.252969	1148.33
cubic	19.253210	1147.14
cubic	19.254339	1148.23
cubic	19.255430	1147.88
cubic	19.256555	1148.97
cubic	19.257941	1147.95
cubic	19.259089	1149.07
cubic	19.259115	1147.75
cubic	19.260465	1149.07
cubic	19.261593	1147.82
cubic	19.262731	1148.93
cubic	19.263737	1149.20
cubic	19.264862	1150.29
cubic	19.265182	1149.18
cubic	19.266316	1150.27
cubic	19.267764	1150.29
cubic	19.268889	1151.37
cubic	19.269108	1149.19
cubic	19.270232	1150.29
cubic	19.271330	1148.88
cubic	19.272468	1149.99
cubic	19.273863	1150.31
cubic	19.274996	1151.42
cubic	19.275032	1150.35
cubic	19.276319	1151.60
cubic	19.277442	1151.29
cubic	19.278571	1152.38
cubic	19.279611	1152.01
cubic	19.280739	1153.11
cubic	19.282081	1152.06
cubic	19.282126	1152.07
cubic	19.283231	1151.86
cubic	19.284550	1153.15
cubic	19.285673	1151.90
cubic	19.286808	1153.00
cubic	19.287094	1152.56
cubic	19.288924	1154.35
cubic	19.289287	1153.28
cubic	19.290413	1154.37
cubic	19.291819	1154.33
cubic	19.292942	1155.41
cubic	19.293165	1153.18
cubic	19.294291	1154.27
cubic	19.295380	1154.05
cubic	19.296508	1155.14
cubic	19.297898	1154.12
cubic	19.299029	1155.22
cubic	19.299055	1154.53
cubic	19.300359	1155.80
cubic	19.301516	1155.52
cubic	19.302643	1156.61
cubic	19.303644	1156.17
cubic	19.304770	1157.26
cubic	19.305074	1155.19
cubic	19.306226	1156.26
cubic	19.307619	1156.31
cubic	19.308753	1157.41
cubic	19.310072	1156.35
cubic	19.310120	1156.37
cubic	19.311227	1156.74
cubic	19.312213	1157.69
cubic	19.313322	1157.37
cubic	19.314773	1158.78
cubic	19.315098	1157.67
cubic	19.316229	1158.77
cubic	19.317638	1157.77
cubic	19.318763	1158.86
cubic	19.319034	1156.66
cubic	19.320830	1158.43
cubic	19.321195	1157.71
cubic	19.322318	1158.81
cubic	19.323727	1159.12
cubic	19.324849	1160.20
cubic	19.325062	1158.98
cubic	19.326192	1160.08
cubic	19.327285	1159.74
cubic	19.328419	1160.84
cubic	19.329797	1159.81
cubic	19.330933	1160.91
cubic	19.331169	1159.83
cubic	19.332322	1160.95
cubic	19.333630	1159.86
cubic	19.334761	1160.96
cubic	19.335040	1160.51
cubic	19.336839	1162.27
cubic	19.337228	1161.23
cubic	19.338359	1162.32
cubic	19.339703	1162.23
cubic	19.340836	1163.33
cubic	19.341059	1161.15
cubic	19.342186	1162.24
cubic	19.343277	1160.89
cubic	19.344406	1161.97
cubic	19.345784	1162.28
cubic	19.346908	1163.38
cubic	19.347133	1162.51
cubic	19.348256	1163.60
cubic	19.349569	1163.48
cubic	19.350704	1164.58
cubic	19.351685	1164.12
cubic	19.352811	1165.21
cubic	19.353126	1163.13
cubic	19.354303	1164.28
cubic	19.355646	1164.31
cubic	19.356776	1165.41
cubic	19.357031	1163.28
cubic	19.358156	1164.37
cubic	19.359218	1164.70
cubic	19.360347	1165.79
cubic	19.361749	1165.76
cubic	19.362879	1166.86
cubic	19.363118	1165.66
cubic	19.364245	1166.75
cubic	19.365636	1165.75
cubic	19.366769	1166.85
cubic	19.367021	1164.62
cubic	19.368839	1166.39
cubic	19.369231	1165.71
cubic	19.370356	1166.82
cubic	19.371711	1167.08
cubic	19.372839	1168.17
cubic	19.373072	1166.96
cubic	19.374201	1168.06
cubic	19.375279	1167.71
cubic	19.376411	1168.80
cubic	19.377787	1167.79
cubic	19.378914	1168.88
cubic	19.379147	1167.79
cubic	19.380273	1168.89
cubic	19.381630	1167.86
cubic	19.382759	1168.96
cubic	19.383752	1169.23
cubic	19.384879	1170.32
cubic	19.385193	1169.20
cubic	19.386353	1170.32
cubic	19.387714	1170.25
cubic	19.388838	1171.34
cubic	19.389082	1169.17
cubic	19.390215	1170.27
cubic	19.391270	1168.88
cubic	19.392400	1169.96
cubic	19.393804	1170.30
cubic	19.394943	1171.41
cubic	19.395181	1170.56
cubic	19.396306	1171.65
cubic	19.397617	1171.52
cubic	19.398749	1172.62
cubic	19.399741	1172.18
cubic	19.400875	1173.27
cubic	19.401173	1171.17
cubic	19.402319	1172.29
cubic	19.403713	1172.37
cubic	19.404848	1173.47
cubic	19.405074	1171.32
cubic	19.406206	1172.42
cubic	19.407291	1172.77
cubic	19.408438	1173.88
cubic	19.409799	1173.81
cubic	19.410939	1174.91
cubic	19.411170	1173.71
cubic	19.412299	1174.80
cubic	19.413609	1173.71
cubic	19.414739	1174.81
cubic	19.415718	1173.33
cubic	19.416846	1174.41
cubic	19.417103	1173.59
cubic	19.418227	1174.69
cubic	19.419609	1174.98
cubic	19.420734	1176.08
cubic	19.422027	1175.93
cubic	19.422070	1175.94
cubic	19.423171	1175.61
cubic	19.424164	1176.56
cubic	19.425273	1175.28
cubic	19.426701	1176.68
cubic	19.427053	1175.71
cubic	19.428173	1176.80
cubic	19.429601	1175.82
cubic	19.430727	1176.90
cubic	19.431735	1177.19
cubic	19.432861	1178.28
cubic	19.433171	1177.16
cubic	19.434313	1178.27
cubic	19.435709	1178.22
cubic	19.436832	1179.31
cubic	19.437045	1177.12
cubic	19.438168	1178.21
cubic	19.439256	1176.86
cubic	19.440386	1177.94
cubic	19.441777	1178.26
cubic	19.442902	1179.37
cubic	19.443141	1178.51
cubic	19.444263	1179.60
cubic	19.445569	1179.47
cubic	19.446696	1180.56
cubic	19.447680	1180.11
cubic	19.448808	1181.20
cubic	19.449120	1179.11
cubic	19.450247	1180.20
cubic	19.451668	1180.31
cubic	19.452796	1181.41
cubic	19.453036	1179.26
cubic	19.454164	1180.35
cubic	19.455234	1180.70
cubic	19.456373	1181.80
cubic	19.457777	1181.77
cubic	19.458906	1182.86
cubic	19.459147	1181.66
cubic	19.460275	1182.76
cubic	19.461585	1181.67
cubic	19.462719	1182.77
cubic	19.463723	1181.32
cubic	19.464853	1182.40
cubic	19.465153	1181.64
cubic	19.466303	1182.76
cubic	19.467678	1183.05
cubic	19.468806	1184.14
cubic	19.470071	1183.96
cubic	19.470116	1183.97
cubic	19.471217	1183.64
cubic	19.472191	1184.58
cubic	19.473303	1183.30
cubic	19.474732	1184.70
cubic	19.475092	1183.73
cubic	19.476225	1184.84
cubic	19.477590	1183.81
cubic	19.478723	1184.91
cubic	19.479734	1185.19
cubic	19.480865	1186.28
cubic	19.481160	1185.14
cubic	19.482304	1186.25
cubic	19.483604	1186.12
cubic	19.484729	1187.21
cubic	19.486044	1186.12
cubic	19.486090	1186.13
cubic	19.487193	1184.76
cubic	19.488177	1185.71
cubic	19.489296	1185.77
cubic	19.490713	1187.16
cubic	19.491085	1186.44
cubic	19.492223	1187.54
cubic	19.493565	1187.45
cubic	19.494698	1188.55
cubic	19.495698	1188.11
cubic	19.496828	1189.20
cubic	19.497129	1187.10
cubic	19.498304	1188.25
cubic	19.499633	1188.24
cubic	19.500764	1189.33
cubic	19.502069	1188.23
cubic	19.502113	1188.25
cubic	19.503216	1188.62
cubic	19.504206	1189.57
cubic	19.505319	1189.26
cubic	19.506735	1190.63
cubic	19.507093	1189.56
cubic	19.508219	1190.65
cubic	19.509639	1189.68
cubic	19.510770	1190.78
cubic	19.511755	1190.40
cubic	19.512883	1191.48
cubic	19.513179	1189.35
cubic	19.514326	1190.47
cubic	19.515705	1191.12
cubic	19.516847	1192.23
cubic	19.517066	1191.01
cubic	19.518201	1192.11
cubic	19.519270	1191.75
cubic	19.520398	1192.84
cubic	19.521793	1191.72
cubic	19.522916	1192.79
cubic	19.523152	1191.29
cubic	19.524277	1192.35
cubic	19.525590	1191.01
cubic	19.526718	1192.08
cubic	19.527702	1192.34
cubic	19.528825	1193.40
cubic	19.529130	1192.33
cubic	19.530272	1193.44
cubic	19.531635	1193.32
cubic	19.532757	1194.40
cubic	19.534073	1194.34
cubic	19.534116	1194.35
cubic	19.535217	1193.04
cubic	19.536214	1194.01
cubic	19.537323	1194.01
cubic	19.538741	1195.38
cubic	19.539080	1194.67
cubic	19.540201	1195.76
cubic	19.541607	1195.73
cubic	19.542731	1196.83
cubic	19.543727	1195.41
cubic	19.544856	1196.50
cubic	19.545148	1195.71
cubic	19.546303	1196.84
cubic	19.547659	1195.76
cubic	19.548783	1196.85
cubic	19.549033	1194.56
cubic	19.550152	1195.64
cubic	19.551137	1195.90
cubic	19.552262	1197.00
cubic	19.553671	1196.96
cubic	19.554814	1198.06
cubic	19.555028	1196.85
cubic	19.556149	1197.93
cubic	19.557459	1197.81
cubic	19.558584	1198.90
cubic	19.559582	1197.47
cubic	19.560706	1198.56
cubic	19.561021	1197.52
cubic	19.562152	1198.62
cubic	19.563493	1199.15
cubic	19.564618	1200.24
cubic	19.565918	1200.10
cubic	19.567048	1201.20
cubic	19.567077	1198.82
cubic	19.568091	1199.80
cubic	19.569195	1199.79
cubic	19.570626	1201.11
cubic	19.572040	1200.05
cubic	19.572082	1200.05
cubic	19.573182	1199.83
cubic	19.574489	1201.10
cubic	19.575623	1201.39
cubic	19.576746	1202.30
cubic	19.577038	1201.34
cubic	19.578159	1202.42
cubic	19.579561	1201.43
cubic	19.580685	1202.52
cubic	19.582002	1202.50
cubic	19.582050	1202.46
cubic	19.583152	1201.10
cubic	19.584140	1202.05
cubic	19.585248	1201.85
cubic	19.586672	1203.24
cubic	19.587034	1202.80
cubic	19.588154	1203.89
cubic	19.589533	1203.83
cubic	19.590657	1204.92
cubic	19.591638	1203.46
cubic	19.592761	1204.55
cubic	19.593073	1203.79
cubic	19.594197	1204.87
cubic	19.595584	1203.84
cubic	19.596707	1204.93
cubic	19.598013	1203.82
cubic	19.598063	1203.84
cubic	19.599168	1204.21
cubic	19.600155	1205.15
cubic	19.601263	1204.83
cubic	19.602678	1206.21
cubic	19.603024	1205.12
cubic	19.604145	1206.20
cubic	19.605536	1205.18
cubic	19.606664	1206.27
cubic	19.607642	1206.17
cubic	19.608769	1207.28
cubic	19.609067	1205.15
cubic	19.610191	1206.24
cubic	19.611587	1206.91
cubic	19.612711	1208.00
cubic	19.614026	1207.88
cubic	19.614070	1207.89
cubic	19.615172	1207.56
cubic	19.616152	1208.50
cubic	19.617594	1207.56
cubic	19.618724	1208.65
cubic	19.620016	1208.62
cubic	19.620071	1208.64
cubic	19.621172	1207.35
cubic	19.622489	1208.64
cubic	19.623609	1209.03
cubic	19.624735	1210.12
cubic	19.626090	1210.04
cubic	19.626131	1210.05
cubic	19.627234	1209.71
cubic	19.628566	1211.01
cubic	19.629675	1209.69
cubic	19.630801	1210.78
cubic	19.631036	1209.70
cubic	19.632855	1211.49
cubic	19.633213	1209.45
cubic	19.634339	1210.54
cubic	19.635699	1211.18
cubic	19.636823	1212.27
cubic	19.637054	1211.07
cubic	19.638176	1212.15
cubic	19.639240	1211.78
cubic	19.640362	1212.87
cubic	19.641744	1211.85
cubic	19.642869	1212.89
cubic	19.643098	1211.78
cubic	19.644234	1212.88
cubic	19.645543	1211.80
cubic	19.646665	1212.89
cubic	19.647668	1213.17
cubic	19.648792	1214.25
cubic	19.649067	1213.10
cubic	19.650190	1214.19
cubic	19.651593	1214.15
cubic	19.652718	1215.24
cubic	19.654039	1214.14
cubic	19.654082	1214.15
cubic	19.655180	1212.80
cubic	19.656189	1213.76
cubic	19.657294	1213.80
cubic	19.658694	1215.17
cubic	19.659036	1214.42
cubic	19.660160	1215.50
cubic	19.661512	1215.42
cubic	19.662637	1216.51
cubic	19.663666	1216.11
cubic	19.664789	1217.19
cubic	19.665077	1215.07
cubic	19.666197	1216.16
cubic	19.667621	1216.24
cubic	19.668747	1217.34
cubic	19.670053	1216.23
cubic	19.670094	1216.24
cubic	19.671193	1216.61
cubic	19.672195	1217.58
cubic	19.673305	1217.26
cubic	19.674701	1218.62
cubic	19.675035	1217.52
cubic	19.676168	1218.62
cubic	19.677505	1217.56
cubic	19.678633	1218.62
cubic	19.679590	1218.29
cubic	19.680738	1219.40
cubic	19.681033	1217.28
cubic	19.682153	1218.37
cubic	19.683508	1219.00
cubic	19.684633	1220.09
cubic	19.685938	1219.96
cubic	19.687067	1221.05
cubic	19.687099	1219.76
cubic	19.688061	1220.69
cubic	19.689168	1219.41
cubic	19.690583	1220.79
cubic	19.692019	1219.81
cubic	19.692068	1219.82
cubic	19.693168	1219.84
cubic	19.694482	1221.13
cubic	19.695610	1221.15
cubic	19.696763	1222.19
cubic	19.698061	1222.14
cubic	19.698103	1222.14
cubic	19.699202	1220.81
cubic	19.700512	1222.08
cubic	19.701689	1222.19
cubic	19.702818	1223.29
cubic	19.703043	1221.09
cubic	19.704857	1222.87
cubic	19.705218	1221.90
cubic	19.706370	1223.02
cubic	19.707703	1223.51
cubic	19.708824	1224.60
cubic	19.709038	1223.38
cubic	19.710170	1224.47
cubic	19.711229	1223.11
cubic	19.712353	1224.20
cubic	19.713733	1224.27
cubic	19.714877	1225.38
cubic	19.715084	1223.16
cubic	19.716206	1224.25
cubic	19.717514	1223.08
cubic	19.718638	1224.17
cubic	19.719608	1224.43
cubic	19.720731	1225.52
cubic	19.721033	1224.39
cubic	19.722158	1225.47
cubic	19.723528	1225.41
cubic	19.724652	1226.50
cubic	19.725961	1226.37
cubic	19.727090	1227.46
cubic	19.727118	1225.02
cubic	19.728083	1225.90
cubic	19.729188	1225.82
cubic	19.730607	1227.19
cubic	19.732046	1227.72
cubic	19.732090	1227.72
cubic	19.733185	1227.42
cubic	19.734552	1228.75
cubic	19.735659	1228.42
cubic	19.736789	1229.52
cubic	19.737061	1227.37
cubic	19.738184	1228.46
cubic	19.739582	1227.45
cubic	19.740705	1228.54
cubic	19.742005	1228.54
cubic	19.742056	1228.55
cubic	19.743163	1228.77
cubic	19.744119	1229.51
cubic	19.745236	1229.41
cubic	19.746640	1230.79
cubic	19.748058	1229.74
cubic	19.748105	1229.67
cubic	19.749201	1229.81
cubic	19.750507	1231.08
cubic	19.751320	1229.41
cubic	19.752440	1230.50
cubic	19.753816	1229.44
cubic	19.754943	1230.54
cubic	19.755179	1230.05
cubic	19.756305	1231.15
cubic	19.757601	1231.00
cubic	19.758722	1232.07
cubic	19.759713	1231.64
cubic	19.760836	1232.73
cubic	19.761146	1231.61
cubic	19.762282	1232.71
cubic	19.763643	1231.63
cubic	19.764772	1232.73
cubic	19.766037	1232.65
cubic	19.766080	1232.66
cubic	19.767180	1232.94
cubic	19.768192	1233.88
cubic	19.769300	1233.59
cubic	19.770707	1234.96
cubic	19.771051	1232.88
cubic	19.772190	1233.99
cubic	19.773506	1234.21
cubic	19.774633	1235.31
cubic	19.775635	1233.92
cubic	19.776758	1235.01
cubic	19.777027	1232.84
cubic	19.778149	1233.93
cubic	19.779566	1234.63
cubic	19.780692	1235.72
cubic	19.782041	1235.63
cubic	19.782083	1235.62
cubic	19.783180	1235.30
cubic	19.784179	1236.26
cubic	19.785282	1234.91
cubic	19.786683	1236.27
cubic	19.787039	1235.55
cubic	19.788163	1236.65
cubic	19.789515	1235.58
cubic	19.790642	1236.68
cubic	19.791628	1236.93
cubic	19.792757	1238.02
cubic	19.793038	1236.88
cubic	19.794156	1237.96
cubic	19.795569	1237.93
cubic	19.796694	1239.02
cubic	19.798012	1237.94
cubic	19.798062	1237.95
cubic	19.799164	1237.76
cubic	19.800153	1238.72
cubic	19.801257	1237.40
cubic	19.802654	1238.77
cubic	19.804081	1239.47
cubic	19.804139	1239.50
cubic	19.805241	1239.16
cubic	19.806550	1240.43
cubic	19.807707	1240.16
cubic	19.808831	1241.24
cubic	19.809072	1239.09
cubic	19.810194	1240.18
cubic	19.811566	1240.21
cubic	19.812693	1241.30
cubic	19.814015	1240.23
cubic	19.814065	1240.26
cubic	19.815167	1240.63
cubic	19.816157	1241.58
cubic	19.817589	1241.58
cubic	19.818713	1242.67
cubic	19.820017	1242.53
cubic	19.820069	1242.55
cubic	19.821169	1241.24
cubic	19.822448	1242.49
cubic	19.823558	1241.07
cubic	19.824705	1242.18
cubic	19.826018	1242.44
cubic	19.826070	1242.46
cubic	19.827167	1242.44
cubic	19.828477	1243.72
cubic	19.829589	1243.39
cubic	19.830713	1244.48
cubic	19.831698	1244.04
cubic	19.832821	1245.13
cubic	19.833103	1243.05
cubic	19.834226	1244.14
cubic	19.835602	1244.18
cubic	19.836726	1245.27
cubic	19.838036	1244.15
cubic	19.838081	1244.16
cubic	19.839191	1244.54
cubic	19.840154	1245.47
cubic	19.841266	1245.15
cubic	19.842683	1246.53
cubic	19.844090	1246.50
cubic	19.844134	1246.51
cubic	19.845232	1245.21
cubic	19.846553	1246.50
cubic	19.847678	1246.27
cubic	19.848802	1247.35
cubic	19.849057	1245.13
cubic	19.850181	1246.22
cubic	19.851565	1246.88
cubic	19.852687	1247.97
cubic	19.853981	1247.83
cubic	19.854032	1247.84
cubic	19.855138	1247.58
cubic	19.856114	1248.52
cubic	19.857224	1247.24
cubic	19.858641	1248.62
cubic	19.860042	1248.73
cubic	19.860085	1248.74
cubic	19.861188	1247.45
cubic	19.862504	1248.73
cubic	19.863620	1249.12
cubic	19.864746	1250.20
cubic	19.866081	1250.11
cubic	19.866126	1250.12
cubic	19.867227	1249.79
cubic	19.868524	1251.05
cubic	19.869642	1249.73
cubic	19.870766	1250.83
cubic	19.871736	1249.35
cubic	19.872858	1250.44
cubic	19.873147	1249.65
cubic	19.874286	1250.76
cubic	19.875652	1251.04
cubic	19.876780	1252.13
cubic	19.878061	1251.97
cubic	19.878104	1251.99
cubic	19.879203	1251.64
cubic	19.880191	1252.59
cubic	19.881263	1251.25
cubic	19.882622	1252.58
cubic	19.883730	1252.34
cubic	19.884856	1253.43
cubic	19.885075	1252.83
cubic	19.886203	1253.91
cubic	19.887251	1253.53
cubic	19.888378	1254.62
cubic	19.889769	1253.57
cubic	19.890893	1254.66
cubic	19.891115	1253.81
cubic	19.892238	1254.91
cubic	19.893542	1253.78
cubic	19.894673	1254.88
cubic	19.895670	1255.16
cubic	19.896795	1256.25
cubic	19.897081	1255.10
cubic	19.898205	1256.19
cubic	19.899601	1256.15
cubic	19.900727	1257.23
cubic	19.902058	1256.16
cubic	19.902100	1256.17
cubic	19.903202	1254.84
cubic	19.904200	1255.81
cubic	19.905306	1256.19
cubic	19.906722	1257.57
cubic	19.907832	1257.24
cubic	19.908990	1258.36
cubic	19.909022	1256.96
cubic	19.910136	1258.04
cubic	19.911251	1257.72
cubic	19.912376	1258.81
cubic	19.913483	1257.51
cubic	19.914607	1258.60
cubic	19.915714	1258.98
cubic	19.916837	1260.07
cubic	19.917947	1259.75
cubic	19.919074	1260.84
cubic	19.919103	1259.43
cubic	19.920200	1260.49
cubic	19.921306	1259.21
cubic	19.922437	1260.30
cubic	19.923548	1260.07
cubic	19.924673	1261.16
cubic	19.925780	1261.42
cubic	19.926907	1262.51
cubic	19.928016	1262.22
cubic	19.928068	1262.24
cubic	19.929165	1260.90
cubic	19.930303	1262.01
cubic	19.931373	1261.99
cubic	19.932492	1263.09
cubic	19.933598	1261.80
cubic	19.934726	1262.89
cubic	19.935832	1263.27
cubic	19.936958	1264.36
cubic	19.938069	1264.16
cubic	19.938110	1264.17
cubic	19.939216	1262.86
cubic	19.940336	1263.94
cubic	19.941441	1263.97
cubic	19.942568	1265.08
cubic	19.943677	1263.76
cubic	19.944803	1264.86
cubic	19.945913	1263.50
cubic	19.947039	1264.58
cubic	19.947071	1263.91
cubic	19.948186	1264.99
cubic	19.949289	1264.66
cubic	19.950412	1265.74
cubic	19.951528	1265.42
cubic	19.952672	1266.53
cubic	19.953744	1266.18
cubic	19.954868	1267.27
cubic	19.955974	1265.97
cubic	19.956028	1265.99
cubic	19.957125	1266.36
cubic	19.958244	1267.43
cubic	19.959369	1267.13
cubic	19.960499	1268.22
cubic	19.961605	1267.90
cubic	19.962728	1268.99
cubic	19.963834	1267.65
cubic	19.964957	1268.75
cubic	19.966071	1268.78
cubic	19.966111	1268.80
cubic	19.967212	1267.47
cubic	19.968333	1268.56
cubic	19.969440	1268.95
cubic	19.970563	1270.04
cubic	19.971668	1269.70
cubic	19.972796	1270.79
cubic	19.973901	1270.47
cubic	19.975029	1271.56
cubic	19.975078	1269.21
cubic	19.976162	1270.26
cubic	19.977230	1268.91
cubic	19.978351	1270.00
cubic	19.979459	1270.02
cubic	19.980582	1271.12
cubic	19.981690	1271.14
cubic	19.982813	1272.23
cubic	19.983917	1271.89
cubic	19.985044	1272.97
cubic	19.985071	1271.59
cubic	19.986169	1272.65
cubic	19.987277	1271.36
cubic	19.988403	1272.45
cubic	19.989513	1270.96
cubic	19.990639	1272.05
cubic	19.991748	1272.44
cubic	19.992871	1273.53
cubic	19.993978	1273.20
cubic	19.994026	1273.21
cubic	19.995130	1272.89
cubic	19.996251	1273.93
cubic	19.997359	1273.65
cubic	19.998489	1274.75
cubic	19.999615	1273.43
cubic	20.000736	1274.52
cubic	20.001843	1274.89
cubic	20.002964	1275.98
cubic	20.004076	1275.66
cubic	20.004121	1275.67
cubic	20.005218	1275.34
cubic	20.006337	1276.42
cubic	20.007444	1275.12
cubic	20.008568	1276.21
cubic	20.009674	1276.25
cubic	20.010794	1277.35
cubic	20.011899	1277.35
cubic	20.013027	1278.44
cubic	20.013053	1277.04
cubic	20.014151	1278.10
cubic	20.015259	1277.78
cubic	20.016386	1278.87
cubic	20.017493	1277.58
cubic	20.018617	1278.67
cubic	20.019725	1277.27
cubic	20.020850	1278.36
cubic	20.021956	1279.44
cubic	20.022028	1279.44
cubic	20.023107	1279.56
cubic	20.024228	1280.65
cubic	20.025333	1279.31
cubic	20.026463	1280.40
cubic	20.027570	1280.18
cubic	20.028695	1281.27
cubic	20.029804	1279.97
cubic	20.030929	1281.07
cubic	20.032041	1281.45
cubic	20.032085	1281.45
cubic	20.033180	1281.13
cubic	20.034300	1282.21
cubic	20.035407	1281.89
cubic	20.036529	1282.97
cubic	20.037635	1281.66
cubic	20.038758	1282.76
cubic	20.039866	1282.54
cubic	20.040992	1283.64
cubic	20.041027	1282.83
cubic	20.042124	1283.89
cubic	20.043242	1283.58
cubic	20.044376	1284.68
cubic	20.045495	1283.40
cubic	20.046620	1284.49
cubic	20.047726	1284.29
cubic	20.048847	1285.38
cubic	20.049953	1284.13
cubic	20.051079	1285.22
cubic	20.051109	1284.53
cubic	20.052205	1285.59
cubic	20.053311	1285.27
cubic	20.054440	1286.36
cubic	20.055550	1286.04
cubic	20.056674	1287.13
cubic	20.057779	1285.83
cubic	20.058900	1286.92
cubic	20.060006	1286.71
cubic	20.060060	1286.73
cubic	20.061156	1286.98
cubic	20.062280	1288.08
cubic	20.063387	1287.75
cubic	20.064505	1288.84
cubic	20.065611	1287.54
cubic	20.066752	1288.64
cubic	20.067820	1288.40
cubic	20.068946	1289.50
cubic	20.070057	1288.23
cubic	20.070096	1288.23
cubic	20.071202	1288.60
cubic	20.072329	1289.68
cubic	20.073435	1289.38
cubic	20.074559	1290.47
cubic	20.075667	1290.15
cubic	20.076790	1291.24
cubic	20.077899	1289.95
cubic	20.079022	1291.04
cubic	20.079058	1289.72
cubic	20.080155	1290.79
cubic	20.081262	1291.08
cubic	20.082382	1292.17
cubic	20.083489	1291.85
cubic	20.084612	1291.89
cubic	20.085718	1292.96
cubic	20.086844	1292.76
cubic	20.087953	1293.82
cubic	20.089081	1293.68
cubic	20.089108	1293.62
cubic	20.090231	1292.32
cubic	20.091354	1293.41
cubic	20.092476	1293.43
cubic	20.093584	1294.51
cubic	20.094706	1294.25
cubic	20.095813	1295.32
cubic	20.096937	1294.05
cubic	20.098048	1295.13
cubic	20.098088	1294.08
cubic	20.099187	1295.16
cubic	20.100307	1294.94
cubic	20.101412	1296.01
cubic	20.102536	1295.90
cubic	20.103641	1295.60
cubic	20.104762	1296.68
cubic	20.105870	1296.47
cubic	20.106991	1297.56
cubic	20.107029	1296.49
cubic	20.108126	1296.31
cubic	20.109231	1297.38
cubic	20.110352	1296.07
cubic	20.111458	1297.14
cubic	20.112598	1297.22
cubic	20.113667	1298.23
cubic	20.114788	1299.33
cubic	20.115892	1297.95
cubic	20.117015	1299.04
cubic	20.117049	1297.98
cubic	20.118082	1297.64
cubic	20.119190	1298.72
cubic	20.120585	1298.90
cubic	20.122011	1300.28
cubic	20.122061	1298.96
cubic	20.123452	1298.98
cubic	20.124866	1300.37
cubic	20.125184	1299.58
cubic	20.126306	1300.56
cubic	20.127722	1300.83
cubic	20.128029	1299.71
cubic	20.129135	1300.79
cubic	20.130534	1300.91
cubic	20.131947	1302.29
cubic	20.132287	1301.21
cubic	20.133392	1300.96
cubic	20.134816	1302.35
cubic	20.135137	1301.59
cubic	20.136259	1302.69
cubic	20.137635	1302.78
cubic	20.139066	1301.73
cubic	20.139099	1301.71
cubic	20.140474	1302.38
cubic	20.141906	1303.78
cubic	20.142241	1302.69
cubic	20.143368	1302.80
cubic	20.144745	1304.15
cubic	20.145081	1303.19
cubic	20.146207	1304.28
cubic	20.147583	1304.57
cubic	20.149004	1304.62
cubic	20.149038	1304.62
cubic	20.150442	1304.96
cubic	20.151857	1306.35
cubic	20.152191	1305.34
cubic	20.153295	1303.99
cubic	20.154782	1305.41
cubic	20.155027	1304.96
cubic	20.156151	1306.05
cubic	20.157519	1305.99
cubic	20.158956	1306.43
cubic	20.159292	1306.73
cubic	20.160415	1306.56
cubic	20.161780	1307.89
cubic	20.162135	1307.16
cubic	20.163240	1306.85
cubic	20.164644	1308.22
cubic	20.166041	1308.36
cubic	20.166083	1308.36
