Scheme	Time (s)	Delay (ms)
pybbr	17.334110	41.97
pybbr	17.335060	41.73
pybbr	17.336125	41.67
pybbr	17.338737	43.12
pybbr	17.339800	43.05
pybbr	17.340589	42.70
pybbr	17.341492	42.49
pybbr	17.342398	42.21
pybbr	17.344234	42.90
pybbr	17.345296	42.84
pybbr	17.346359	42.75
pybbr	17.347899	43.05
pybbr	17.348818	42.78
pybbr	17.350664	43.43
pybbr	17.351725	43.38
pybbr	17.352480	42.97
pybbr	17.353399	42.72
pybbr	17.354331	42.53
pybbr	17.356156	43.15
pybbr	17.357231	43.15
pybbr	17.358278	43.02
pybbr	17.359850	43.45
pybbr	17.360796	43.22
pybbr	17.362617	44.16
pybbr	17.363680	44.31
pybbr	17.364403	44.11
pybbr	17.365316	44.10
pybbr	17.366265	44.15
pybbr	17.368140	45.09
pybbr	17.369246	45.28
pybbr	17.370285	44.50
pybbr	17.371778	45.08
pybbr	17.372701	44.17
pybbr	17.374578	45.13
pybbr	17.375684	45.30
pybbr	17.376408	45.13
pybbr	17.377333	45.13
pybbr	17.378245	44.22
pybbr	17.380071	45.13
pybbr	17.381178	44.41
pybbr	17.382186	44.49
pybbr	17.383712	45.09
pybbr	17.384625	44.17
pybbr	17.386520	45.15
pybbr	17.387614	45.33
pybbr	17.388493	45.28
pybbr	17.389594	45.47
pybbr	17.390103	43.23
pybbr	17.392696	44.91
pybbr	17.393178	44.48
pybbr	17.394189	44.57
pybbr	17.395693	45.15
pybbr	17.396158	43.80
pybbr	17.398117	44.83
pybbr	17.399216	44.99
pybbr	17.400301	45.17
pybbr	17.401182	45.14
pybbr	17.402203	43.38
pybbr	17.404224	44.48
pybbr	17.405313	44.64
pybbr	17.406367	44.79
pybbr	17.407299	44.81
pybbr	17.408376	44.06
pybbr	17.410313	45.08
pybbr	17.411425	45.27
pybbr	17.412517	45.45
pybbr	17.413395	45.41
pybbr	17.414427	43.70
pybbr	17.416449	44.78
pybbr	17.418523	45.94
pybbr	17.418538	45.03
pybbr	17.419102	44.68
pybbr	17.421594	45.34
pybbr	17.422064	44.89
pybbr	17.424121	46.03
pybbr	17.424136	45.13
pybbr	17.425165	45.20
pybbr	17.426308	43.63
pybbr	17.428134	44.54
pybbr	17.429268	44.76
pybbr	17.430130	44.70
pybbr	17.431219	44.87
pybbr	17.432324	43.47
pybbr	17.434285	43.90
pybbr	17.435356	43.45
pybbr	17.436316	42.89
pybbr	17.437385	42.43
pybbr	17.438467	41.98
pybbr	17.440410	42.40
pybbr	17.441416	41.88
pybbr	17.442394	41.34
pybbr	17.443440	40.85
pybbr	17.444526	40.41
pybbr	17.447552	41.91
pybbr	17.447565	40.40
pybbr	17.448471	39.78
pybbr	17.450597	40.37
pybbr	17.450610	38.86
pybbr	17.452124	38.85
pybbr	17.453668	38.86
pybbr	17.454182	37.86
pybbr	17.455282	37.43
pybbr	17.456136	36.76
pybbr	17.458262	37.36
pybbr	17.459883	37.48
pybbr	17.460325	36.34
pybbr	17.461388	35.93
pybbr	17.462801	35.82
pybbr	17.465035	36.50
pybbr	17.465048	34.98
pybbr	17.466139	34.52
pybbr	17.467378	34.26
pybbr	17.468600	33.92
pybbr	17.470917	34.72
pybbr	17.472046	34.32
pybbr	17.472061	32.81
pybbr	17.473275	32.49
pybbr	17.474337	32.03
pybbr	17.476544	32.72
pybbr	17.477728	32.38
pybbr	17.480044	33.17
pybbr	17.480063	31.65
pybbr	17.480069	30.13
pybbr	17.482365	30.89
pybbr	17.483531	30.53
pybbr	17.484633	30.12
pybbr	17.485845	29.80
pybbr	17.486980	29.41
pybbr	17.488159	29.06
pybbr	17.489290	28.70
pybbr	17.490322	28.62
pybbr	17.491477	28.60
pybbr	17.494919	30.87
pybbr	17.496098	30.92
pybbr	17.496110	29.74
pybbr	17.497257	29.73
pybbr	17.498319	29.68
pybbr	17.500778	30.99
pybbr	17.501881	30.96
pybbr	17.502942	30.84
pybbr	17.503044	29.77
pybbr	17.504102	29.74
pybbr	17.506519	31.02
pybbr	17.508592	31.95
pybbr	17.508608	30.78
pybbr	17.510010	31.08
pybbr	17.510120	30.04
pybbr	17.512343	31.09
pybbr	17.513440	31.04
pybbr	17.514537	30.97
pybbr	17.515806	31.11
pybbr	17.517021	31.19
pybbr	17.518171	31.20
pybbr	17.519264	31.14
pybbr	17.520333	31.09
pybbr	17.521571	31.19
pybbr	17.522684	31.16
pybbr	17.525008	32.30
pybbr	17.525105	31.25
pybbr	17.526223	31.22
pybbr	17.527418	31.27
pybbr	17.528613	31.23
pybbr	17.532077	33.58
pybbr	17.532093	32.48
pybbr	17.532098	31.29
pybbr	17.533292	31.36
pybbr	17.534366	31.31
pybbr	17.536572	32.33
pybbr	17.538707	33.36
pybbr	17.538723	32.05
pybbr	17.540036	32.25
pybbr	17.540176	31.23
pybbr	17.542315	32.24
pybbr	17.543433	32.21
pybbr	17.544551	32.13
pybbr	17.545784	32.25
pybbr	17.546910	32.17
pybbr	17.548105	32.27
pybbr	17.549206	32.22
pybbr	17.550269	32.13
pybbr	17.551477	32.16
pybbr	17.553723	33.30
pybbr	17.554821	33.26
pybbr	17.555958	33.21
pybbr	17.556083	32.20
pybbr	17.557146	31.97
pybbr	17.558369	32.10
pybbr	17.560679	33.17
pybbr	17.561803	33.20
pybbr	17.562892	33.13
pybbr	17.563026	32.12
pybbr	17.564242	32.21
pybbr	17.566500	33.33
pybbr	17.568680	34.38
pybbr	17.568693	33.23
pybbr	17.569936	33.30
pybbr	17.570077	32.32
pybbr	17.572197	33.28
pybbr	17.573305	33.21
pybbr	17.574364	33.18
pybbr	17.576862	34.53
pybbr	17.576876	33.38
pybbr	17.578110	33.49
pybbr	17.579168	33.40
pybbr	17.580226	33.30
pybbr	17.581452	33.39
pybbr	17.582531	33.30
pybbr	17.584138	33.79
pybbr	17.585191	33.69
pybbr	17.586129	33.47
pybbr	17.587184	33.38
pybbr	17.588274	33.29
pybbr	17.591791	35.59
pybbr	17.591810	34.47
pybbr	17.592849	34.37
pybbr	17.593042	33.40
pybbr	17.594103	33.34
pybbr	17.596328	34.42
pybbr	17.597522	34.41
pybbr	17.598613	34.36
pybbr	17.599833	34.39
pybbr	17.600945	34.33
pybbr	17.602197	34.46
pybbr	17.603293	34.43
pybbr	17.604396	34.36
pybbr	17.606710	35.56
pybbr	17.606727	34.41
pybbr	17.608081	34.63
pybbr	17.609188	34.56
pybbr	17.610247	34.44
pybbr	17.611437	34.49
pybbr	17.612530	34.44
pybbr	17.614913	35.67
pybbr	17.616006	35.66
pybbr	17.616019	34.49
pybbr	17.617352	34.67
pybbr	17.618438	34.62
pybbr	17.621928	36.98
pybbr	17.621945	35.83
pybbr	17.622119	34.88
pybbr	17.623225	34.84
pybbr	17.624317	34.75
pybbr	17.626660	35.98
pybbr	17.627753	35.91
pybbr	17.629065	36.05
pybbr	17.629080	34.96
pybbr	17.630165	34.86
pybbr	17.632618	36.19
pybbr	17.633799	36.19
pybbr	17.634894	36.17
pybbr	17.635074	35.20
pybbr	17.636137	35.08
pybbr	17.638398	36.20
pybbr	17.639661	36.28
pybbr	17.640726	36.22
pybbr	17.641961	36.28
pybbr	17.642041	35.20
pybbr	17.644318	36.29
pybbr	17.645514	36.33
pybbr	17.646614	36.31
pybbr	17.647857	36.40
pybbr	17.648975	36.33
pybbr	17.650139	36.36
pybbr	17.651233	36.21
pybbr	17.652321	36.12
pybbr	17.653572	36.15
pybbr	17.654832	36.23
pybbr	17.657258	37.56
pybbr	17.657275	36.32
pybbr	17.658322	36.26
pybbr	17.659454	36.15
pybbr	17.660627	36.18
pybbr	17.664012	38.44
pybbr	17.664030	37.23
pybbr	17.664039	36.09
pybbr	17.665211	35.99
pybbr	17.666452	36.02
pybbr	17.668769	37.21
pybbr	17.670940	38.17
pybbr	17.670956	37.02
pybbr	17.671201	36.14
pybbr	17.672266	36.06
pybbr	17.674536	37.13
pybbr	17.675654	37.11
pybbr	17.677977	38.24
pybbr	17.677994	37.06
pybbr	17.679068	36.98
pybbr	17.680189	36.91
pybbr	17.681368	36.89
pybbr	17.683588	37.98
pybbr	17.684685	37.90
pybbr	17.684698	36.77
pybbr	17.686037	36.97
pybbr	17.687089	36.87
pybbr	17.688203	36.84
pybbr	17.689334	36.73
pybbr	17.690459	36.65
pybbr	17.692810	37.90
pybbr	17.693935	37.86
pybbr	17.695037	37.84
pybbr	17.695072	36.73
pybbr	17.696228	36.70
pybbr	17.699623	39.00
pybbr	17.699640	37.86
pybbr	17.700684	37.76
pybbr	17.701878	37.77
pybbr	17.703094	37.79
pybbr	17.704204	37.67
pybbr	17.705292	37.66
pybbr	17.707730	38.96
pybbr	17.707765	37.84
pybbr	17.708858	37.81
pybbr	17.710020	37.84
pybbr	17.711135	37.77
pybbr	17.712249	37.74
pybbr	17.714525	38.88
pybbr	17.715633	38.87
pybbr	17.716780	38.86
pybbr	17.717976	38.91
pybbr	17.718084	37.90
pybbr	17.719202	37.87
pybbr	17.720319	37.84
pybbr	17.723808	40.22
pybbr	17.723825	39.03
pybbr	17.724878	38.97
pybbr	17.725214	38.16
pybbr	17.726235	38.05
pybbr	17.728431	39.10
pybbr	17.729530	39.07
pybbr	17.731909	40.25
pybbr	17.731926	39.16
pybbr	17.733030	39.12
pybbr	17.734204	39.18
pybbr	17.735295	39.08
pybbr	17.736413	39.06
pybbr	17.738767	40.29
pybbr	17.738816	39.20
pybbr	17.741061	40.25
pybbr	17.741078	39.11
pybbr	17.742198	39.10
pybbr	17.743374	39.14
pybbr	17.744580	39.15
pybbr	17.746896	40.35
pybbr	17.748078	40.36
pybbr	17.748096	39.24
pybbr	17.749215	39.22
pybbr	17.750299	39.18
pybbr	17.752657	40.40
pybbr	17.753827	40.42
pybbr	17.754897	40.38
pybbr	17.755994	40.26
pybbr	17.756046	39.14
pybbr	17.758178	40.15
pybbr	17.759404	40.22
pybbr	17.761715	41.42
pybbr	17.761730	40.20
pybbr	17.762853	40.23
pybbr	17.764107	40.38
pybbr	17.765185	40.12
pybbr	17.766201	40.02
pybbr	17.767505	40.17
pybbr	17.769885	41.45
pybbr	17.770984	41.35
pybbr	17.771065	40.34
pybbr	17.772134	40.22
pybbr	17.773289	40.26
pybbr	17.774350	40.18
pybbr	17.776673	41.37
pybbr	17.777896	41.41
pybbr	17.778945	41.32
pybbr	17.779042	40.29
pybbr	17.780071	40.12
pybbr	17.782419	41.30
pybbr	17.783668	41.41
pybbr	17.784650	41.18
pybbr	17.785797	41.22
pybbr	17.786814	41.06
pybbr	17.788651	41.79
pybbr	17.789800	41.79
pybbr	17.790487	41.28
pybbr	17.792325	42.00
pybbr	17.792340	40.87
pybbr	17.794107	41.48
pybbr	17.795188	41.42
pybbr	17.796264	41.40
pybbr	17.797798	41.80
pybbr	17.799644	42.51
pybbr	17.800542	42.26
pybbr	17.801603	42.14
pybbr	17.802404	41.78
pybbr	17.803317	41.56
pybbr	17.804207	41.31
pybbr	17.808056	44.03
pybbr	17.808072	42.85
pybbr	17.808092	41.72
pybbr	17.809723	42.15
pybbr	17.810617	41.93
pybbr	17.812465	42.62
pybbr	17.813527	42.58
pybbr	17.814275	42.15
pybbr	17.815241	42.00
pybbr	17.816299	41.93
pybbr	17.818890	43.33
pybbr	17.819939	43.28
pybbr	17.820738	42.91
pybbr	17.821632	42.68
pybbr	17.822524	42.38
pybbr	17.824400	43.14
pybbr	17.825460	43.07
pybbr	17.826177	42.67
pybbr	17.827128	42.40
pybbr	17.828228	42.47
pybbr	17.830853	44.17
pybbr	17.831953	44.32
pybbr	17.832684	44.16
pybbr	17.833609	44.17
pybbr	17.834498	44.15
pybbr	17.836331	45.05
pybbr	17.837412	45.24
pybbr	17.838180	45.09
pybbr	17.839255	45.26
pybbr	17.840957	44.20
pybbr	17.842737	45.07
pybbr	17.843839	45.28
pybbr	17.844558	45.07
pybbr	17.845477	45.05
pybbr	17.846394	44.14
pybbr	17.848214	45.02
pybbr	17.849301	45.21
pybbr	17.850354	45.34
pybbr	17.851877	45.04
pybbr	17.852799	44.13
pybbr	17.854603	45.02
pybbr	17.855696	45.20
pybbr	17.856668	45.26
pybbr	17.857713	45.39
pybbr	17.858038	43.90
pybbr	17.860661	45.59
pybbr	17.861193	44.31
pybbr	17.862238	44.45
pybbr	17.863697	44.91
pybbr	17.864145	43.52
pybbr	17.866066	44.54
pybbr	17.867178	44.74
pybbr	17.868269	44.91
pybbr	17.869246	44.98
pybbr	17.870265	44.17
pybbr	17.872363	45.35
pybbr	17.873466	44.63
pybbr	17.874562	44.81
pybbr	17.875379	44.66
pybbr	17.876492	43.93
pybbr	17.878394	44.92
pybbr	17.879498	45.11
pybbr	17.880594	45.29
pybbr	17.881426	45.21
pybbr	17.882480	44.44
pybbr	17.884439	44.56
pybbr	17.886532	45.74
pybbr	17.886544	44.85
pybbr	17.887479	44.87
pybbr	17.889625	45.18
pybbr	17.890461	45.12
pybbr	17.892592	46.33
pybbr	17.892607	45.42
pybbr	17.893044	44.95
pybbr	17.894672	43.83
pybbr	17.896117	44.37
pybbr	17.897249	44.59
pybbr	17.898132	44.56
pybbr	17.899198	44.71
pybbr	17.900331	43.42
pybbr	17.902270	43.86
pybbr	17.903301	43.34
pybbr	17.904278	42.80
pybbr	17.905378	42.41
pybbr	17.906469	41.98
pybbr	17.908464	42.46
pybbr	17.909609	42.05
pybbr	17.910399	41.31
pybbr	17.911475	40.82
pybbr	17.912518	40.34
pybbr	17.914490	40.78
pybbr	17.915590	40.35
pybbr	17.916487	39.74
pybbr	17.917590	39.32
pybbr	17.918668	38.92
pybbr	17.921682	40.37
pybbr	17.921697	38.88
pybbr	17.922574	38.24
pybbr	17.923655	37.82
pybbr	17.924762	37.38
pybbr	17.926222	37.35
pybbr	17.927735	37.34
pybbr	17.928243	36.33
pybbr	17.929359	35.90
pybbr	17.930801	35.82
pybbr	17.932192	35.65
pybbr	17.933243	35.19
pybbr	17.934334	34.75
pybbr	17.935458	34.35
pybbr	17.936552	33.91
pybbr	17.938964	34.80
pybbr	17.940061	34.36
pybbr	17.940077	32.86
pybbr	17.941221	32.49
pybbr	17.942256	31.99
pybbr	17.944572	32.78
pybbr	17.945664	32.35
pybbr	17.946814	31.98
pybbr	17.948088	31.73
pybbr	17.948103	30.23
pybbr	17.950284	30.89
pybbr	17.951397	30.47
pybbr	17.953824	31.39
pybbr	17.953841	29.86
pybbr	17.954931	29.43
pybbr	17.956148	29.12
pybbr	17.957246	28.67
pybbr	17.958300	28.58
pybbr	17.960505	29.57
pybbr	17.962932	30.88
pybbr	17.964127	30.93
pybbr	17.964142	29.84
pybbr	17.965220	29.73
pybbr	17.966285	29.69
pybbr	17.968658	30.93
pybbr	17.969743	30.86
pybbr	17.970853	30.83
pybbr	17.972022	30.86
pybbr	17.972062	29.73
pybbr	17.974281	30.82
pybbr	17.976494	31.93
pybbr	17.976504	30.73
pybbr	17.977661	30.81
pybbr	17.978888	30.87
pybbr	17.980196	31.05
pybbr	17.981257	30.93
pybbr	17.982307	30.82
pybbr	17.984552	31.94
pybbr	17.984566	30.81
pybbr	17.986857	31.96
pybbr	17.988028	32.00
pybbr	17.988162	31.00
pybbr	17.989204	30.93
pybbr	17.990272	30.86
pybbr	17.992722	32.10
pybbr	17.993820	32.02
pybbr	17.994923	32.03
pybbr	17.996067	32.02
pybbr	17.996084	30.91
pybbr	17.998273	31.95
pybbr	18.000420	32.95
pybbr	18.000436	31.85
pybbr	18.001756	32.01
pybbr	18.002802	31.93
pybbr	18.004068	32.03
pybbr	18.005253	32.06
pybbr	18.006319	32.00
pybbr	18.008527	33.04
pybbr	18.008543	31.95
pybbr	18.010879	33.11
pybbr	18.011986	33.06
pybbr	18.012163	32.11
pybbr	18.013201	32.00
pybbr	18.014271	31.93
pybbr	18.016509	33.03
pybbr	18.017627	33.04
pybbr	18.018721	32.99
pybbr	18.019942	33.08
pybbr	18.020082	32.06
pybbr	18.022251	33.06
pybbr	18.024368	34.02
pybbr	18.024384	32.92
pybbr	18.025625	33.01
pybbr	18.026928	33.16
pybbr	18.028103	33.21
pybbr	18.029166	33.12
pybbr	18.030258	33.13
pybbr	18.032565	34.29
pybbr	18.032581	33.13
pybbr	18.034877	34.33
pybbr	18.036045	34.34
pybbr	18.036079	33.24
pybbr	18.037229	33.21
pybbr	18.038333	33.18
pybbr	18.040556	34.30
pybbr	18.041752	34.33
pybbr	18.042848	34.31
pybbr	18.044052	34.37
pybbr	18.044068	33.22
pybbr	18.046287	34.27
pybbr	18.048386	35.24
pybbr	18.048401	34.16
pybbr	18.049636	34.23
pybbr	18.050744	34.22
pybbr	18.052067	34.36
pybbr	18.053174	34.29
pybbr	18.054192	34.21
pybbr	18.056580	35.44
pybbr	18.056597	34.34
pybbr	18.058815	35.44
pybbr	18.059923	35.30
pybbr	18.060202	34.48
pybbr	18.061304	34.41
pybbr	18.062370	34.37
pybbr	18.064578	35.40
pybbr	18.065820	35.53
pybbr	18.066890	35.42
pybbr	18.067049	34.46
pybbr	18.068113	34.39
pybbr	18.070342	35.46
pybbr	18.072453	36.42
pybbr	18.072469	35.29
pybbr	18.073704	35.42
pybbr	18.074966	35.51
pybbr	18.076208	35.56
pybbr	18.077463	35.73
pybbr	18.078578	35.73
pybbr	18.080845	36.81
pybbr	18.080862	35.69
pybbr	18.082036	35.73
pybbr	18.083097	35.63
pybbr	18.084195	35.61
pybbr	18.085415	35.61
pybbr	18.086521	35.61
pybbr	18.088794	36.68
pybbr	18.089931	36.67
pybbr	18.090064	35.72
pybbr	18.091134	35.63
pybbr	18.092207	35.55
pybbr	18.094620	36.85
pybbr	18.095735	36.79
pybbr	18.096855	36.80
pybbr	18.098031	36.77
pybbr	18.098047	35.67
pybbr	18.100267	36.75
pybbr	18.101386	36.74
pybbr	18.103637	37.85
pybbr	18.103655	36.70
pybbr	18.104724	36.65
pybbr	18.106138	36.93
pybbr	18.107258	36.90
pybbr	18.108376	36.88
pybbr	18.109599	36.90
pybbr	18.110716	36.77
pybbr	18.113005	37.91
pybbr	18.114116	37.83
pybbr	18.114135	36.70
pybbr	18.115297	36.72
pybbr	18.116422	36.72
pybbr	18.118721	37.87
pybbr	18.119812	37.82
pybbr	18.120942	37.78
pybbr	18.122076	37.82
pybbr	18.122092	36.67
pybbr	18.124301	37.72
pybbr	18.126436	38.72
pybbr	18.126451	37.58
pybbr	18.127738	37.73
pybbr	18.128843	37.72
pybbr	18.130197	37.90
pybbr	18.131349	37.94
pybbr	18.132436	37.89
pybbr	18.134721	39.01
pybbr	18.134757	37.91
pybbr	18.137021	39.03
pybbr	18.137037	37.91
pybbr	18.138160	37.88
pybbr	18.139294	37.90
pybbr	18.140417	37.90
pybbr	18.142718	39.07
pybbr	18.143836	38.92
pybbr	18.144911	38.84
pybbr	18.145108	37.86
pybbr	18.146123	37.74
pybbr	18.148279	38.73
pybbr	18.150497	39.80
pybbr	18.150513	38.68
pybbr	18.151787	38.84
pybbr	18.152966	38.86
pybbr	18.154169	38.97
pybbr	18.155377	39.04
pybbr	18.156477	39.00
pybbr	18.157655	39.04
pybbr	18.158827	39.07
pybbr	18.160158	39.26
pybbr	18.161233	39.19
pybbr	18.162274	39.09
pybbr	18.163378	39.06
pybbr	18.165745	40.28
pybbr	18.166823	40.22
pybbr	18.168087	40.28
pybbr	18.168103	39.15
pybbr	18.169256	39.16
pybbr	18.170331	39.10
pybbr	18.173834	41.46
pybbr	18.173847	40.33
pybbr	18.174958	40.28
pybbr	18.175048	39.23
pybbr	18.176175	39.22
pybbr	18.178371	40.28
pybbr	18.179633	40.40
pybbr	18.181958	41.58
pybbr	18.181974	40.43
pybbr	18.183077	40.39
pybbr	18.184277	40.41
pybbr	18.185302	40.31
pybbr	18.186389	40.28
pybbr	18.188693	41.44
pybbr	18.188725	40.33
pybbr	18.190060	40.48
pybbr	18.191136	40.39
pybbr	18.192255	40.30
pybbr	18.193368	40.32
pybbr	18.194472	40.22
pybbr	18.196804	41.38
pybbr	18.197896	41.35
pybbr	18.198996	41.26
pybbr	18.199150	40.27
pybbr	18.200184	40.18
pybbr	18.202599	41.47
pybbr	18.203763	41.47
pybbr	18.204884	41.41
pybbr	18.206044	41.47
pybbr	18.206059	40.35
pybbr	18.208320	41.39
pybbr	18.209453	41.40
pybbr	18.211869	42.65
pybbr	18.211886	41.51
pybbr	18.212894	41.37
pybbr	18.214029	41.38
pybbr	18.215102	41.31
pybbr	18.216182	41.19
pybbr	18.217405	41.30
pybbr	18.218510	41.24
pybbr	18.220870	42.47
pybbr	18.221993	42.42
pybbr	18.222096	41.38
pybbr	18.223278	41.41
pybbr	18.224365	41.39
pybbr	18.227756	43.63
pybbr	18.227772	42.51
pybbr	18.228874	42.49
pybbr	18.230017	42.48
pybbr	18.230046	41.38
pybbr	18.232273	42.30
pybbr	18.234404	43.31
pybbr	18.234420	42.18
pybbr	18.235711	42.34
pybbr	18.236840	42.30
pybbr	18.238064	42.39
pybbr	18.239184	42.39
pybbr	18.240287	42.31
pybbr	18.242636	43.54
pybbr	18.242670	42.40
pybbr	18.244888	43.43
pybbr	18.246016	43.46
pybbr	18.246050	42.33
pybbr	18.247184	42.33
pybbr	18.248301	42.27
pybbr	18.250622	43.45
pybbr	18.251740	43.44
pybbr	18.252781	43.34
pybbr	18.254095	43.49
pybbr	18.254112	42.38
pybbr	18.256390	43.57
pybbr	18.257508	43.51
pybbr	18.258590	43.48
pybbr	18.259745	43.49
pybbr	18.260635	43.25
pybbr	18.262473	43.92
pybbr	18.263573	43.88
pybbr	18.264260	43.40
pybbr	18.266072	44.09
pybbr	18.267162	44.04
pybbr	18.268896	44.61
pybbr	18.269987	44.55
pybbr	18.270748	44.18
pybbr	18.271618	43.94
pybbr	18.272536	43.71
pybbr	18.274355	44.40
pybbr	18.275426	44.28
pybbr	18.276156	43.89
pybbr	18.277248	43.83
pybbr	18.278917	44.40
pybbr	18.280762	45.08
pybbr	18.282580	45.70
pybbr	18.282595	44.63
pybbr	18.283487	44.37
pybbr	18.284393	44.07
pybbr	18.286191	44.76
pybbr	18.287286	44.72
pybbr	18.288349	44.65
pybbr	18.289837	44.98
pybbr	18.290777	44.78
pybbr	18.292564	45.43
pybbr	18.293689	45.41
pybbr	18.294435	45.00
pybbr	18.295377	44.79
pybbr	18.296246	43.35
pybbr	18.298173	44.13
pybbr	18.299996	44.83
pybbr	18.300768	44.44
pybbr	18.301712	44.20
pybbr	18.302616	43.91
pybbr	18.304443	44.84
pybbr	18.305513	45.02
pybbr	18.306343	44.94
pybbr	18.307216	44.90
pybbr	18.308086	43.95
pybbr	18.310831	45.78
pybbr	18.311891	45.93
pybbr	18.312628	44.83
pybbr	18.313566	44.85
pybbr	18.314478	43.93
pybbr	18.316315	44.86
pybbr	18.317388	45.02
pybbr	18.318109	44.84
pybbr	18.319186	45.00
pybbr	18.320906	44.90
pybbr	18.322713	44.88
pybbr	18.323781	45.04
pybbr	18.324545	44.88
pybbr	18.325454	44.88
pybbr	18.326362	43.95
pybbr	18.328181	44.85
pybbr	18.329239	44.99
pybbr	18.330291	45.14
pybbr	18.332005	45.94
pybbr	18.332021	43.22
pybbr	18.334654	44.94
pybbr	18.335088	44.46
pybbr	18.336176	44.64
pybbr	18.337724	45.27
pybbr	18.338063	43.78
pybbr	18.340097	44.90
pybbr	18.341199	45.09
pybbr	18.342257	45.24
pybbr	18.343161	44.31
pybbr	18.344226	43.56
pybbr	18.346171	44.59
pybbr	18.347294	44.79
pybbr	18.348357	44.95
pybbr	18.349319	45.00
pybbr	18.350389	44.20
pybbr	18.352432	45.37
pybbr	18.353517	45.54
pybbr	18.354580	44.78
pybbr	18.355399	44.69
pybbr	18.356478	43.95
pybbr	18.358040	44.59
pybbr	18.360635	46.27
pybbr	18.360651	45.35
pybbr	18.361162	44.96
pybbr	18.363112	45.10
pybbr	18.364200	44.36
pybbr	18.366066	45.30
pybbr	18.366080	44.41
pybbr	18.367149	44.57
pybbr	18.368357	43.95
pybbr	18.370262	44.94
pybbr	18.371310	45.06
pybbr	18.372282	45.12
pybbr	18.373359	45.29
pybbr	18.374476	43.67
pybbr	18.376431	44.09
pybbr	18.377569	43.70
pybbr	18.378430	43.04
pybbr	18.379530	42.61
pybbr	18.380616	42.17
pybbr	18.382173	42.19
pybbr	18.383710	42.21
pybbr	18.384208	41.18
pybbr	18.386111	41.55
pybbr	18.386131	40.05
pybbr	18.389872	42.26
pybbr	18.389887	40.74
pybbr	18.390277	39.56
pybbr	18.391304	39.06
pybbr	18.392239	38.45
pybbr	18.394458	39.16
pybbr	18.395982	39.15
pybbr	18.396451	38.09
pybbr	18.397496	37.62
pybbr	18.398429	37.02
pybbr	18.400622	37.68
pybbr	18.401961	37.53
pybbr	18.402539	36.55
pybbr	18.403644	36.10
pybbr	18.405091	36.02
pybbr	18.406627	35.99
pybbr	18.407823	35.66
pybbr	18.409148	35.46
pybbr	18.409177	33.95
pybbr	18.410176	33.40
pybbr	18.412359	34.06
pybbr	18.413567	33.66
pybbr	18.414666	33.24
pybbr	18.415874	32.92
pybbr	18.417103	32.65
pybbr	18.418182	32.17
pybbr	18.419336	31.79
pybbr	18.420465	31.39
pybbr	18.421677	31.11
pybbr	18.422787	30.66
pybbr	18.425067	31.41
pybbr	18.425084	29.90
pybbr	18.426193	29.48
pybbr	18.427400	29.15
pybbr	18.428521	28.77
pybbr	18.430844	29.54
pybbr	18.432036	29.20
pybbr	18.433185	28.82
pybbr	18.434246	28.72
pybbr	18.436438	29.80
pybbr	18.437635	29.85
pybbr	18.438762	29.78
pybbr	18.439065	28.97
pybbr	18.440244	29.00
pybbr	18.442441	30.05
pybbr	18.443585	29.99
pybbr	18.445876	31.10
pybbr	18.445892	29.99
pybbr	18.446038	28.99
pybbr	18.448200	30.00
pybbr	18.449297	29.93
pybbr	18.450357	29.86
pybbr	18.451662	30.02
pybbr	18.453919	31.13
pybbr	18.454037	30.10
pybbr	18.455100	29.97
pybbr	18.456163	29.93
pybbr	18.457315	29.91
pybbr	18.458481	29.93
pybbr	18.460844	31.11
pybbr	18.462093	31.22
pybbr	18.462111	30.13
pybbr	18.463244	30.07
pybbr	18.464391	30.11
pybbr	18.467794	32.37
pybbr	18.467812	31.14
pybbr	18.468907	31.05
pybbr	18.470088	31.07
pybbr	18.470106	29.98
pybbr	18.472321	31.01
pybbr	18.473522	31.11
pybbr	18.474576	30.95
pybbr	18.475765	30.98
pybbr	18.476917	30.99
pybbr	18.478194	31.16
pybbr	18.479324	31.13
pybbr	18.480425	31.05
pybbr	18.481588	31.09
pybbr	18.482785	31.15
pybbr	18.485011	32.20
pybbr	18.485029	31.07
pybbr	18.486202	31.12
pybbr	18.487369	31.14
pybbr	18.488474	31.10
pybbr	18.490772	32.25
pybbr	18.491900	32.11
pybbr	18.492168	31.27
pybbr	18.493171	31.10
pybbr	18.494238	31.01
pybbr	18.496611	32.22
pybbr	18.498741	33.19
pybbr	18.498771	32.10
pybbr	18.500028	32.24
pybbr	18.500199	31.23
pybbr	18.502294	32.22
pybbr	18.503431	32.21
pybbr	18.504495	32.11
pybbr	18.505746	32.18
pybbr	18.506869	32.15
pybbr	18.508149	32.32
pybbr	18.509213	32.19
pybbr	18.510228	32.09
pybbr	18.511473	32.16
pybbr	18.513780	33.32
pybbr	18.514930	33.30
pybbr	18.516119	33.36
pybbr	18.516134	32.23
pybbr	18.517272	32.20
pybbr	18.518355	32.15
pybbr	18.520647	33.30
pybbr	18.521781	33.27
pybbr	18.522894	33.25
pybbr	18.524092	33.25
pybbr	18.524110	32.11
pybbr	18.526382	33.26
pybbr	18.527559	33.33
pybbr	18.528658	33.27
pybbr	18.529825	33.22
pybbr	18.530999	33.28
pybbr	18.532245	33.39
pybbr	18.533486	33.42
pybbr	18.534546	33.38
