Scheme	Time (s)	Delay (ms)
cubic	5.425254	126.23
cubic	5.426660	126.27
cubic	5.427780	127.37
cubic	5.428904	126.06
cubic	5.429173	126.30
cubic	5.430565	125.27
cubic	5.431697	126.38
cubic	5.432819	126.13
cubic	5.433089	126.36
cubic	5.434220	125.04
cubic	5.435636	126.44
cubic	5.436775	126.41
cubic	5.438143	127.75
cubic	5.438180	125.31
cubic	5.439276	126.39
cubic	5.440648	125.21
cubic	5.441770	126.30
cubic	5.442893	126.34
cubic	5.443173	126.58
cubic	5.444311	126.33
cubic	5.445745	127.73
cubic	5.446834	127.19
cubic	5.447132	127.45
cubic	5.449081	127.76
cubic	5.449101	127.74
cubic	5.450763	127.77
cubic	5.451347	128.31
cubic	5.452470	127.81
cubic	5.454140	129.44
cubic	5.454176	126.97
cubic	5.455272	128.04
cubic	5.456671	128.35
cubic	5.457794	129.44
cubic	5.458915	128.08
cubic	5.459152	128.29
cubic	5.460275	126.97
cubic	5.461618	128.29
cubic	5.462746	128.29
cubic	5.464127	129.65
cubic	5.464165	127.19
cubic	5.465255	128.25
cubic	5.466693	128.30
cubic	5.467815	129.40
cubic	5.468937	128.07
cubic	5.469177	128.29
cubic	5.470555	127.19
cubic	5.471697	128.31
cubic	5.472820	128.31
cubic	5.473097	128.56
cubic	5.474219	127.20
cubic	5.475587	128.53
cubic	5.476707	128.29
cubic	5.477847	129.40
cubic	5.479091	128.21
cubic	5.479112	128.21
cubic	5.480627	127.26
cubic	5.481177	127.79
cubic	5.482326	127.86
cubic	5.483964	129.46
cubic	5.485093	128.07
cubic	5.485113	128.06
cubic	5.486542	128.66
cubic	5.487657	129.74
cubic	5.488794	129.24
cubic	5.490118	130.53
cubic	5.490156	128.93
cubic	5.491272	129.98
cubic	5.492666	129.77
cubic	5.493787	130.86
cubic	5.494912	129.51
cubic	5.495147	129.72
cubic	5.496273	129.75
cubic	5.497592	131.03
cubic	5.498722	129.63
cubic	5.500086	130.97
cubic	5.500126	129.63
cubic	5.501221	130.70
cubic	5.502654	129.65
cubic	5.503777	130.74
cubic	5.504903	130.43
cubic	5.505149	130.65
cubic	5.506299	129.34
cubic	5.507643	130.66
cubic	5.508791	130.43
cubic	5.509046	130.66
cubic	5.510171	129.28
cubic	5.511608	130.69
cubic	5.512742	129.32
cubic	5.514106	130.66
cubic	5.514142	129.61
cubic	5.515245	130.68
cubic	5.516662	129.56
cubic	5.517782	130.65
cubic	5.518049	129.58
cubic	5.519178	130.68
cubic	5.520838	129.85
cubic	5.521389	130.38
cubic	5.522519	130.12
cubic	5.523058	130.64
cubic	5.524220	129.27
cubic	5.525823	130.85
cubic	5.526953	130.60
cubic	5.527230	130.85
cubic	5.528376	130.89
cubic	5.529705	132.19
cubic	5.530802	131.65
cubic	5.531109	131.93
cubic	5.532244	131.43
cubic	5.533564	132.71
cubic	5.534695	131.36
cubic	5.536062	132.70
cubic	5.536104	131.66
cubic	5.537211	132.72
cubic	5.538614	131.62
cubic	5.539735	132.71
cubic	5.540857	132.49
cubic	5.541098	132.70
cubic	5.542242	131.38
cubic	5.543682	132.80
cubic	5.544840	131.50
cubic	5.545063	131.70
cubic	5.546204	131.75
cubic	5.547598	133.10
cubic	5.548722	131.73
cubic	5.550091	133.07
cubic	5.550133	132.28
cubic	5.551224	133.33
cubic	5.552616	133.10
cubic	5.553768	132.58
cubic	5.554130	132.90
cubic	5.555259	132.38
cubic	5.556896	133.98
cubic	5.557479	132.08
cubic	5.558612	133.19
cubic	5.559203	132.70
cubic	5.560288	133.74
cubic	5.561956	132.90
cubic	5.563095	134.02
cubic	5.563118	132.70
cubic	5.564500	134.04
cubic	5.565626	132.67
cubic	5.566773	133.79
cubic	5.568106	133.72
cubic	5.568143	133.72
cubic	5.569234	132.35
cubic	5.570621	133.71
cubic	5.571738	132.34
cubic	5.572862	133.43
cubic	5.573091	132.58
cubic	5.574211	133.66
cubic	5.575622	132.62
cubic	5.576748	133.71
cubic	5.578087	133.67
cubic	5.578124	133.68
cubic	5.579218	132.20
cubic	5.580593	133.55
cubic	5.581713	133.84
cubic	5.582841	133.30
cubic	5.583139	133.57
cubic	5.584268	133.05
cubic	5.585610	134.36
cubic	5.586749	133.87
cubic	5.588095	135.18
cubic	5.588134	132.73
cubic	5.589225	133.78
cubic	5.590603	134.10
cubic	5.591724	135.19
cubic	5.592853	133.82
cubic	5.593159	134.10
cubic	5.594496	134.10
cubic	5.595633	135.21
cubic	5.596961	134.06
cubic	5.597873	134.94
cubic	5.599116	133.68
cubic	5.599139	133.68
cubic	5.600691	134.14
cubic	5.601212	134.62
cubic	5.602355	133.30
cubic	5.604023	134.94
cubic	5.604065	133.65
cubic	5.605146	134.70
cubic	5.606556	133.59
cubic	5.607676	134.69
cubic	5.608816	134.45
cubic	5.610133	135.74
cubic	5.610170	133.31
cubic	5.611266	134.38
cubic	5.612713	135.00
cubic	5.613839	136.09
cubic	5.614965	135.58
cubic	5.615234	135.81
cubic	5.616369	135.32
cubic	5.617785	136.70
cubic	5.618912	136.18
cubic	5.619187	136.42
cubic	5.620264	135.03
cubic	5.621666	136.40
cubic	5.622766	136.37
cubic	5.623075	136.65
cubic	5.624198	135.30
cubic	5.625539	136.62
cubic	5.626683	135.25
cubic	5.628036	136.58
cubic	5.628074	135.57
cubic	5.629339	136.81
cubic	5.630469	135.44
cubic	5.631797	136.74
cubic	5.632923	136.54
cubic	5.633229	136.82
cubic	5.634355	135.51
cubic	5.635749	136.87
cubic	5.636874	135.50
cubic	5.637166	135.76
cubic	5.639105	136.60
cubic	5.639129	136.58
cubic	5.640799	135.77
cubic	5.641332	136.28
cubic	5.642460	136.06
cubic	5.644134	137.71
cubic	5.644170	135.26
cubic	5.645261	136.33
cubic	5.646690	136.32
cubic	5.647813	137.42
cubic	5.648936	136.06
cubic	5.649181	136.28
cubic	5.650541	135.15
cubic	5.651649	136.23
cubic	5.652754	136.25
cubic	5.653081	136.53
cubic	5.654216	136.30
cubic	5.655627	137.68
cubic	5.656773	137.18
cubic	5.658143	138.50
cubic	5.658197	136.95
cubic	5.659272	137.99
cubic	5.660701	137.78
cubic	5.661843	138.88
cubic	5.662978	138.40
cubic	5.663250	138.63
cubic	5.664377	137.27
cubic	5.665719	138.59
cubic	5.666818	138.32
cubic	5.667092	138.57
cubic	5.668218	137.25
cubic	5.669584	138.57
cubic	5.670711	138.36
cubic	5.672036	139.66
cubic	5.672075	137.27
cubic	5.673181	138.34
cubic	5.674565	137.22
cubic	5.675689	138.31
cubic	5.676825	138.35
cubic	5.677069	138.56
cubic	5.679043	138.06
cubic	5.679072	138.07
cubic	5.680715	138.28
cubic	5.681289	138.83
cubic	5.682424	137.47
cubic	5.684038	139.06
cubic	5.684083	137.72
cubic	5.685183	138.79
cubic	5.686594	137.73
cubic	5.687731	138.84
cubic	5.688856	137.42
cubic	5.689120	137.63
cubic	5.690267	137.95
cubic	5.691632	139.27
cubic	5.692766	138.77
cubic	5.694135	140.10
cubic	5.694172	138.50
cubic	5.695268	137.93
cubic	5.696416	139.04
cubic	5.697739	138.71
cubic	5.698083	139.02
cubic	5.699215	138.53
cubic	5.700864	140.15
cubic	5.701984	141.23
cubic	5.702309	139.08
cubic	5.703431	140.18
cubic	5.704862	140.53
cubic	5.705946	141.59
cubic	5.706190	139.31
cubic	5.707316	140.41
cubic	5.708697	139.33
cubic	5.709819	140.43
cubic	5.710095	139.61
cubic	5.711225	140.70
cubic	5.712578	139.60
cubic	5.713692	140.69
cubic	5.715044	140.64
cubic	5.715087	140.66
cubic	5.716184	139.32
cubic	5.717572	140.68
cubic	5.718696	139.35
cubic	5.719820	140.45
cubic	5.720108	139.65
cubic	5.721233	140.74
cubic	5.722574	139.62
cubic	5.723709	140.72
cubic	5.725075	140.68
cubic	5.725114	140.69
cubic	5.726195	139.34
cubic	5.727673	140.79
cubic	5.728794	139.45
cubic	5.729912	140.54
cubic	5.730168	139.70
cubic	5.731295	140.79
cubic	5.732625	139.59
cubic	5.733759	140.70
cubic	5.735135	140.75
cubic	5.735176	140.76
cubic	5.736277	139.40
cubic	5.737582	140.68
cubic	5.738708	140.97
cubic	5.739108	141.33
cubic	5.740234	140.80
cubic	5.741893	142.43
cubic	5.742486	141.40
cubic	5.743706	142.59
cubic	5.744158	141.40
cubic	5.745280	142.47
cubic	5.746910	141.63
cubic	5.748051	142.75
cubic	5.748289	141.88
cubic	5.749429	142.98
cubic	5.750790	141.88
cubic	5.751911	142.98
cubic	5.752151	140.75
cubic	5.753275	141.85
cubic	5.754615	142.08
cubic	5.755736	143.18
cubic	5.757135	142.04
cubic	5.757172	142.06
cubic	5.758271	141.80
cubic	5.759674	143.18
cubic	5.760808	141.78
cubic	5.761932	142.88
cubic	5.762176	141.73
cubic	5.763303	142.83
cubic	5.764727	141.78
cubic	5.765808	142.83
cubic	5.766112	141.79
cubic	5.767242	142.89
cubic	5.768593	141.81
cubic	5.769716	142.91
cubic	5.771085	141.86
cubic	5.771126	141.88
cubic	5.772224	141.64
cubic	5.773632	143.02
cubic	5.774757	141.69
cubic	5.775874	142.78
cubic	5.776120	141.64
cubic	5.778106	143.59
cubic	5.778128	141.13
cubic	5.779796	142.75
cubic	5.780351	142.49
cubic	5.781474	143.58
cubic	5.783163	143.63
cubic	5.783205	143.64
cubic	5.784345	143.15
cubic	5.785823	144.59
cubic	5.786967	144.07
cubic	5.788116	145.19
cubic	5.788148	142.74
cubic	5.789748	144.30
cubic	5.790843	144.29
cubic	5.791920	145.34
cubic	5.792239	143.18
cubic	5.793366	144.28
cubic	5.794715	144.27
cubic	5.795839	145.37
cubic	5.796111	143.18
cubic	5.797248	144.29
cubic	5.798622	144.22
cubic	5.799746	145.31
cubic	5.801091	144.21
cubic	5.801130	144.22
cubic	5.802218	142.77
cubic	5.803638	144.16
cubic	5.804776	144.22
cubic	5.805898	145.30
cubic	5.806223	143.11
cubic	5.807349	144.21
cubic	5.808723	144.22
cubic	5.809845	145.32
cubic	5.810118	143.15
cubic	5.811246	144.25
cubic	5.812621	144.26
cubic	5.813771	145.38
cubic	5.815096	144.27
cubic	5.815138	144.29
cubic	5.816223	142.90
cubic	5.817357	144.00
cubic	5.818573	144.14
cubic	5.820145	145.68
cubic	5.820167	143.23
cubic	5.821814	144.85
cubic	5.822523	144.72
cubic	5.823644	145.81
cubic	5.824056	144.58
cubic	5.825186	145.67
cubic	5.826882	145.74
cubic	5.827999	146.82
cubic	5.828250	145.44
cubic	5.829380	146.54
cubic	5.830700	145.38
cubic	5.831822	146.48
cubic	5.832074	145.61
cubic	5.833202	146.71
cubic	5.834606	145.62
cubic	5.835730	146.72
cubic	5.837051	146.64
cubic	5.837088	146.65
cubic	5.838456	145.55
cubic	5.839582	146.65
cubic	5.841066	145.65
cubic	5.841102	145.64
cubic	5.842194	145.91
cubic	5.843642	147.33
cubic	5.844779	146.83
cubic	5.846160	148.18
cubic	5.846196	146.57
cubic	5.847291	147.62
cubic	5.848731	146.60
cubic	5.849865	147.71
cubic	5.850139	146.52
cubic	5.851270	147.62
cubic	5.852589	146.51
cubic	5.853715	147.62
cubic	5.855042	147.56
cubic	5.855082	147.57
cubic	5.856429	146.46
cubic	5.857245	147.24
cubic	5.858387	147.03
cubic	5.860019	148.63
cubic	5.860039	146.21
cubic	5.861693	147.84
cubic	5.862364	146.06
cubic	5.863491	147.16
cubic	5.865091	147.68
cubic	5.865125	147.69
cubic	5.866238	146.27
cubic	5.867643	147.65
cubic	5.868778	147.42
cubic	5.869902	148.52
cubic	5.870139	146.29
cubic	5.871269	147.39
cubic	5.872626	146.23
cubic	5.873715	147.29
cubic	5.875157	147.65
cubic	5.875197	147.66
cubic	5.876288	146.24
cubic	5.877657	147.58
cubic	5.878781	147.37
cubic	5.879908	148.47
cubic	5.880142	146.25
cubic	5.881284	147.35
cubic	5.882615	146.17
cubic	5.883749	147.28
cubic	5.885077	147.76
cubic	5.885113	147.76
cubic	5.886205	147.23
cubic	5.887656	148.64
cubic	5.888795	148.15
cubic	5.889948	149.26
cubic	5.890152	147.82
cubic	5.891292	148.91
cubic	5.892660	148.63
cubic	5.893785	149.72
cubic	5.894049	148.37
cubic	5.895180	149.46
cubic	5.896658	148.48
cubic	5.897783	149.58
cubic	5.898330	148.76
cubic	5.899458	149.86
cubic	5.901078	149.05
cubic	5.901115	149.06
cubic	5.902205	148.81
cubic	5.903643	150.22
cubic	5.904771	148.88
cubic	5.905897	149.98
cubic	5.906149	147.72
cubic	5.907281	148.83
cubic	5.908693	149.16
cubic	5.909846	150.27
cubic	5.910081	148.02
cubic	5.911209	149.13
cubic	5.912552	149.07
cubic	5.913677	150.16
cubic	5.915031	149.04
cubic	5.915074	149.06
cubic	5.916175	148.80
cubic	5.917558	150.16
cubic	5.918685	148.85
cubic	5.919818	149.95
cubic	5.920078	147.69
cubic	5.921222	148.81
cubic	5.922577	149.08
cubic	5.923732	150.20
cubic	5.925091	149.09
cubic	5.925131	149.10
cubic	5.926237	149.37
cubic	5.927649	150.75
cubic	5.928783	150.24
cubic	5.929909	151.33
cubic	5.930171	149.95
cubic	5.931502	151.25
cubic	5.932622	150.73
cubic	5.933746	151.82
cubic	5.935138	150.68
cubic	5.935177	150.70
cubic	5.936274	150.71
cubic	5.937407	151.80
cubic	5.938618	150.36
cubic	5.939094	150.81
cubic	5.940221	150.66
cubic	5.941865	152.28
cubic	5.942469	150.35
cubic	5.943786	151.64
cubic	5.944132	150.63
cubic	5.945276	151.75
cubic	5.946967	150.98
cubic	5.948096	152.09
cubic	5.948119	150.72
cubic	5.949529	152.10
cubic	5.950657	150.79
cubic	5.951780	151.89
cubic	5.952075	149.69
cubic	5.953204	150.79
cubic	5.954543	151.04
cubic	5.955663	152.12
cubic	5.956062	149.97
cubic	5.957190	151.08
cubic	5.958578	151.07
cubic	5.959660	152.13
cubic	5.961098	151.10
cubic	5.961138	151.12
cubic	5.962229	150.85
cubic	5.963664	152.25
cubic	5.964801	150.93
cubic	5.965944	152.05
cubic	5.966201	149.84
cubic	5.967353	150.97
cubic	5.968724	151.50
cubic	5.969845	152.59
cubic	5.970139	151.24
cubic	5.971264	152.32
cubic	5.972603	152.02
cubic	5.973748	153.13
cubic	5.975072	152.77
cubic	5.975114	152.75
cubic	5.976204	152.27
cubic	5.977325	153.36
cubic	5.978573	152.93
cubic	5.980117	154.43
cubic	5.980140	152.01
cubic	5.981793	153.63
cubic	5.982515	153.03
cubic	5.983612	154.10
cubic	5.984050	152.09
cubic	5.985172	153.19
cubic	5.986867	153.48
cubic	5.987946	154.53
cubic	5.988272	152.41
cubic	5.989407	153.52
cubic	5.990739	152.42
cubic	5.991874	153.52
cubic	5.992102	152.38
cubic	5.993239	153.49
cubic	5.994557	153.71
cubic	5.995654	154.76
cubic	5.997096	154.62
cubic	5.997131	153.61
cubic	5.998223	154.68
cubic	5.999689	153.65
cubic	6.000816	154.76
cubic	6.002146	154.67
cubic	6.002181	152.16
cubic	6.003242	153.19
cubic	6.004656	153.28
cubic	6.005786	154.38
cubic	6.006914	153.09
cubic	6.007151	153.30
cubic	6.008292	152.04
cubic	6.009647	153.37
cubic	6.010808	153.69
cubic	6.012118	154.97
cubic	6.012156	153.37
cubic	6.013247	154.43
cubic	6.014638	154.17
cubic	6.015759	155.26
cubic	6.016883	154.73
cubic	6.017164	154.98
cubic	6.018528	154.70
cubic	6.019650	155.79
cubic	6.020792	154.38
cubic	6.022122	155.69
cubic	6.022161	154.64
cubic	6.023252	155.71
cubic	6.024647	154.64
cubic	6.025789	155.75
cubic	6.026921	155.53
cubic	6.027206	155.78
cubic	6.028330	154.43
cubic	6.029679	155.75
cubic	6.030805	154.40
cubic	6.031063	154.63
cubic	6.032188	154.67
cubic	6.033565	156.01
cubic	6.034696	154.68
cubic	6.036092	156.04
cubic	6.036137	154.75
cubic	6.037222	155.82
cubic	6.038549	154.69
cubic	6.039671	155.79
cubic	6.040066	153.66
cubic	6.041193	154.76
cubic	6.042799	155.28
cubic	6.043381	155.82
cubic	6.044510	154.47
cubic	6.046155	156.10
cubic	6.046195	154.75
cubic	6.047292	155.82
cubic	6.048719	154.80
cubic	6.049850	155.90
cubic	6.050987	155.64
cubic	6.051279	155.90
cubic	6.052416	155.92
cubic	6.053761	157.22
cubic	6.054895	156.74
cubic	6.055161	156.97
cubic	6.056289	156.45
cubic	6.057694	157.82
cubic	6.058840	156.44
cubic	6.059099	156.67
cubic	6.060233	156.73
cubic	6.061585	158.06
cubic	6.062712	156.68
cubic	6.064101	158.04
cubic	6.064139	156.70
cubic	6.065232	157.77
cubic	6.066682	156.72
cubic	6.067804	157.81
cubic	6.068927	157.59
cubic	6.069185	157.82
cubic	6.070578	156.79
cubic	6.071720	157.91
cubic	6.072847	156.55
cubic	6.073112	156.79
cubic	6.074236	156.83
cubic	6.075608	158.18
cubic	6.076730	156.77
cubic	6.077894	157.91
cubic	6.079203	157.87
cubic	6.079228	157.87
cubic	6.080662	156.81
cubic	6.081218	157.34
cubic	6.082347	155.94
cubic	6.083991	157.56
cubic	6.085120	157.62
cubic	6.085142	157.62
cubic	6.086555	156.50
cubic	6.087675	157.60
cubic	6.088817	157.44
cubic	6.089044	157.64
cubic	6.090182	156.30
cubic	6.091624	157.71
cubic	6.092752	156.35
cubic	6.094097	157.67
cubic	6.094135	156.87
cubic	6.095228	157.92
cubic	6.096618	157.66
cubic	6.097740	158.74
cubic	6.098863	158.23
cubic	6.099179	158.51
cubic	6.100304	157.98
cubic	6.101661	159.29
cubic	6.102784	158.78
cubic	6.104136	160.10
cubic	6.104172	158.48
cubic	6.105264	159.52
cubic	6.106673	158.41
cubic	6.107811	159.52
cubic	6.108903	159.53
cubic	6.109180	159.76
cubic	6.110563	158.63
cubic	6.111698	159.74
cubic	6.112821	159.50
cubic	6.113062	159.71
cubic	6.114187	158.37
cubic	6.115603	159.75
cubic	6.116746	159.41
cubic	6.117869	160.51
cubic	6.119189	159.31
cubic	6.119210	159.31
cubic	6.120640	158.23
cubic	6.121257	158.81
cubic	6.122383	158.86
cubic	6.123964	160.40
cubic	6.125095	159.03
cubic	6.125115	159.01
cubic	6.126537	159.02
cubic	6.127661	160.12
cubic	6.128799	158.81
cubic	6.130124	160.10
cubic	6.130161	158.77
cubic	6.131301	159.88
cubic	6.132814	158.96
cubic	6.133918	160.04
cubic	6.135012	158.68
cubic	6.135306	158.95
cubic	6.136429	159.23
cubic	6.137763	160.53
cubic	6.138887	160.01
cubic	6.139125	160.21
cubic	6.140248	159.69
cubic	6.141686	161.09
cubic	6.142811	160.57
cubic	6.144143	161.81
cubic	6.144179	160.26
cubic	6.145270	161.32
cubic	6.146655	161.05
cubic	6.147775	162.14
cubic	6.148860	160.72
cubic	6.149138	160.97
cubic	6.150526	161.02
cubic	6.151664	162.14
cubic	6.152807	160.81
cubic	6.154131	162.11
cubic	6.154165	160.81
cubic	6.155261	161.88
cubic	6.156647	160.80
cubic	6.157770	161.90
cubic	6.158088	161.15
cubic	6.159218	162.25
cubic	6.160876	162.43
cubic	6.161394	161.85
cubic	6.162794	163.20
cubic	6.163055	161.07
cubic	6.164184	162.18
cubic	6.165894	162.48
cubic	6.167020	162.48
cubic	6.167043	162.48
cubic	6.168423	161.40
cubic	6.169543	162.49
cubic	6.170672	162.26
cubic	6.172047	163.59
cubic	6.172087	161.19
cubic	6.173188	162.27
cubic	6.174588	161.21
cubic	6.175707	162.31
cubic	6.176830	162.33
cubic	6.177074	162.53
cubic	6.178203	161.17
cubic	6.179608	162.54
cubic	6.180692	162.27
cubic	6.181047	162.60
cubic	6.182172	161.28
cubic	6.183571	162.65
cubic	6.184694	161.30
cubic	6.186086	162.67
cubic	6.186144	161.64
cubic	6.187220	162.68
cubic	6.188675	161.61
cubic	6.189793	162.70
cubic	6.190927	162.48
cubic	6.191191	162.72
cubic	6.192322	161.38
cubic	6.193676	162.71
cubic	6.194767	162.42
cubic	6.195063	162.69
cubic	6.196202	161.35
cubic	6.197638	162.76
cubic	6.198771	161.41
cubic	6.199295	161.91
cubic	6.200416	162.19
cubic	6.202030	163.72
cubic	6.202066	162.17
cubic	6.203343	163.38
cubic	6.204488	162.93
cubic	6.205802	164.20
cubic	6.206930	163.68
cubic	6.207205	163.92
cubic	6.208335	163.43
cubic	6.209694	164.76
cubic	6.210824	163.39
cubic	6.211102	163.64
cubic	6.212227	163.68
cubic	6.213558	164.97
cubic	6.214690	163.56
cubic	6.216043	164.88
cubic	6.216086	163.55
cubic	6.217188	164.63
cubic	6.218565	163.53
cubic	6.219686	164.62
cubic	6.220846	164.38
cubic	6.221063	164.57
cubic	6.222189	163.22
cubic	6.223616	164.62
cubic	6.224747	164.38
cubic	6.226086	165.70
cubic	6.226126	163.27
cubic	6.227222	164.33
cubic	6.228610	163.22
cubic	6.229735	164.32
cubic	6.230859	164.30
cubic	6.231144	164.56
cubic	6.232272	163.21
cubic	6.233597	164.51
cubic	6.234727	164.29
cubic	6.236072	165.60
cubic	6.236111	163.12
cubic	6.237201	164.19
cubic	6.238547	164.16
cubic	6.239615	165.20
cubic	6.241117	164.23
cubic	6.241142	164.22
cubic	6.242772	165.03
cubic	6.243349	165.57
cubic	6.244473	165.04
cubic	6.246123	166.66
cubic	6.246159	165.07
cubic	6.247254	166.13
cubic	6.248679	165.92
cubic	6.249800	167.00
cubic	6.250928	165.68
cubic	6.251165	165.89
cubic	6.252267	165.84
cubic	6.253680	167.22
cubic	6.254807	165.88
cubic	6.255060	166.11
cubic	6.256199	165.81
cubic	6.257519	167.10
cubic	6.258653	165.78
cubic	6.260000	167.10
cubic	6.261095	165.74
cubic	6.261116	165.74
cubic	6.262562	166.09
cubic	6.263681	167.16
cubic	6.264819	165.78
cubic	6.265070	166.00
cubic	6.266194	165.75
cubic	6.267593	167.12
cubic	6.268679	165.76
cubic	6.270082	167.14
cubic	6.270116	164.73
cubic	6.271217	165.81
cubic	6.272632	166.13
cubic	6.273755	167.21
cubic	6.274880	165.82
cubic	6.275166	166.08
cubic	6.276280	165.83
cubic	6.277672	167.20
cubic	6.278801	165.86
cubic	6.279342	166.37
cubic	6.280465	166.09
cubic	6.282114	167.71
cubic	6.282151	165.27
cubic	6.283246	166.34
cubic	6.284635	166.91
cubic	6.285757	168.00
cubic	6.286883	167.47
cubic	6.287146	167.70
cubic	6.288266	167.19
cubic	6.289606	168.50
cubic	6.290734	167.99
cubic	6.292083	169.31
cubic	6.292132	166.87
cubic	6.293254	167.97
cubic	6.294787	168.38
cubic	6.295899	169.47
cubic	6.297023	168.12
cubic	6.297218	168.29
cubic	6.298585	167.18
cubic	6.299704	168.28
cubic	6.300829	168.19
cubic	6.301110	168.45
cubic	6.302238	167.05
cubic	6.303647	168.43
cubic	6.304782	168.23
cubic	6.306118	169.54
cubic	6.306156	167.15
cubic	6.307248	168.22
cubic	6.308672	168.28
cubic	6.309795	169.38
cubic	6.310925	168.00
cubic	6.311210	168.26
cubic	6.312334	166.94
cubic	6.313672	168.25
cubic	6.314797	168.28
cubic	6.315063	168.51
cubic	6.316204	167.18
cubic	6.317597	168.55
cubic	6.318770	168.36
cubic	6.319264	168.83
cubic	6.320388	167.48
cubic	6.322047	169.12
cubic	6.322098	166.70
cubic	6.323194	167.77
cubic	6.324584	168.07
cubic	6.325706	169.16
cubic	6.326839	168.90
cubic	6.327105	169.12
cubic	6.328242	168.62
cubic	6.329609	169.96
cubic	6.330696	169.41
cubic	6.332108	170.54
cubic	6.332146	170.56
cubic	6.333239	170.29
cubic	6.334652	170.01
cubic	6.335774	171.10
cubic	6.336046	168.87
cubic	6.337326	170.12
cubic	6.338862	170.58
cubic	6.339983	171.67
cubic	6.340271	169.47
cubic	6.341413	170.59
cubic	6.342749	169.42
cubic	6.343875	170.52
cubic	6.344118	169.67
cubic	6.345245	170.76
cubic	6.346589	169.63
cubic	6.347716	170.74
cubic	6.349164	170.79
cubic	6.349203	170.80
cubic	6.350549	169.68
cubic	6.351687	170.75
cubic	6.353040	170.69
cubic	6.353078	170.70
cubic	6.354438	169.60
cubic	6.355573	170.72
cubic	6.356945	169.54
cubic	6.358075	170.63
cubic	6.358095	169.56
cubic	6.359472	170.91
cubic	6.360606	169.55
cubic	6.361727	170.64
cubic	6.363108	170.66
cubic	6.363149	170.68
cubic	6.364259	169.32
cubic	6.365656	170.69
cubic	6.366780	170.47
cubic	6.367901	171.57
cubic	6.368153	170.68
cubic	6.369289	171.79
cubic	6.370641	171.51
cubic	6.371763	172.59
cubic	6.372067	171.26
cubic	6.373188	172.36
cubic	6.374539	171.32
cubic	6.375660	172.41
cubic	6.376820	172.23
cubic	6.378076	173.47
cubic	6.378096	171.03
cubic	6.379638	172.53
cubic	6.380152	171.69
cubic	6.381281	172.78
cubic	6.382958	171.99
cubic	6.384090	173.09
cubic	6.384110	171.77
cubic	6.385468	173.10
cubic	6.386590	171.76
cubic	6.387712	172.86
cubic	6.389066	171.76
cubic	6.389103	171.78
cubic	6.390198	171.77
cubic	6.391656	173.19
cubic	6.392803	171.85
cubic	6.393925	172.95
cubic	6.394180	171.79
cubic	6.395305	172.88
cubic	6.396681	171.82
cubic	6.397803	172.91
cubic	6.398068	170.71
cubic	6.399254	171.87
cubic	6.400581	172.10
cubic	6.401702	173.19
cubic	6.403081	172.09
cubic	6.403120	172.09
cubic	6.404211	171.82
cubic	6.405592	173.18
cubic	6.406719	171.88
cubic	6.407844	172.96
cubic	6.408168	170.82
cubic	6.409290	171.92
cubic	6.410644	172.43
cubic	6.411766	173.52
cubic	6.412047	172.17
cubic	6.413174	173.26
cubic	6.414586	173.04
cubic	6.415664	174.09
cubic	6.416919	173.70
cubic	6.418041	174.79
cubic	6.418190	173.31
cubic	6.419624	174.71
cubic	6.420204	172.80
cubic	6.421329	173.89
cubic	6.422987	174.47
cubic	6.424114	175.55
cubic	6.424134	173.09
cubic	6.425531	174.46
cubic	6.426656	174.20
cubic	6.427778	175.30
cubic	6.429126	174.20
cubic	6.429164	174.21
cubic	6.430262	173.96
cubic	6.431663	175.33
cubic	6.432801	174.04
cubic	6.433926	175.13
cubic	6.434212	172.94
cubic	6.435342	174.04
cubic	6.436701	174.26
cubic	6.437824	175.36
cubic	6.438079	173.13
cubic	6.439208	174.23
cubic	6.440582	174.22
cubic	6.441719	175.34
cubic	6.443110	174.25
cubic	6.443150	174.27
cubic	6.444242	172.91
cubic	6.445617	174.26
cubic	6.446741	174.27
cubic	6.447858	175.33
cubic	6.448112	173.11
cubic	6.449239	174.21
cubic	6.450618	174.19
cubic	6.451701	175.25
cubic	6.453103	175.56
cubic	6.453138	175.56
cubic	6.454503	175.29
cubic	6.455626	176.38
cubic	6.457131	176.25
cubic	6.457178	176.27
cubic	6.458276	174.91
cubic	6.459805	176.40
cubic	6.460441	175.96
cubic	6.461573	177.06
cubic	6.462094	175.10
cubic	6.463242	176.21
cubic	6.464882	176.49
cubic	6.466008	177.59
cubic	6.466291	175.43
cubic	6.467425	176.54
cubic	6.468759	175.39
cubic	6.469879	176.49
cubic	6.470206	175.71
cubic	6.471338	176.80
cubic	6.472715	175.57
cubic	6.473841	176.67
cubic	6.474129	175.68
cubic	6.475260	176.78
cubic	6.476610	175.62
cubic	6.477739	176.72
cubic	6.479116	176.69
cubic	6.479167	176.71
cubic	6.480265	175.38
cubic	6.481679	176.76
cubic	6.482804	175.41
cubic	6.483928	176.50
cubic	6.484233	175.72
cubic	6.485379	176.82
cubic	6.486727	175.67
cubic	6.487849	176.76
cubic	6.488104	175.65
cubic	6.489233	176.75
cubic	6.490562	175.64
cubic	6.491706	176.76
cubic	6.493038	176.73
cubic	6.493079	176.75
cubic	6.494219	176.76
cubic	6.495647	178.16
cubic	6.496780	177.65
cubic	6.497086	177.92
cubic	6.498216	177.42
cubic	6.499871	179.03
