Scheme	Time (s)	Delay (ms)
bbr	15.343626	12.07
bbr	15.344749	11.25
bbr	15.345615	12.08
bbr	15.346737	11.25
bbr	15.347659	12.12
bbr	15.348778	11.30
bbr	15.349172	11.65
bbr	15.350295	10.80
bbr	15.351909	12.37
bbr	15.353091	11.63
bbr	15.353149	11.64
bbr	15.354573	11.11
bbr	15.355445	11.94
bbr	15.356567	11.11
bbr	15.357427	11.93
bbr	15.358526	11.09
bbr	15.359392	11.91
bbr	15.360517	11.50
bbr	15.361372	12.32
bbr	15.362482	11.83
bbr	15.363357	12.66
bbr	15.364478	11.17
bbr	15.365283	11.93
bbr	15.366404	11.16
bbr	15.367311	11.99
bbr	15.368456	11.24
bbr	15.369237	11.97
bbr	15.370364	11.16
bbr	15.371230	11.94
bbr	15.372360	11.19
bbr	15.373893	12.68
bbr	15.374981	11.84
bbr	15.375438	12.25
bbr	15.376564	11.44
bbr	15.378043	12.88
bbr	15.378145	11.05
bbr	15.379200	12.06
bbr	15.380761	11.69
bbr	15.381883	12.76
bbr	15.383005	11.96
bbr	15.383447	12.35
bbr	15.384570	11.93
bbr	15.385742	13.06
bbr	15.386864	11.62
bbr	15.387756	12.44
bbr	15.388855	12.06
bbr	15.389655	12.82
bbr	15.390777	11.32
bbr	15.391640	12.14
bbr	15.392763	12.16
bbr	15.393640	13.00
bbr	15.394759	11.52
bbr	15.395584	12.26
bbr	15.396709	11.14
bbr	15.397586	11.97
bbr	15.398694	11.18
bbr	15.399553	11.98
bbr	15.400674	11.18
bbr	15.401515	11.98
bbr	15.402638	11.16
bbr	15.403506	11.98
bbr	15.404627	11.18
bbr	15.405470	11.98
bbr	15.406595	11.18
bbr	15.407496	12.03
bbr	15.408624	11.23
bbr	15.409415	11.98
bbr	15.410537	11.16
bbr	15.412109	12.69
bbr	15.412217	10.87
bbr	15.413238	11.84
bbr	15.414748	11.41
bbr	15.415228	11.84
bbr	15.416358	11.06
bbr	15.417502	12.15
bbr	15.418964	11.65
bbr	15.419824	12.46
bbr	15.420945	11.69
bbr	15.421846	12.55
bbr	15.422933	12.11
bbr	15.423801	12.94
bbr	15.424913	11.42
bbr	15.425746	12.21
bbr	15.426867	11.80
bbr	15.427748	12.63
bbr	15.428871	11.18
bbr	15.429701	11.96
bbr	15.430819	11.16
bbr	15.431725	12.02
bbr	15.432823	11.19
bbr	15.433655	11.97
bbr	15.434783	11.17
bbr	15.435639	11.98
bbr	15.436759	11.17
bbr	15.437602	11.97
bbr	15.438724	11.16
bbr	15.439588	11.97
bbr	15.440709	11.17
bbr	15.441606	12.02
bbr	15.442724	11.21
bbr	15.443116	11.55
bbr	15.444247	10.76
bbr	15.445806	12.26
bbr	15.446954	11.49
bbr	15.447382	11.87
bbr	15.448510	11.07
bbr	15.449632	12.15
bbr	15.451103	11.68
bbr	15.451195	11.73
bbr	15.453074	11.67
bbr	15.453136	11.68
bbr	15.455049	12.09
bbr	15.455108	12.11
bbr	15.456614	12.07
bbr	15.457727	13.14
bbr	15.458834	11.65
bbr	15.459294	12.07
bbr	15.460377	10.54
bbr	15.461886	12.00
bbr	15.463011	11.21
bbr	15.463483	11.63
bbr	15.464606	10.82
bbr	15.466087	12.26
bbr	15.466187	10.43
bbr	15.467225	11.42
bbr	15.468781	12.36
bbr	15.469900	13.44
bbr	15.471022	11.93
bbr	15.471458	12.33
bbr	15.472583	11.94
bbr	15.474062	13.38
bbr	15.474216	10.90
bbr	15.475329	11.97
bbr	15.476893	12.06
bbr	15.478051	13.18
bbr	15.478152	10.69
bbr	15.479206	11.70
bbr	15.480870	12.29
bbr	15.481607	12.99
bbr	15.482734	11.48
bbr	15.483590	12.26
bbr	15.484712	11.90
bbr	15.485563	12.71
bbr	15.486686	11.20
bbr	15.487538	12.01
bbr	15.488670	11.86
bbr	15.489536	12.69
bbr	15.490675	11.22
bbr	15.491482	11.98
bbr	15.492610	11.16
bbr	15.493456	11.96
bbr	15.494580	11.16
bbr	15.495498	12.03
bbr	15.496619	11.23
bbr	15.497425	11.99
bbr	15.498548	11.18
bbr	15.499459	12.04
bbr	15.500582	11.23
bbr	15.501484	12.08
bbr	15.502613	11.29
bbr	15.503511	12.14
bbr	15.504653	11.36
bbr	15.506143	12.80
bbr	15.506243	10.92
bbr	15.507282	11.91
bbr	15.508774	11.53
bbr	15.509371	12.07
bbr	15.510494	11.20
bbr	15.511627	12.29
bbr	15.512093	10.81
bbr	15.513220	11.90
bbr	15.514076	10.74
bbr	15.515214	11.83
bbr	15.516117	11.23
bbr	15.517245	12.32
bbr	15.518122	10.61
bbr	15.519250	11.69
bbr	15.520166	10.96
bbr	15.521289	12.04
bbr	15.522153	10.25
bbr	15.523349	11.38
bbr	15.524191	10.28
bbr	15.525352	11.39
bbr	15.526162	10.23
bbr	15.527343	11.37
bbr	15.528196	10.25
bbr	15.529325	11.34
bbr	15.530202	10.24
bbr	15.531360	11.32
bbr	15.532241	10.26
bbr	15.533375	11.34
bbr	15.534267	10.26
bbr	15.535383	11.32
bbr	15.536290	10.29
bbr	15.537413	11.36
bbr	15.538986	10.96
bbr	15.540090	12.02
bbr	15.540194	10.16
bbr	15.541224	11.14
bbr	15.542770	10.70
bbr	15.543893	11.77
bbr	15.545015	10.94
bbr	15.545439	11.32
bbr	15.546567	10.48
bbr	15.548047	11.91
bbr	15.548165	10.47
bbr	15.549220	11.48
bbr	15.550722	11.94
bbr	15.551850	13.03
bbr	15.552753	11.28
bbr	15.553875	12.37
bbr	15.555035	12.45
bbr	15.555440	12.82
bbr	15.556566	11.29
bbr	15.558048	12.73
bbr	15.558153	11.37
bbr	15.559216	12.40
bbr	15.560859	11.40
bbr	15.562015	12.51
bbr	15.563157	12.60
bbr	15.563210	12.60
bbr	15.564733	12.15
bbr	15.565856	13.22
bbr	15.567015	11.74
bbr	15.567413	12.09
bbr	15.568541	11.75
bbr	15.569983	13.15
bbr	15.571073	11.62
bbr	15.571130	11.64
bbr	15.572713	11.94
bbr	15.573474	12.66
bbr	15.574598	11.17
bbr	15.575504	12.04
bbr	15.576627	12.05
bbr	15.577498	12.89
bbr	15.578643	11.41
bbr	15.579531	12.23
bbr	15.580656	11.90
bbr	15.581544	12.74
bbr	15.582669	11.22
bbr	15.583566	12.08
bbr	15.584688	11.37
bbr	15.585591	12.23
bbr	15.586700	11.37
bbr	15.587599	12.21
bbr	15.588722	11.38
bbr	15.589639	12.26
bbr	15.590758	11.40
bbr	15.591620	12.21
bbr	15.592772	11.40
bbr	15.593631	12.21
bbr	15.594754	11.36
bbr	15.595661	12.22
bbr	15.596784	11.38
bbr	15.597289	11.84
bbr	15.598409	10.98
bbr	15.599966	12.49
bbr	15.601101	11.67
bbr	15.601156	11.67
bbr	15.602643	11.19
bbr	15.603618	12.12
bbr	15.604759	11.29
bbr	15.605577	12.07
bbr	15.606706	11.22
bbr	15.607601	12.07
bbr	15.608724	11.63
bbr	15.609633	12.50
bbr	15.610739	12.03
bbr	15.611619	12.87
bbr	15.612742	11.37
bbr	15.613612	12.20
bbr	15.614732	11.33
bbr	15.615677	12.22
bbr	15.616798	11.39
bbr	15.617631	12.17
bbr	15.618760	11.33
bbr	15.619693	12.22
bbr	15.620800	11.37
bbr	15.621689	12.21
bbr	15.622797	11.35
bbr	15.623218	11.73
bbr	15.624340	10.89
bbr	15.625853	12.36
bbr	15.626975	11.51
bbr	15.627382	11.87
bbr	15.628522	11.05
bbr	15.630002	12.49
bbr	15.631139	11.65
bbr	15.631193	11.65
bbr	15.632693	11.20
bbr	15.633987	12.45
bbr	15.635121	12.07
bbr	15.635175	12.09
bbr	15.636668	12.07
bbr	15.638014	13.37
bbr	15.639186	11.96
bbr	15.639236	11.94
bbr	15.640867	12.12
bbr	15.642012	13.22
bbr	15.643144	11.72
bbr	15.643198	11.73
bbr	15.644732	11.99
bbr	15.646088	13.30
bbr	15.646186	10.78
bbr	15.647233	11.79
bbr	15.648742	11.98
bbr	15.650115	13.31
bbr	15.650207	10.79
bbr	15.651226	11.77
bbr	15.652749	11.97
bbr	15.654106	13.28
bbr	15.654206	10.79
bbr	15.655246	11.78
bbr	15.656780	11.94
bbr	15.657902	13.03
bbr	15.659026	11.54
bbr	15.659430	11.90
bbr	15.660554	11.73
bbr	15.662029	13.16
bbr	15.663161	11.67
bbr	15.663290	11.76
bbr	15.664668	11.83
bbr	15.665620	12.73
bbr	15.666741	11.25
bbr	15.667651	12.10
bbr	15.668764	12.16
bbr	15.669622	12.96
bbr	15.670746	11.51
bbr	15.671637	12.33
bbr	15.672760	11.97
bbr	15.673660	12.84
bbr	15.674780	11.37
bbr	15.675666	12.21
bbr	15.676807	11.35
bbr	15.677675	12.18
bbr	15.678806	11.36
bbr	15.679707	12.21
bbr	15.680820	11.36
bbr	15.681704	12.20
bbr	15.682825	11.35
bbr	15.683696	12.18
bbr	15.684832	11.35
bbr	15.685707	12.15
bbr	15.686834	11.34
bbr	15.687752	12.21
bbr	15.688872	11.36
bbr	15.689302	11.74
bbr	15.690427	10.91
bbr	15.692064	12.51
bbr	15.692173	10.64
bbr	15.693212	11.63
bbr	15.694711	11.18
bbr	15.695597	12.02
bbr	15.696777	11.23
bbr	15.697596	12.01
bbr	15.698717	11.17
bbr	15.699604	12.01
bbr	15.700759	11.61
bbr	15.701584	12.40
bbr	15.702698	11.93
bbr	15.703578	12.76
bbr	15.704701	11.24
bbr	15.705568	12.07
bbr	15.706689	11.26
bbr	15.707062	11.59
bbr	15.708211	10.78
bbr	15.709696	12.22
bbr	15.710827	11.41
bbr	15.711220	11.76
bbr	15.712338	10.93
bbr	15.713939	12.48
bbr	15.715027	11.62
bbr	15.715489	12.03
bbr	15.716612	11.21
bbr	15.718120	12.67
bbr	15.718231	11.32
bbr	15.719280	12.33
bbr	15.720769	12.33
bbr	15.722130	13.65
bbr	15.722228	11.18
bbr	15.723311	12.22
bbr	15.724757	12.15
bbr	15.725792	13.14
bbr	15.726918	11.60
bbr	15.727695	12.34
bbr	15.728821	11.97
bbr	15.729694	12.80
bbr	15.730817	11.30
bbr	15.731697	12.14
bbr	15.732830	11.96
bbr	15.733687	12.77
bbr	15.734815	11.30
bbr	15.735702	12.14
bbr	15.736828	11.29
bbr	15.737666	12.08
bbr	15.738793	11.26
bbr	15.739682	12.11
bbr	15.740807	11.28
bbr	15.741670	12.10
bbr	15.742795	11.27
bbr	15.743675	12.10
bbr	15.744798	11.28
bbr	15.745661	12.10
bbr	15.746784	11.26
bbr	15.747677	12.08
bbr	15.748814	11.30
bbr	15.749233	11.68
bbr	15.750356	10.85
bbr	15.751999	12.44
bbr	15.753075	11.57
bbr	15.753123	11.57
bbr	15.754606	11.10
bbr	15.755567	12.02
bbr	15.756687	11.19
bbr	15.757481	11.94
bbr	15.758615	11.11
bbr	15.759442	11.88
bbr	15.760572	11.50
bbr	15.761427	12.31
bbr	15.762549	11.86
bbr	15.763453	12.70
bbr	15.764576	11.22
bbr	15.765392	12.00
bbr	15.766524	11.18
bbr	15.767428	12.04
bbr	15.768551	11.24
bbr	15.769420	12.07
bbr	15.770526	11.24
bbr	15.771377	12.05
bbr	15.772511	11.25
bbr	15.773332	12.02
bbr	15.774465	11.22
bbr	15.775342	12.02
bbr	15.776464	11.24
bbr	15.777287	12.01
bbr	15.778409	11.18
bbr	15.779958	12.65
bbr	15.781110	11.92
bbr	15.781163	11.93
bbr	15.782657	11.48
bbr	15.783119	11.90
bbr	15.784241	11.08
bbr	15.785367	12.16
bbr	15.786835	11.69
bbr	15.787752	12.56
bbr	15.788920	11.80
bbr	15.789319	12.15
bbr	15.790441	11.74
bbr	15.791901	13.16
bbr	15.793026	11.64
bbr	15.793470	12.05
bbr	15.794591	11.65
bbr	15.796088	13.10
bbr	15.796194	10.61
bbr	15.797221	11.59
bbr	15.798774	11.21
bbr	15.799896	12.28
bbr	15.801017	11.86
bbr	15.801463	12.27
bbr	15.802586	11.93
bbr	15.804069	13.38
bbr	15.804189	10.92
bbr	15.805269	11.96
bbr	15.806776	11.96
bbr	15.807894	13.04
bbr	15.809018	11.55
bbr	15.809406	11.90
bbr	15.810533	11.95
bbr	15.812064	13.44
bbr	15.812223	10.92
bbr	15.813252	11.91
bbr	15.814774	11.97
bbr	15.816115	13.27
bbr	15.816236	10.77
bbr	15.817251	11.75
bbr	15.818782	12.20
bbr	15.819702	13.06
bbr	15.820824	11.58
bbr	15.821674	12.39
bbr	15.822774	11.99
bbr	15.823617	12.80
bbr	15.824745	11.24
bbr	15.825593	12.04
bbr	15.826726	11.87
bbr	15.827610	12.71
bbr	15.828732	11.22
bbr	15.829596	12.02
bbr	15.830713	11.22
bbr	15.831593	12.05
bbr	15.832712	11.24
bbr	15.833515	12.00
bbr	15.834641	11.19
bbr	15.835522	12.03
bbr	15.836645	11.21
bbr	15.837493	12.02
bbr	15.838619	11.19
bbr	15.839490	12.01
bbr	15.840615	11.22
bbr	15.841481	12.04
bbr	15.842601	11.22
bbr	15.844165	12.74
bbr	15.844271	10.91
bbr	15.845295	11.89
bbr	15.846800	11.46
bbr	15.847280	11.89
bbr	15.848401	11.08
bbr	15.849525	12.15
bbr	15.851010	11.70
bbr	15.851958	12.60
bbr	15.853088	11.80
bbr	15.853143	11.81
bbr	15.854985	12.08
bbr	15.855901	12.96
bbr	15.857022	11.47
bbr	15.857837	12.25
bbr	15.858997	11.89
bbr	15.859874	12.72
bbr	15.860967	11.21
bbr	15.861811	12.01
bbr	15.862942	11.21
bbr	15.863793	12.01
bbr	15.864916	11.20
bbr	15.865779	12.02
bbr	15.866901	11.17
bbr	15.867769	11.99
bbr	15.868897	11.22
bbr	15.869766	12.05
bbr	15.870886	11.22
bbr	15.871721	12.01
bbr	15.872846	11.20
bbr	15.873321	11.64
bbr	15.874441	10.82
bbr	15.875907	12.23
bbr	15.877033	11.43
bbr	15.877090	11.44
bbr	15.878572	10.98
bbr	15.879927	12.29
bbr	15.881051	11.48
bbr	15.881108	11.50
bbr	15.882565	11.01
bbr	15.883449	11.85
bbr	15.884636	11.48
bbr	15.885434	12.24
bbr	15.886554	11.89
bbr	15.887439	12.74
bbr	15.888580	11.27
bbr	15.889393	12.04
bbr	15.890514	11.84
bbr	15.891373	12.66
bbr	15.892553	11.24
bbr	15.893352	12.00
bbr	15.894475	11.19
bbr	15.895386	12.05
bbr	15.896509	11.25
bbr	15.897333	12.01
bbr	15.898464	11.22
bbr	15.899335	12.01
bbr	15.900456	11.22
bbr	15.901306	12.03
bbr	15.902426	11.21
bbr	15.903314	12.02
bbr	15.904393	11.20
bbr	15.905289	12.05
bbr	15.906412	11.24
bbr	15.908012	12.79
bbr	15.909139	11.98
bbr	15.909237	12.02
bbr	15.910711	11.57
bbr	15.911217	12.03
bbr	15.912344	11.22
bbr	15.913470	12.30
bbr	15.915009	11.91
bbr	15.916003	12.85
bbr	15.917117	11.99
bbr	15.917171	12.00
bbr	15.919063	12.32
bbr	15.919117	12.34
bbr	15.921060	11.68
bbr	15.921123	11.70
bbr	15.923098	12.04
bbr	15.923154	12.05
bbr	15.925103	11.36
bbr	15.925169	11.38
bbr	15.927121	11.35
bbr	15.927179	11.36
bbr	15.929149	11.38
bbr	15.929206	11.39
bbr	15.930084	10.29
bbr	15.931218	11.37
bbr	15.932109	10.29
bbr	15.933218	11.36
bbr	15.934090	10.26
bbr	15.935214	11.34
bbr	15.936158	10.31
bbr	15.937278	11.39
bbr	15.938117	10.25
bbr	15.939244	11.33
bbr	15.940855	10.94
bbr	15.941346	11.38
bbr	15.942466	10.56
bbr	15.943608	11.65
bbr	15.944116	10.19
bbr	15.945222	11.25
bbr	15.946334	10.39
bbr	15.947816	11.81
bbr	15.948759	10.80
bbr	15.949883	11.88
bbr	15.950795	11.22
bbr	15.951927	12.30
bbr	15.952838	11.65
bbr	15.953965	12.73
bbr	15.954815	10.93
bbr	15.955972	12.04
bbr	15.956869	10.30
bbr	15.957553	10.94
bbr	15.958680	10.09
bbr	15.959074	10.44
bbr	15.960201	9.57
bbr	15.961964	11.29
bbr	15.963105	10.48
bbr	15.963159	10.46
bbr	15.964634	9.98
bbr	15.966038	11.34
bbr	15.967147	10.48
bbr	15.967201	10.48
bbr	15.968712	11.33
bbr	15.969835	12.42
bbr	15.970983	12.09
bbr	15.971437	12.50
bbr	15.972535	11.83
bbr	15.974041	13.29
bbr	15.974145	10.78
bbr	15.975198	11.79
bbr	15.976786	12.05
bbr	15.977582	12.78
bbr	15.978703	11.29
bbr	15.979574	12.12
bbr	15.980700	12.15
bbr	15.981592	13.00
bbr	15.982716	11.51
bbr	15.983615	12.38
bbr	15.984738	11.95
bbr	15.985636	12.80
bbr	15.986769	11.35
bbr	15.987650	12.19
bbr	15.988771	11.38
bbr	15.989664	12.22
bbr	15.990786	11.38
bbr	15.991729	12.27
bbr	15.992891	11.46
bbr	15.993701	12.23
bbr	15.994831	11.39
bbr	15.995731	12.24
bbr	15.996856	11.39
bbr	15.997756	12.25
bbr	15.998876	11.39
bbr	15.999792	12.26
bbr	16.000907	11.40
bbr	16.001367	11.82
bbr	16.002495	10.97
bbr	16.004141	12.57
bbr	16.004237	10.70
bbr	16.005258	11.68
bbr	16.006777	11.22
bbr	16.007727	12.12
bbr	16.008849	11.26
bbr	16.009675	12.04
bbr	16.010806	11.21
bbr	16.011668	12.02
bbr	16.012790	11.58
bbr	16.013675	12.43
bbr	16.014796	11.97
bbr	16.015722	12.85
bbr	16.016809	11.30
bbr	16.017671	12.12
bbr	16.018800	11.30
bbr	16.019682	12.13
bbr	16.020805	11.30
bbr	16.021685	12.14
bbr	16.022813	11.31
bbr	16.023686	12.14
bbr	16.024818	11.30
bbr	16.025690	12.13
bbr	16.026811	11.30
bbr	16.027687	12.13
bbr	16.028863	11.35
bbr	16.029680	12.12
bbr	16.030805	11.29
bbr	16.031340	11.78
bbr	16.032456	10.94
bbr	16.033997	12.42
bbr	16.035137	11.62
bbr	16.035189	11.62
bbr	16.036664	11.14
bbr	16.037788	12.21
bbr	16.038227	10.71
bbr	16.039339	11.77
bbr	16.040453	10.93
bbr	16.041946	12.38
bbr	16.043042	11.92
bbr	16.043098	11.94
bbr	16.044662	11.91
bbr	16.045783	12.99
bbr	16.046907	11.51
bbr	16.047347	11.91
bbr	16.048490	10.43
bbr	16.049967	11.86
bbr	16.051137	12.00
bbr	16.051187	12.02
bbr	16.052697	12.00
bbr	16.053820	13.09
bbr	16.054961	11.60
bbr	16.055377	11.96
bbr	16.056503	12.02
bbr	16.058037	13.52
bbr	16.058159	11.03
bbr	16.059198	12.03
bbr	16.060723	12.01
bbr	16.061842	13.09
bbr	16.062966	11.54
bbr	16.063410	11.94
bbr	16.064536	12.00
bbr	16.066026	13.45
bbr	16.067162	11.99
bbr	16.067216	12.00
bbr	16.068753	11.96
bbr	16.069407	12.58
bbr	16.070532	11.07
bbr	16.071468	11.97
bbr	16.072589	12.02
bbr	16.073408	12.80
bbr	16.074534	11.33
bbr	16.075453	12.21
bbr	16.076577	11.81
bbr	16.077448	12.63
bbr	16.078570	11.17
bbr	16.079473	12.02
bbr	16.080596	11.35
bbr	16.081414	12.12
bbr	16.082537	11.29
bbr	16.083497	12.16
bbr	16.084619	11.37
bbr	16.085416	12.12
bbr	16.086543	11.26
bbr	16.087470	12.14
bbr	16.088596	11.32
bbr	16.089457	12.14
bbr	16.090584	11.30
bbr	16.091470	12.14
bbr	16.092582	11.33
bbr	16.094106	12.81
bbr	16.094224	10.89
bbr	16.095326	11.95
bbr	16.096817	11.56
bbr	16.097312	12.01
bbr	16.098439	11.15
bbr	16.099573	12.24
bbr	16.101085	11.80
bbr	16.101142	11.81
bbr	16.103075	11.81
bbr	16.103135	11.82
bbr	16.105096	12.24
bbr	16.105162	12.27
bbr	16.107090	11.60
bbr	16.107146	11.62
bbr	16.109116	11.97
bbr	16.109174	11.98
bbr	16.111122	11.31
bbr	16.111174	11.32
bbr	16.113095	11.29
bbr	16.113155	11.29
bbr	16.115106	11.29
bbr	16.115161	11.30
bbr	16.117102	11.29
bbr	16.117167	11.31
bbr	16.119098	11.26
bbr	16.119154	11.26
bbr	16.121117	11.30
bbr	16.121175	11.31
bbr	16.122678	10.86
bbr	16.123799	11.93
bbr	16.124922	11.10
bbr	16.125301	11.43
bbr	16.126440	10.62
bbr	16.127896	12.01
bbr	16.129022	11.20
bbr	16.129448	11.58
bbr	16.130570	10.73
bbr	16.131519	11.63
bbr	16.132639	10.81
bbr	16.133484	11.61
bbr	16.134612	12.12
bbr	16.135524	12.99
bbr	16.136647	11.50
bbr	16.137500	12.31
bbr	16.138629	11.98
bbr	16.139506	12.82
bbr	16.140630	11.35
bbr	16.141500	12.18
bbr	16.142621	11.30
bbr	16.143542	12.18
bbr	16.144664	11.34
bbr	16.145490	12.12
bbr	16.146616	11.27
bbr	16.147504	12.11
bbr	16.148626	11.30
bbr	16.149501	12.13
bbr	16.150622	11.29
bbr	16.151532	12.16
bbr	16.152653	11.32
bbr	16.153509	12.13
bbr	16.154631	11.29
bbr	16.155503	12.11
bbr	16.156680	11.35
bbr	16.157127	11.75
bbr	16.158250	10.91
bbr	16.159836	12.45
bbr	16.160984	11.65
bbr	16.161445	12.06
bbr	16.162574	11.24
bbr	16.163697	12.30
bbr	16.164188	10.84
bbr	16.165345	11.95
bbr	16.166177	10.84
bbr	16.167341	11.96
bbr	16.168216	11.25
bbr	16.169345	12.34
bbr	16.170236	11.65
bbr	16.171363	12.74
bbr	16.172289	11.01
bbr	16.173411	12.08
bbr	16.174314	10.31
bbr	16.175425	11.37
bbr	16.176335	10.32
bbr	16.177459	11.40
bbr	16.178341	10.29
bbr	16.179526	11.43
bbr	16.180366	10.30
bbr	16.181497	11.38
bbr	16.182394	10.27
bbr	16.183526	11.36
bbr	16.184428	10.30
bbr	16.185552	11.38
bbr	16.186481	10.32
bbr	16.187602	11.38
bbr	16.188507	10.33
bbr	16.189613	11.39
bbr	16.190097	9.89
bbr	16.191230	10.98
bbr	16.192876	10.65
bbr	16.193982	11.71
bbr	16.194423	10.16
bbr	16.195554	11.25
bbr	16.196678	10.37
bbr	16.197138	10.79
bbr	16.198259	9.95
bbr	16.199173	10.81
bbr	16.200289	10.35
bbr	16.201184	11.20
bbr	16.202309	10.74
bbr	16.203200	11.59
bbr	16.204320	10.06
bbr	16.205214	10.91
bbr	16.206337	9.37
bbr	16.207243	10.23
bbr	16.208443	9.46
bbr	16.209254	10.23
bbr	16.210387	9.38
bbr	16.211290	10.24
bbr	16.212500	9.47
bbr	16.213284	10.21
bbr	16.214458	9.41
bbr	16.215370	10.28
bbr	16.216498	9.43
bbr	16.217342	10.23
bbr	16.218465	11.32
bbr	16.219399	12.23
bbr	16.220521	11.44
bbr	16.222087	12.96
bbr	16.222190	11.07
bbr	16.223223	12.06
bbr	16.224794	11.67
bbr	16.225325	12.15
bbr	16.226429	11.28
bbr	16.227524	12.33
bbr	16.229088	11.92
bbr	16.229146	11.93
bbr	16.231129	11.93
bbr	16.231185	11.94
bbr	16.233144	12.35
bbr	16.233240	12.40
bbr	16.234085	10.62
bbr	16.235224	11.72
bbr	16.236092	10.97
bbr	16.237220	12.05
bbr	16.238090	10.27
bbr	16.239222	11.36
bbr	16.240136	10.29
bbr	16.241263	11.36
bbr	16.242124	10.26
bbr	16.243284	11.37
bbr	16.244186	10.30
bbr	16.245312	11.38
bbr	16.246190	10.28
bbr	16.247389	11.43
bbr	16.248206	10.28
bbr	16.249354	11.38
bbr	16.250219	10.27
bbr	16.251352	11.34
bbr	16.252244	10.29
bbr	16.253373	11.37
bbr	16.255003	10.99
bbr	16.255530	11.47
bbr	16.256652	10.63
bbr	16.257779	11.70
bbr	16.258193	10.15
bbr	16.259383	11.29
bbr	16.260488	10.43
bbr	16.261996	11.89
bbr	16.262890	10.81
bbr	16.264032	11.90
bbr	16.264142	10.44
bbr	16.266040	12.29
bbr	16.266141	10.79
bbr	16.268049	12.64
bbr	16.268198	10.17
bbr	16.270056	11.98
bbr	16.270158	9.45
bbr	16.272100	11.31
bbr	16.272221	9.50
bbr	16.274110	11.34
bbr	16.274208	9.45
bbr	16.276141	11.32
bbr	16.276243	9.47
bbr	16.278142	11.32
bbr	16.278240	9.45
bbr	16.279079	10.24
bbr	16.280211	9.40
bbr	16.281107	10.25
bbr	16.282227	9.39
bbr	16.283152	10.27
bbr	16.284268	9.41
bbr	16.285800	10.89
bbr	16.286378	9.51
bbr	16.287476	10.55
bbr	16.289003	10.10
bbr	16.290134	11.19
bbr	16.290232	9.30
bbr	16.291275	10.29
bbr	16.292786	9.84
bbr	16.293908	10.91
bbr	16.295084	10.53
bbr	16.295148	10.56
bbr	16.296583	10.40
bbr	16.297983	11.76
bbr	16.299133	11.34
bbr	16.299192	11.35
bbr	16.300874	12.03
bbr	16.302007	13.12
bbr	16.303146	11.63
bbr	16.303200	11.64
bbr	16.304838	12.21
bbr	16.305980	13.32
bbr	16.307119	11.80
bbr	16.307172	11.81
bbr	16.308768	12.03
bbr	16.309922	13.15
bbr	16.311048	11.67
bbr	16.311105	11.69
bbr	16.312575	11.83
bbr	16.313911	13.12
bbr	16.315035	11.63
bbr	16.315128	11.68
bbr	16.316773	12.01
bbr	16.317902	13.11
bbr	16.319022	11.61
bbr	16.319505	12.05
bbr	16.320616	11.94
bbr	16.322106	13.38
bbr	16.322216	10.91
bbr	16.323249	11.89
bbr	16.324765	12.11
bbr	16.325448	12.74
bbr	16.326596	11.28
bbr	16.327502	12.15
bbr	16.328628	11.95
bbr	16.329494	12.76
bbr	16.330621	11.37
bbr	16.331499	12.18
bbr	16.332611	11.76
bbr	16.333458	12.57
bbr	16.334581	11.10
bbr	16.335516	11.99
bbr	16.336639	11.35
bbr	16.337506	12.17
bbr	16.338593	11.27
bbr	16.339474	12.10
bbr	16.340601	11.28
bbr	16.341496	12.13
bbr	16.342617	11.32
bbr	16.343539	12.20
bbr	16.344671	11.37
bbr	16.345475	12.13
bbr	16.346599	11.26
bbr	16.347498	12.11
bbr	16.348620	11.32
bbr	16.349106	11.76
bbr	16.350229	10.92
bbr	16.351766	12.41
bbr	16.352851	11.52
bbr	16.353311	11.93
bbr	16.354462	11.11
bbr	16.355585	12.18
bbr	16.357095	11.78
bbr	16.357159	11.80
bbr	16.359087	11.76
bbr	16.359142	11.76
bbr	16.361112	12.17
bbr	16.361170	12.19
bbr	16.363096	12.59
bbr	16.363149	12.60
bbr	16.365047	11.88
bbr	16.365109	11.91
bbr	16.367036	11.21
bbr	16.367096	11.22
bbr	16.369024	11.21
bbr	16.369916	12.06
bbr	16.371045	11.21
bbr	16.371101	11.22
bbr	16.372576	10.78
bbr	16.373698	11.86
bbr	16.374821	11.04
bbr	16.375234	11.40
bbr	16.376399	10.63
bbr	16.377896	12.08
bbr	16.378988	11.23
bbr	16.379481	11.67
bbr	16.380575	10.83
bbr	16.382067	12.28
bbr	16.382181	10.42
bbr	16.383224	11.42
bbr	16.384917	12.50
bbr	16.386069	13.61
bbr	16.386171	11.10
bbr	16.387226	12.11
bbr	16.388847	12.20
bbr	16.389621	12.94
bbr	16.390750	11.47
bbr	16.391634	12.31
bbr	16.392757	11.94
bbr	16.393627	12.77
bbr	16.394732	11.27
bbr	16.395587	12.08
bbr	16.396731	11.92
bbr	16.397600	12.75
bbr	16.398721	11.26
bbr	16.399564	12.07
bbr	16.400698	11.24
bbr	16.401553	12.05
bbr	16.402676	11.22
bbr	16.403572	12.07
bbr	16.404693	11.26
bbr	16.405560	12.08
bbr	16.406690	11.27
bbr	16.407529	12.06
bbr	16.408651	11.24
bbr	16.409544	12.09
bbr	16.410639	11.24
bbr	16.411498	12.05
bbr	16.412625	11.24
bbr	16.413075	11.64
bbr	16.414196	10.80
bbr	16.415764	12.32
bbr	16.416889	11.52
bbr	16.417320	11.91
