Scheme	Time (s)	Delay (ms)
aurora	25.930507	29.43
aurora	25.930536	29.42
aurora	25.930558	26.48
aurora	25.930569	26.46
aurora	25.930606	23.90
aurora	25.930654	21.30
aurora	25.930693	21.31
aurora	25.933611	21.61
aurora	25.934674	22.65
aurora	25.935792	21.16
aurora	25.937119	22.44
aurora	25.938219	20.95
aurora	25.939288	21.97
aurora	25.941371	21.45
aurora	25.941404	21.45
aurora	25.943422	20.86
aurora	25.946602	24.01
aurora	25.957682	32.47
aurora	25.957710	32.47
aurora	25.957732	29.89
aurora	25.957742	29.86
aurora	25.957774	27.28
aurora	25.957806	27.28
aurora	25.957838	24.72
aurora	25.957889	24.74
aurora	25.957912	22.14
aurora	25.957946	22.14
aurora	25.963085	24.68
aurora	25.963116	24.67
aurora	25.963142	22.10
aurora	25.963156	22.09
aurora	25.969204	25.52
aurora	25.969231	25.50
aurora	25.970247	23.92
aurora	25.970274	23.89
aurora	25.970300	21.34
aurora	25.970315	21.32
aurora	25.973391	21.79
aurora	25.973419	21.79
aurora	25.975477	21.23
aurora	25.976549	22.27
aurora	25.978866	21.98
aurora	25.978904	21.98
aurora	25.980987	21.45
aurora	25.981995	22.43
aurora	25.987180	25.00
aurora	25.987212	25.00
aurora	25.987256	22.44
aurora	25.987296	22.45
aurora	25.996285	28.83
aurora	25.997372	29.89
aurora	25.997419	27.32
aurora	25.997434	27.31
aurora	26.001518	28.78
aurora	26.001550	28.78
aurora	26.003099	27.73
aurora	26.003134	27.73
aurora	26.003162	25.14
aurora	26.003177	25.13
aurora	26.013160	32.50
aurora	26.013194	32.51
aurora	26.013217	29.91
aurora	26.013228	29.89
aurora	26.015861	29.92
aurora	26.015888	29.91
aurora	26.015910	27.33
aurora	26.015921	27.31
aurora	26.015930	24.71
aurora	26.015960	24.71
aurora	26.016011	22.13
aurora	26.016049	22.14
aurora	26.017257	20.75
aurora	26.018337	21.80
aurora	26.020083	20.93
aurora	26.023807	24.63
aurora	26.023842	22.05
aurora	26.023854	22.02
aurora	26.025307	20.88
aurora	26.027924	23.46
aurora	26.029080	22.01
aurora	26.029106	21.98
aurora	26.031645	21.93
aurora	26.033703	23.96
aurora	26.033744	21.39
aurora	26.033787	21.40
aurora	26.037861	22.87
aurora	26.039005	23.98
aurora	26.041015	23.38
aurora	26.041047	23.38
aurora	26.041073	20.77
aurora	26.041087	20.74
aurora	26.044963	22.04
aurora	26.045416	22.47
aurora	26.046508	20.95
aurora	26.047672	22.08
aurora	26.050590	22.38
aurora	26.060154	31.91
aurora	26.060193	29.35
aurora	26.061256	30.39
aurora	26.061286	27.80
aurora	26.061297	27.78
aurora	26.061337	25.21
aurora	26.061372	25.22
aurora	26.061420	22.66
aurora	26.061458	22.66
aurora	26.062426	21.01
aurora	26.063502	22.06
aurora	26.065625	21.55
aurora	26.066774	22.67
aurora	26.067872	21.18
aurora	26.068959	22.24
aurora	26.070330	20.99
aurora	26.071405	22.03
aurora	26.073546	21.54
aurora	26.075438	23.41
aurora	26.076574	21.96
aurora	26.076595	21.95
aurora	26.078238	20.98
aurora	26.080352	23.05
aurora	26.089473	29.57
aurora	26.089501	29.56
aurora	26.089523	26.98
aurora	26.089534	26.97
aurora	26.089566	24.39
aurora	26.089598	24.39
aurora	26.095059	27.16
aurora	26.095092	27.16
aurora	26.095118	24.65
aurora	26.095157	24.66
aurora	26.097236	24.13
aurora	26.097261	24.12
aurora	26.102562	26.82
aurora	26.102596	26.83
aurora	26.107752	29.35
aurora	26.107781	29.34
aurora	26.107804	26.85
aurora	26.107814	26.84
aurora	26.111419	27.91
aurora	26.111448	27.91
aurora	26.113116	27.04
aurora	26.113141	27.04
aurora	26.115201	26.55
aurora	26.115236	24.02
aurora	26.115249	24.01
aurora	26.115283	21.50
aurora	26.115314	21.47
aurora	26.117825	21.46
aurora	26.119105	22.71
aurora	26.120221	21.30
aurora	26.121878	22.93
aurora	26.131674	30.20
aurora	26.131718	30.22
aurora	26.131758	27.72
aurora	26.131768	27.70
aurora	26.133515	26.91
aurora	26.133547	26.92
aurora	26.133572	24.38
aurora	26.133586	24.37
aurora	26.133624	21.88
aurora	26.133654	21.88
aurora	26.135744	21.42
aurora	26.136886	22.52
aurora	26.139823	22.95
aurora	26.139851	22.95
aurora	26.140952	21.51
aurora	26.142007	22.52
aurora	26.144128	22.12
aurora	26.144151	22.11
aurora	26.145313	20.72
aurora	26.147470	22.85
aurora	26.148598	21.45
aurora	26.149664	22.48
aurora	26.151778	22.08
aurora	26.152876	23.15
aurora	26.154045	21.78
aurora	26.155139	22.85
aurora	26.157813	22.98
aurora	26.176561	41.68
aurora	26.176599	39.20
aurora	26.176611	39.19
aurora	26.176642	36.68
aurora	26.176677	36.69
aurora	26.176699	34.17
aurora	26.176717	34.16
aurora	26.176762	31.67
aurora	26.176794	31.67
aurora	26.179708	32.05
aurora	26.179731	32.01
aurora	26.182862	32.63
aurora	26.182886	32.63
aurora	26.186525	33.73
aurora	26.186552	33.73
aurora	26.186573	31.22
aurora	26.186585	31.20
aurora	26.186633	28.71
aurora	26.186664	28.71
aurora	26.186688	26.20
aurora	26.186716	26.20
aurora	26.189673	26.61
aurora	26.189704	26.61
aurora	26.189748	24.13
aurora	26.189763	24.11
aurora	26.199945	31.75
aurora	26.199969	31.75
aurora	26.200005	28.98
aurora	26.200014	28.96
aurora	26.200023	26.16
aurora	26.200053	26.16
aurora	26.200097	23.40
aurora	26.200131	23.40
aurora	26.206310	26.78
aurora	26.206337	26.78
aurora	26.206370	24.00
aurora	26.206380	23.98
aurora	26.206411	21.22
aurora	26.206443	21.22
aurora	26.216318	28.29
aurora	26.216345	28.28
aurora	26.216367	25.49
aurora	26.216378	25.48
aurora	26.216410	22.71
aurora	26.216464	22.74
aurora	26.218446	21.90
aurora	26.220819	24.24
aurora	26.221931	22.55
aurora	26.221957	22.55
aurora	26.224071	21.86
aurora	26.225179	22.94
aurora	26.227229	22.15
aurora	26.229396	24.29
aurora	26.238948	31.05
aurora	26.238972	31.05
aurora	26.238992	28.26
aurora	26.239002	28.21
aurora	26.239010	25.45
aurora	26.239040	25.45
aurora	26.239084	22.69
aurora	26.239118	22.69
aurora	26.253113	33.88
aurora	26.254186	34.92
aurora	26.255585	33.52
aurora	26.255613	33.50
aurora	26.268371	43.47
aurora	26.268395	43.46
aurora	26.268415	40.68
aurora	26.268425	40.66
aurora	26.271425	40.84
aurora	26.271448	40.84
aurora	26.271470	38.06
aurora	26.271480	38.05
aurora	26.271511	35.27
aurora	26.271544	35.27
aurora	26.271567	32.48
aurora	26.271593	32.48
aurora	26.275065	33.15
aurora	26.275086	33.14
aurora	26.276215	31.73
aurora	26.276233	31.72
aurora	26.276250	29.20
aurora	26.276259	29.18
aurora	26.276276	26.66
aurora	26.276303	26.66
aurora	26.277706	25.51
aurora	26.277725	25.50
aurora	26.286773	32.02
aurora	26.286799	32.02
aurora	26.286818	29.51
aurora	26.286828	29.48
aurora	26.286837	26.96
aurora	26.286844	26.93
aurora	26.286853	24.40
aurora	26.286860	24.38
aurora	26.286868	21.86
aurora	26.286898	21.86
aurora	26.288943	21.37
aurora	26.289390	21.79
aurora	26.291618	21.48
aurora	26.291645	21.48
aurora	26.293042	20.34
aurora	26.296622	21.35
aurora	26.306296	30.98
aurora	26.306328	28.49
aurora	26.306350	28.48
aurora	26.306396	25.99
aurora	26.306429	26.00
aurora	26.306457	23.49
aurora	26.306491	23.50
aurora	26.306514	20.98
aurora	26.306562	21.01
aurora	26.309624	21.52
aurora	26.310949	22.82
aurora	26.314103	23.42
aurora	26.314147	23.42
aurora	26.315109	21.88
aurora	26.316212	22.94
aurora	26.326394	30.59
aurora	26.326434	30.60
aurora	26.326464	28.10
aurora	26.326478	28.08
aurora	26.326518	25.59
aurora	26.326544	25.59
aurora	26.326563	23.07
aurora	26.326586	23.06
aurora	26.327496	21.43
aurora	26.329616	23.53
aurora	26.329645	21.02
aurora	26.329656	21.01
aurora	26.335949	24.75
aurora	26.338094	26.86
aurora	26.338131	24.37
aurora	26.338164	24.38
aurora	26.346265	29.67
aurora	26.346291	29.67
aurora	26.346312	26.86
aurora	26.346322	26.84
aurora	26.346372	24.11
aurora	26.346418	24.12
aurora	26.347449	22.35
aurora	26.347478	22.35
aurora	26.350224	22.27
aurora	26.353695	25.68
aurora	26.354814	24.04
aurora	26.354841	24.04
aurora	26.355924	22.32
aurora	26.355949	22.31
aurora	26.367016	30.57
aurora	26.367050	30.58
aurora	26.367080	27.80
aurora	26.367097	27.79
aurora	26.367134	25.02
aurora	26.367160	25.02
aurora	26.370102	25.15
aurora	26.370128	25.15
aurora	26.371259	23.47
aurora	26.371295	23.46
aurora	26.373773	23.15
aurora	26.373799	23.14
aurora	26.374895	21.43
aurora	26.388144	34.66
aurora	26.388185	31.88
aurora	26.388230	31.90
aurora	26.388251	29.12
aurora	26.388277	29.11
aurora	26.388295	26.32
aurora	26.388319	26.32
aurora	26.388336	23.53
aurora	26.388360	23.53
aurora	26.390824	23.19
aurora	26.390844	23.18
aurora	26.392487	21.99
aurora	26.395247	24.72
aurora	26.395291	21.98
aurora	26.395342	21.98
aurora	26.397782	21.63
aurora	26.398317	22.14
aurora	26.400628	21.65
aurora	26.403233	24.22
aurora	26.404318	22.50
aurora	26.404343	22.50
aurora	26.405862	21.21
aurora	26.407594	22.88
aurora	26.408735	21.39
aurora	26.409877	22.50
aurora	26.411355	21.31
aurora	26.412437	22.37
aurora	26.414982	22.22
aurora	26.415010	22.20
aurora	26.416809	21.39
aurora	26.418854	23.37
aurora	26.419283	21.16
aurora	26.423162	25.01
aurora	26.423200	22.38
aurora	26.423213	22.36
aurora	26.424758	21.25
aurora	26.426392	22.85
aurora	26.427526	21.32
aurora	26.428636	22.40
aurora	26.430167	21.25
aurora	26.431313	22.35
aurora	26.432420	20.82
aurora	26.435899	24.27
aurora	26.435935	21.65
aurora	26.435950	21.63
aurora	26.439538	22.55
aurora	26.440721	23.69
aurora	26.441857	22.16
aurora	26.441880	22.15
aurora	26.443132	20.73
aurora	26.445592	23.15
aurora	26.447000	21.90
aurora	26.448125	23.00
aurora	26.448161	20.40
aurora	26.450176	22.38
aurora	26.452934	22.76
aurora	26.452967	22.77
aurora	26.454202	21.62
aurora	26.454220	21.61
aurora	26.456731	21.74
aurora	26.457820	22.80
aurora	26.460041	22.64
aurora	26.462537	25.10
aurora	26.462566	22.75
aurora	26.462577	22.72
aurora	26.463848	21.63
aurora	26.463873	21.62
aurora	26.465157	20.51
aurora	26.466251	21.57
aurora	26.470409	23.36
aurora	26.470435	23.36
aurora	26.471570	22.12
aurora	26.471589	22.09
aurora	26.473397	21.53
aurora	26.473428	21.53
aurora	26.475582	21.30
aurora	26.476664	22.36
aurora	26.477376	20.68
aurora	26.481862	22.77
aurora	26.481894	22.77
aurora	26.483143	21.63
aurora	26.484223	22.68
aurora	26.493791	29.87
aurora	26.493817	29.87
aurora	26.493844	27.52
aurora	26.493895	27.52
aurora	26.497592	28.85
aurora	26.497621	28.86
aurora	26.497647	26.50
aurora	26.497660	26.48
aurora	26.500093	26.53
aurora	26.500117	26.53
aurora	26.500136	24.17
aurora	26.500146	24.15
aurora	26.501258	22.86
aurora	26.501289	22.87
aurora	26.504475	23.68
aurora	26.504508	23.69
aurora	26.505593	22.39
aurora	26.505616	22.39
aurora	26.507779	22.17
aurora	26.508620	22.98
aurora	26.510741	22.72
aurora	26.511792	23.75
aurora	26.514411	23.98
aurora	26.514434	23.97
aurora	26.515607	22.76
aurora	26.515632	22.76
aurora	26.516909	21.64
aurora	26.518258	22.96
aurora	26.520321	22.66
aurora	26.520346	22.65
aurora	26.522770	22.70
aurora	26.528937	28.82
aurora	26.534914	32.42
aurora	26.534943	32.42
aurora	26.534970	30.07
aurora	26.534983	30.02
aurora	26.535038	27.73
aurora	26.535050	27.71
aurora	26.535072	25.36
aurora	26.535083	25.34
aurora	26.535107	22.98
aurora	26.535129	22.97
aurora	26.535149	20.61
aurora	26.535188	20.62
aurora	26.538589	21.64
aurora	26.538612	21.63
aurora	26.541111	21.75
aurora	26.543435	24.05
aurora	26.544534	22.75
aurora	26.544556	22.73
aurora	26.546007	21.79
aurora	26.547523	23.28
aurora	26.547556	20.96
aurora	26.547592	20.98
aurora	26.550843	21.82
aurora	26.551027	21.98
aurora	26.552613	21.20
aurora	26.553740	22.27
aurora	26.555308	21.48
aurora	26.556470	22.61
aurora	26.557614	21.38
aurora	26.558950	22.68
aurora	26.560063	21.42
aurora	26.561530	22.85
aurora	26.562586	21.52
aurora	26.563755	22.66
aurora	26.564088	20.44
aurora	26.566217	22.52
aurora	26.567287	21.06
aurora	26.568373	22.11
aurora	26.571530	22.71
aurora	26.571557	22.71
aurora	26.573455	22.04
aurora	26.574511	23.07
aurora	26.575620	21.62
aurora	26.577811	23.79
aurora	26.580922	24.34
aurora	26.580952	24.35
aurora	26.584811	25.64
aurora	26.584832	25.63
aurora	26.584848	23.07
aurora	26.584857	23.05
aurora	26.592576	28.23
aurora	26.592600	28.21
aurora	26.593769	26.83
aurora	26.593787	26.82
aurora	26.593805	24.28
aurora	26.593814	24.26
aurora	26.601884	29.77
aurora	26.601911	29.77
aurora	26.601932	27.23
aurora	26.601942	27.21
aurora	26.601951	24.66
aurora	26.601980	24.67
aurora	26.602019	22.14
aurora	26.602052	22.15
aurora	26.604017	21.55
aurora	26.606045	23.55
aurora	26.607134	22.08
aurora	26.617758	32.67
aurora	26.617796	30.12
aurora	26.617809	30.11
aurora	26.617841	27.61
aurora	26.617874	27.62
aurora	26.617896	25.08
aurora	26.617906	25.06
aurora	26.617915	22.51
aurora	26.617938	22.51
aurora	26.629017	31.02
aurora	26.629046	31.02
aurora	26.629088	28.51
aurora	26.629102	28.49
aurora	26.629141	25.97
aurora	26.629169	25.97
aurora	26.633368	27.61
aurora	26.633396	27.61
aurora	26.634519	26.17
aurora	26.634540	26.16
aurora	26.634559	23.63
aurora	26.634569	23.61
aurora	26.634599	21.32
aurora	26.634637	21.33
aurora	26.637875	22.24
aurora	26.638977	23.32
aurora	26.640115	22.16
aurora	26.640140	22.16
aurora	26.642393	22.09
aurora	26.642423	22.09
aurora	26.643484	20.84
aurora	26.652037	29.36
aurora	26.652076	27.10
aurora	26.652091	27.09
aurora	26.652134	24.81
aurora	26.652174	22.51
aurora	26.652207	22.49
aurora	26.653149	21.14
aurora	26.653180	21.14
aurora	26.655461	21.08
aurora	26.656590	22.18
aurora	26.659025	22.33
aurora	26.660102	23.39
aurora	26.671858	32.82
aurora	26.671900	32.83
aurora	26.671920	30.53
aurora	26.671930	30.51
aurora	26.671961	28.22
aurora	26.673047	29.28
aurora	26.673084	27.03
aurora	26.673099	27.01
aurora	26.673147	24.75
aurora	26.673185	24.76
aurora	26.673210	22.47
aurora	26.673241	22.48
aurora	26.674166	21.08
aurora	26.676512	23.40
aurora	26.677632	22.21
aurora	26.677650	22.19
aurora	26.678744	20.98
aurora	26.680895	23.10
aurora	26.681386	21.28
aurora	26.681411	21.27
aurora	26.684543	22.08
aurora	26.694928	32.44
aurora	26.694964	30.16
aurora	26.694976	30.14
aurora	26.696019	28.89
aurora	26.696046	28.87
aurora	26.696069	26.59
aurora	26.696080	26.58
aurora	26.696090	24.25
aurora	26.696132	24.27
aurora	26.696162	22.00
aurora	26.696182	22.00
aurora	26.701708	25.20
aurora	26.701746	25.21
aurora	26.701776	22.93
aurora	26.701787	22.91
aurora	26.703196	22.02
aurora	26.704313	23.11
aurora	26.706387	22.61
aurora	26.706413	22.60
aurora	26.707528	21.16
aurora	26.709657	23.27
aurora	26.710768	21.82
aurora	26.711849	22.88
aurora	26.713488	21.95
aurora	26.713518	21.95
aurora	26.716662	22.53
aurora	26.719321	25.16
aurora	26.720411	23.69
aurora	26.720436	23.69
aurora	26.723538	24.23
aurora	26.723566	24.23
aurora	26.723589	21.70
aurora	26.723600	21.68
aurora	26.733645	29.16
aurora	26.733670	29.15
aurora	26.733691	26.62
aurora	26.733701	26.59
aurora	26.733732	24.08
aurora	26.733768	24.09
aurora	26.733782	21.54
aurora	26.733792	21.52
aurora	26.738019	23.14
aurora	26.738042	23.13
aurora	26.754481	37.04
aurora	26.756621	39.15
aurora	26.758110	38.11
aurora	26.758141	38.11
aurora	26.767402	44.80
aurora	26.767432	44.80
aurora	26.767462	42.24
aurora	26.767477	42.22
aurora	26.767523	39.76
aurora	26.767567	39.76
aurora	26.770502	40.11
aurora	26.770528	40.10
aurora	26.773624	40.64
aurora	26.773655	40.64
aurora	26.778194	42.64
aurora	26.778223	42.63
aurora	26.780371	42.24
aurora	26.780398	42.22
aurora	26.782574	41.85
aurora	26.782603	41.85
aurora	26.785899	42.60
aurora	26.785924	42.59
aurora	26.794254	48.34
aurora	26.794279	48.34
aurora	26.794301	45.79
aurora	26.794311	45.76
aurora	26.798992	47.93
aurora	26.799017	47.91
aurora	26.799037	45.63
aurora	26.799047	45.61
aurora	26.799074	43.29
aurora	26.799093	43.27
aurora	26.800524	42.45
aurora	26.800547	42.43
aurora	26.802628	42.16
aurora	26.802672	42.17
aurora	26.806954	44.16
aurora	26.806979	44.15
aurora	26.806994	41.85
aurora	26.807002	41.81
aurora	26.809109	41.66
aurora	26.809134	41.65
aurora	26.812167	42.34
aurora	26.812193	42.33
aurora	26.814245	42.11
aurora	26.814297	42.13
aurora	26.816712	42.24
aurora	26.816740	42.22
aurora	26.821018	44.14
aurora	26.821048	44.13
aurora	26.822322	43.13
aurora	26.822366	43.13
aurora	26.823483	41.98
aurora	26.823503	41.97
aurora	26.834784	50.92
aurora	26.834811	50.92
aurora	26.834851	48.66
aurora	26.834861	48.64
aurora	26.834890	46.33
aurora	26.834910	46.31
aurora	26.835884	45.01
aurora	26.835916	45.01
aurora	26.838398	45.15
aurora	26.841219	47.94
aurora	26.841251	45.65
aurora	26.841263	43.37
aurora	26.841272	43.34
aurora	26.843414	43.14
aurora	26.843449	43.12
aurora	26.844481	41.90
aurora	26.844508	41.91
aurora	26.848234	43.31
aurora	26.849378	44.42
aurora	26.849432	42.17
aurora	26.849445	42.16
aurora	26.851669	42.06
aurora	26.851700	42.06
aurora	26.851741	39.80
aurora	26.851754	39.77
aurora	26.852143	37.84
aurora	26.852167	37.84
aurora	26.853248	36.58
aurora	26.853270	36.56
aurora	26.855422	36.42
aurora	26.855449	36.41
aurora	26.856700	35.39
aurora	26.856733	35.34
aurora	26.858114	34.34
aurora	26.858139	34.34
aurora	26.858161	31.93
aurora	26.858171	31.92
aurora	26.859308	30.62
aurora	26.859348	30.62
aurora	26.859393	28.21
aurora	26.859408	28.19
aurora	26.861568	27.90
aurora	26.861589	27.87
aurora	26.861609	25.55
aurora	26.861620	25.52
aurora	26.863254	24.74
aurora	26.863275	24.73
aurora	26.864391	23.38
aurora	26.864416	23.37
aurora	26.865573	22.12
aurora	26.867872	24.38
aurora	26.867912	22.02
aurora	26.867929	22.01
aurora	26.870006	21.65
aurora	26.873118	24.73
aurora	26.873152	22.31
aurora	26.873164	22.29
aurora	26.875258	21.99
aurora	26.876338	23.04
aurora	26.878433	22.67
aurora	26.878459	22.65
aurora	26.879593	21.39
aurora	26.882582	24.33
aurora	26.883587	22.94
aurora	26.883612	22.92
aurora	26.884690	21.58
aurora	26.885828	22.69
aurora	26.886857	21.27
aurora	26.893535	27.91
aurora	26.900236	32.21
aurora	26.900264	32.20
aurora	26.900287	29.81
aurora	26.900297	29.79
aurora	26.900326	27.34
aurora	26.900347	27.32
aurora	26.901432	26.02
aurora	26.901458	26.00
aurora	26.901480	23.62
aurora	26.901490	23.59
aurora	26.901499	21.39
aurora	26.901528	21.39
aurora	26.903442	21.12
aurora	26.904661	22.27
aurora	26.906904	22.36
aurora	26.907992	23.39
aurora	26.909091	22.30
aurora	26.909110	22.29
aurora	26.910238	21.25
aurora	26.911334	22.31
aurora	26.912477	21.29
aurora	26.915616	24.40
aurora	26.919773	26.37
aurora	26.919799	26.37
aurora	26.919821	24.15
aurora	26.919831	24.12
aurora	26.919841	21.96
aurora	26.919869	21.95
aurora	26.922327	22.27
aurora	26.922380	22.29
aurora	26.923457	21.14
aurora	26.925572	23.20
aurora	26.925601	21.05
aurora	26.925612	21.03
aurora	26.927733	21.01
aurora	26.929813	23.05
aurora	26.930927	21.95
aurora	26.931210	22.22
aurora	26.932295	21.09
aurora	26.933456	22.22
aurora	26.942289	28.90
aurora	26.942320	28.89
aurora	26.942360	26.74
aurora	26.942378	26.73
aurora	26.942414	24.55
aurora	26.942451	24.55
aurora	26.942465	22.41
aurora	26.942474	22.39
aurora	26.951356	29.09
aurora	26.952486	30.19
aurora	26.953539	29.03
aurora	26.953566	29.03
aurora	26.953591	26.85
aurora	26.953605	26.83
aurora	26.954630	25.70
aurora	26.954654	25.69
aurora	26.959838	28.69
aurora	26.959865	28.70
aurora	26.959888	26.49
aurora	26.959898	26.48
aurora	26.959928	24.30
aurora	26.959965	24.30
aurora	26.970193	32.38
aurora	26.970225	32.37
aurora	26.970252	30.20
aurora	26.970267	30.17
aurora	26.970308	28.02
aurora	26.970351	28.02
aurora	26.970374	25.87
aurora	26.970423	25.88
aurora	26.970441	23.75
aurora	26.970464	23.73
aurora	26.970476	21.58
aurora	26.970495	21.55
aurora	26.980782	29.65
aurora	26.980809	29.65
aurora	26.980831	27.47
aurora	26.980841	27.43
aurora	26.980850	25.28
aurora	26.980880	23.09
aurora	26.980916	23.10
aurora	26.981944	21.92
aurora	26.985707	25.65
aurora	26.988076	25.84
aurora	26.988103	25.83
aurora	26.988126	23.66
aurora	26.988136	23.64
aurora	26.994559	27.81
aurora	26.994585	27.79
aurora	27.005700	36.80
aurora	27.005725	36.79
aurora	27.005746	34.59
aurora	27.005761	34.57
aurora	27.005807	32.46
aurora	27.005853	32.47
aurora	27.009034	33.48
aurora	27.009065	33.47
aurora	27.009090	31.31
aurora	27.009130	31.31
aurora	27.010151	30.07
aurora	27.010172	30.05
aurora	27.011250	29.03
aurora	27.011275	29.00
aurora	27.012446	28.01
aurora	27.012469	27.98
aurora	27.013529	26.79
aurora	27.013551	26.78
aurora	27.014614	25.70
aurora	27.014637	25.67
aurora	27.014660	23.53
aurora	27.014670	23.48
aurora	27.020115	26.80
aurora	27.020140	26.77
aurora	27.020161	24.60
aurora	27.020171	24.56
aurora	27.020200	22.40
aurora	27.020237	22.38
aurora	27.021275	21.29
aurora	27.023360	23.34
aurora	27.025684	23.46
aurora	27.025707	23.45
aurora	27.027853	23.39
aurora	27.027880	23.39
aurora	27.036228	29.59
aurora	27.036251	29.56
aurora	27.036272	27.41
aurora	27.036282	27.38
aurora	27.036291	25.17
aurora	27.036322	25.17
aurora	27.036378	23.03
aurora	27.036412	23.04
aurora	27.036434	20.90
aurora	27.036444	20.87
aurora	27.038749	20.97
aurora	27.041056	23.24
aurora	27.041092	21.09
aurora	27.043467	23.43
aurora	27.044591	22.38
aurora	27.044617	22.37
aurora	27.045776	21.36
aurora	27.048851	24.41
aurora	27.048884	22.05
aurora	27.048896	22.03
aurora	27.052034	22.85
aurora	27.052061	22.84
aurora	27.053142	21.59
aurora	27.053166	21.55
aurora	27.056648	22.71
aurora	27.056675	22.71
aurora	27.057768	21.41
aurora	27.058919	22.53
aurora	27.060068	21.32
aurora	27.062169	23.38
aurora	27.062204	21.11
aurora	27.065235	24.11
aurora	27.074444	30.95
aurora	27.074475	30.95
aurora	27.074506	28.65
aurora	27.074523	28.63
aurora	27.074565	26.32
aurora	27.074602	26.32
aurora	27.074616	23.98
aurora	27.074625	23.95
aurora	27.075631	22.57
aurora	27.075651	22.55
aurora	27.076693	21.28
aurora	27.077854	22.41
aurora	27.092298	34.51
aurora	27.092324	34.51
aurora	27.092346	32.18
aurora	27.092356	32.15
aurora	27.092365	29.81
aurora	27.092393	29.81
aurora	27.092434	27.50
aurora	27.092442	27.48
aurora	27.092465	25.12
aurora	27.092484	25.08
aurora	27.092498	22.79
aurora	27.092506	22.77
aurora	27.099265	27.18
aurora	27.099288	27.13
aurora	27.099316	24.84
aurora	27.099332	24.82
aurora	27.099362	22.51
aurora	27.099398	22.52
aurora	27.100649	21.41
aurora	27.100667	21.40
aurora	27.111679	30.06
aurora	27.111704	30.06
aurora	27.111724	27.70
aurora	27.111734	27.68
aurora	27.111763	25.37
aurora	27.111799	25.37
aurora	27.111813	23.00
aurora	27.111822	22.97
aurora	27.112835	21.64
aurora	27.113908	22.68
aurora	27.115077	21.53
aurora	27.115104	21.52
aurora	27.117133	21.20
aurora	27.117158	21.20
aurora	27.119295	20.97
aurora	27.120344	21.97
aurora	27.122630	21.93
aurora	27.122653	21.92
aurora	27.124689	21.83
aurora	27.125808	22.92
aurora	27.127944	22.90
aurora	27.131009	25.91
aurora	27.131052	23.83
aurora	27.131068	23.78
aurora	27.139647	30.31
aurora	27.139672	30.28
aurora	27.139708	28.18
aurora	27.139718	28.15
aurora	27.139727	26.03
aurora	27.139755	23.92
aurora	27.139774	23.90
aurora	27.140760	22.80
aurora	27.140779	22.78
aurora	27.141895	21.76
aurora	27.152724	32.54
aurora	27.152763	30.46
aurora	27.152776	30.44
aurora	27.152810	28.39
aurora	27.152830	28.37
aurora	27.152844	26.26
aurora	27.152853	26.24
aurora	27.152875	24.11
aurora	27.152895	24.09
aurora	27.152925	22.00
aurora	27.152945	21.98
aurora	27.155891	22.84
aurora	27.156984	23.90
aurora	27.158111	22.87
aurora	27.158130	22.84
aurora	27.159240	21.81
aurora	27.160362	22.89
aurora	27.161254	21.73
aurora	27.161280	21.73
aurora	27.163389	21.68
aurora	27.165597	23.85
aurora	27.165624	21.76
aurora	27.165636	21.73
aurora	27.167766	21.75
aurora	27.168813	22.76
aurora	27.169909	21.70
aurora	27.171058	22.81
aurora	27.171096	20.79
aurora	27.172155	21.76
aurora	27.174414	21.93
aurora	27.175562	23.04
aurora	27.178544	23.93
aurora	27.178576	23.92
aurora	27.178597	21.80
aurora	27.178625	21.80
aurora	27.180677	21.71
aurora	27.181867	22.86
aurora	27.184981	23.89
aurora	27.186172	25.04
aurora	27.186206	22.96
aurora	27.186220	22.95
aurora	27.187287	21.86
aurora	27.187310	21.86
aurora	27.193656	26.10
aurora	27.193680	26.09
aurora	27.193700	23.97
aurora	27.193709	23.95
aurora	27.193740	21.83
aurora	27.193750	21.80
aurora	27.196851	22.80
aurora	27.197925	23.84
aurora	27.198983	22.80
aurora	27.199005	22.78
aurora	27.201141	22.74
aurora	27.201183	22.75
aurora	27.202262	21.76
aurora	27.203482	22.95
aurora	27.204630	21.94
aurora	27.204669	21.96
aurora	27.206585	21.77
aurora	27.208886	24.04
aurora	27.208929	21.93
aurora	27.208942	21.91
aurora	27.210905	21.74
aurora	27.212142	22.94
aurora	27.213211	21.93
aurora	27.213236	21.91
aurora	27.222524	29.02
aurora	27.222555	29.02
aurora	27.222583	26.98
aurora	27.222597	26.97
aurora	27.222641	24.88
aurora	27.222672	24.89
aurora	27.226623	26.71
aurora	27.226647	26.70
aurora	27.226667	24.56
aurora	27.226678	24.53
aurora	27.226687	22.42
aurora	27.226716	22.41
aurora	27.227219	20.83
aurora	27.227245	20.81
aurora	27.229291	20.72
aurora	27.230285	21.69
aurora	27.232434	21.69
aurora	27.232459	21.68
aurora	27.234535	21.68
aurora	27.235662	22.78
aurora	27.237762	22.71
aurora	27.247185	32.10
aurora	27.247218	30.01
aurora	27.247231	29.99
aurora	27.248326	28.95
aurora	27.248348	28.94
aurora	27.250778	29.30
aurora	27.250803	29.29
aurora	27.253094	29.43
aurora	27.253125	29.43
aurora	27.257287	31.45
aurora	27.257312	31.45
aurora	27.257358	29.41
aurora	27.257370	29.38
aurora	27.260390	30.28
aurora	27.260420	30.28
aurora	27.269515	37.19
aurora	27.269545	37.17
aurora	27.269572	35.15
