Scheme	Time (s)	Delay (ms)
aurora	3.768628	172.30
aurora	3.770748	172.29
aurora	3.770771	172.27
aurora	3.772333	171.62
aurora	3.772361	171.62
aurora	3.772384	169.45
aurora	3.772394	169.43
aurora	3.783687	178.50
aurora	3.783712	178.49
aurora	3.783734	176.29
aurora	3.783744	173.91
aurora	3.783753	173.88
aurora	3.791462	179.47
aurora	3.791491	179.46
aurora	3.797262	183.00
aurora	3.798390	184.08
aurora	3.799369	182.89
aurora	3.799396	182.88
aurora	3.799418	180.50
aurora	3.799429	180.48
aurora	3.799438	178.20
aurora	3.799466	178.19
aurora	3.801716	178.43
aurora	3.801743	178.42
aurora	3.802866	177.37
aurora	3.802894	177.36
aurora	3.805020	177.26
aurora	3.805061	177.27
aurora	3.806117	176.07
aurora	3.806142	176.06
aurora	3.808388	176.11
aurora	3.808415	176.10
aurora	3.809572	175.01
aurora	3.809599	175.01
aurora	3.811711	174.77
aurora	3.811738	174.76
aurora	3.812973	173.91
aurora	3.814082	174.98
aurora	3.814119	172.21
aurora	3.814135	172.17
aurora	3.817420	173.77
aurora	3.817446	173.76
aurora	3.817468	171.64
aurora	3.817479	171.62
aurora	3.819681	171.54
aurora	3.819708	171.54
aurora	3.820787	170.38
aurora	3.820817	170.38
aurora	3.822037	169.34
aurora	3.822064	169.32
aurora	3.823264	168.31
aurora	3.823298	168.30
aurora	3.826473	169.29
aurora	3.826500	169.28
aurora	3.826522	167.09
aurora	3.826532	167.07
aurora	3.828833	167.13
aurora	3.828866	167.13
aurora	3.831003	167.08
aurora	3.831029	167.07
aurora	3.831101	164.90
aurora	3.831133	164.90
aurora	3.832258	163.81
aurora	3.832284	163.80
aurora	3.834412	163.57
aurora	3.834439	163.56
aurora	3.834460	161.55
aurora	3.834470	161.53
aurora	3.836539	161.35
aurora	3.837617	162.40
aurora	3.840782	163.35
aurora	3.840809	163.34
aurora	3.840831	161.08
aurora	3.840840	161.02
aurora	3.842922	160.97
aurora	3.842948	160.97
aurora	3.842970	158.74
aurora	3.842980	158.71
aurora	3.845564	159.11
aurora	3.845593	159.11
aurora	3.847697	159.00
aurora	3.847728	159.00
aurora	3.849236	158.28
aurora	3.849262	158.27
aurora	3.851399	158.17
aurora	3.851431	158.18
aurora	3.852492	156.85
aurora	3.852517	156.86
aurora	3.854574	156.84
aurora	3.854601	156.84
aurora	3.864624	164.61
aurora	3.864651	164.60
aurora	3.869399	167.14
aurora	3.869427	167.13
aurora	3.869450	164.90
aurora	3.869460	164.88
aurora	3.869489	162.66
aurora	3.869507	162.65
aurora	3.869521	160.45
aurora	3.869530	160.44
aurora	3.870513	159.11
aurora	3.873974	162.54
aurora	3.875124	161.59
aurora	3.875150	161.59
aurora	3.878377	162.55
aurora	3.878406	162.55
aurora	3.880548	162.47
aurora	3.880573	162.47
aurora	3.881682	161.34
aurora	3.881708	161.34
aurora	3.885256	162.67
aurora	3.885283	162.67
aurora	3.887505	162.68
aurora	3.887532	162.68
aurora	3.888638	161.55
aurora	3.888663	161.54
aurora	3.890722	161.39
aurora	3.890756	161.40
aurora	3.893000	161.37
aurora	3.893027	161.36
aurora	3.895474	161.57
aurora	3.895505	161.57
aurora	3.896490	160.38
aurora	3.896530	160.36
aurora	3.905567	167.19
aurora	3.905599	167.20
aurora	3.905627	164.97
aurora	3.905671	164.99
aurora	3.905718	162.81
aurora	3.905747	162.81
aurora	3.906667	161.43
aurora	3.907776	162.52
aurora	3.910075	162.64
aurora	3.910101	162.64
aurora	3.911255	161.60
aurora	3.911299	161.62
aurora	3.913421	161.50
aurora	3.913454	161.50
aurora	3.914508	160.32
aurora	3.914528	160.32
aurora	3.916692	160.27
aurora	3.916718	160.27
aurora	3.918811	160.09
aurora	3.918837	160.08
aurora	3.920962	160.02
aurora	3.920992	160.03
aurora	3.921240	158.04
aurora	3.924784	159.32
aurora	3.924810	159.30
aurora	3.925793	158.07
aurora	3.925818	158.08
aurora	3.926971	156.98
aurora	3.926998	156.99
aurora	3.928198	155.94
aurora	3.928237	155.95
aurora	3.930406	155.91
aurora	3.930430	155.90
aurora	3.931572	154.81
aurora	3.931597	154.80
aurora	3.932689	153.67
aurora	3.932716	153.67
aurora	3.941334	160.03
aurora	3.941361	160.03
aurora	3.941384	157.86
aurora	3.941395	157.85
aurora	3.941404	155.58
aurora	3.941412	155.56
aurora	3.941420	153.38
aurora	3.941428	153.36
aurora	3.941436	151.15
aurora	3.941466	151.16
aurora	3.942450	149.87
aurora	3.942478	149.87
aurora	3.943620	148.74
aurora	3.946066	151.15
aurora	3.946101	149.02
aurora	3.946113	149.00
aurora	3.948416	149.09
aurora	3.948443	149.08
aurora	3.949605	148.04
aurora	3.949660	148.07
aurora	3.951820	147.98
aurora	3.951852	147.99
aurora	3.952911	146.82
aurora	3.952937	146.81
aurora	3.954116	145.72
aurora	3.954151	145.72
aurora	3.954180	143.57
aurora	3.954191	143.55
aurora	3.957272	144.42
aurora	3.957299	144.42
aurora	3.957335	142.22
aurora	3.957345	142.20
aurora	3.957354	139.97
aurora	3.957382	139.97
aurora	3.964097	144.43
aurora	3.964125	144.43
aurora	3.964148	142.27
aurora	3.964158	142.25
aurora	3.964167	140.00
aurora	3.964197	140.01
aurora	3.964222	137.78
aurora	3.964231	137.76
aurora	3.967742	139.08
aurora	3.967775	139.09
aurora	3.969969	139.00
aurora	3.969996	139.00
aurora	3.972099	138.88
aurora	3.972126	138.88
aurora	3.972147	136.70
aurora	3.972156	136.68
aurora	3.975566	137.85
aurora	3.975599	137.85
aurora	3.975627	135.68
aurora	3.975641	135.67
aurora	3.977694	135.47
aurora	3.977721	135.47
aurora	3.978902	134.45
aurora	3.978929	134.45
aurora	3.980163	133.42
aurora	3.980190	133.41
aurora	3.981267	132.28
aurora	3.981293	132.28
aurora	3.984485	133.23
aurora	3.984513	133.24
aurora	3.985685	132.20
aurora	3.985711	132.20
aurora	3.986939	131.19
aurora	3.986967	131.20
aurora	3.988104	130.10
aurora	3.988130	130.11
aurora	3.990237	129.97
aurora	3.990287	130.00
aurora	3.992413	129.89
aurora	3.992446	129.89
aurora	3.992470	127.70
aurora	3.994489	129.69
aurora	3.995642	128.60
aurora	3.995668	128.60
aurora	3.997793	128.51
aurora	3.997820	128.51
aurora	3.999854	128.28
aurora	3.999877	128.29
aurora	4.001034	127.19
aurora	4.001060	127.18
aurora	4.001440	125.36
aurora	4.001456	125.36
aurora	4.002514	124.15
aurora	4.002541	124.14
aurora	4.004704	124.12
aurora	4.004731	124.11
aurora	4.005777	122.94
aurora	4.005801	122.94
aurora	4.006871	121.79
aurora	4.006898	121.79
aurora	4.008377	121.03
aurora	4.008411	121.05
aurora	4.009478	119.87
aurora	4.009504	119.86
aurora	4.010507	118.65
aurora	4.010528	118.64
aurora	4.011520	117.37
aurora	4.011547	117.37
aurora	4.022110	125.69
aurora	4.022143	125.68
aurora	4.022172	123.53
aurora	4.022186	123.52
aurora	4.022228	121.29
aurora	4.022254	121.29
aurora	4.022269	119.07
aurora	4.022281	119.06
aurora	4.022294	116.89
aurora	4.022305	116.88
aurora	4.027224	119.55
aurora	4.027252	119.55
aurora	4.027268	117.31
aurora	4.027276	117.29
aurora	4.027286	115.09
aurora	4.027294	115.07
aurora	4.027302	112.87
aurora	4.027310	112.85
aurora	4.027318	110.62
aurora	4.027326	110.61
aurora	4.031889	112.92
aurora	4.034043	112.78
aurora	4.034070	112.78
aurora	4.034138	110.64
aurora	4.034154	110.63
aurora	4.047732	121.98
aurora	4.047759	121.98
aurora	4.047782	119.76
aurora	4.047791	119.74
aurora	4.047800	117.56
aurora	4.047808	117.54
aurora	4.047816	115.32
aurora	4.047824	115.30
aurora	4.048955	114.16
aurora	4.048981	114.15
aurora	4.050074	113.07
aurora	4.050101	113.07
aurora	4.054196	114.89
aurora	4.054229	114.89
aurora	4.054252	112.72
aurora	4.054262	112.70
aurora	4.056372	112.59
aurora	4.056399	112.59
aurora	4.057425	111.39
aurora	4.057464	111.40
aurora	4.059137	110.80
aurora	4.062217	113.81
aurora	4.062260	111.70
aurora	4.062318	111.72
aurora	4.063208	110.40
aurora	4.063235	110.40
aurora	4.064319	109.23
aurora	4.064346	109.23
aurora	4.066311	108.96
aurora	4.066337	108.95
aurora	4.066392	106.81
aurora	4.066402	106.79
aurora	4.067377	105.48
aurora	4.067401	105.48
aurora	4.068330	104.23
aurora	4.068353	104.22
aurora	4.077610	111.16
aurora	4.077666	111.17
aurora	4.077689	109.07
aurora	4.077699	109.05
aurora	4.077708	106.81
aurora	4.077738	106.81
aurora	4.077762	104.61
aurora	4.077780	104.60
aurora	4.077801	102.42
aurora	4.077816	102.40
aurora	4.079732	102.06
aurora	4.079760	102.06
aurora	4.079800	99.84
aurora	4.079810	99.80
aurora	4.079840	97.64
aurora	4.079859	97.64
aurora	4.079873	95.38
aurora	4.079882	95.36
aurora	4.079891	93.20
aurora	4.079898	93.16
aurora	4.079907	90.92
aurora	4.079915	90.90
aurora	4.080876	89.69
aurora	4.080902	89.69
aurora	4.081568	88.08
aurora	4.081594	88.08
aurora	4.082642	86.92
aurora	4.082676	86.93
aurora	4.082712	84.75
aurora	4.082780	84.77
aurora	4.083787	83.57
aurora	4.083812	83.57
aurora	4.084942	82.42
aurora	4.084968	82.42
aurora	4.087059	82.30
aurora	4.087086	82.30
aurora	4.087109	80.11
aurora	4.087119	80.09
aurora	4.088826	79.58
aurora	4.088852	79.59
aurora	4.089862	78.34
aurora	4.089905	78.36
aurora	4.090959	77.20
aurora	4.090986	77.20
aurora	4.091748	75.72
aurora	4.091771	75.71
aurora	4.091796	73.49
aurora	4.092857	74.53
aurora	4.101039	80.45
aurora	4.101067	80.44
aurora	4.102166	79.38
aurora	4.102192	79.38
aurora	4.102215	77.14
aurora	4.102225	77.13
aurora	4.102254	74.91
aurora	4.102272	74.90
aurora	4.102286	72.73
aurora	4.102294	72.70
aurora	4.102303	70.48
aurora	4.102310	70.43
aurora	4.107264	73.14
aurora	4.107291	73.14
aurora	4.108362	72.01
aurora	4.108388	72.00
aurora	4.111293	72.70
aurora	4.111320	72.70
aurora	4.112501	71.62
aurora	4.112528	71.61
aurora	4.112549	69.41
aurora	4.112558	69.38
aurora	4.112567	67.20
aurora	4.112575	67.19
aurora	4.112606	64.96
aurora	4.112625	64.92
aurora	4.117340	67.43
aurora	4.117366	67.44
aurora	4.117388	65.21
aurora	4.117398	65.19
aurora	4.117407	63.02
aurora	4.117435	63.01
aurora	4.118337	61.69
aurora	4.118376	61.70
aurora	4.118395	59.46
aurora	4.118404	59.45
aurora	4.118413	57.46
aurora	4.119465	58.49
aurora	4.119502	56.48
aurora	4.119514	56.47
aurora	4.120599	55.57
aurora	4.121496	56.44
aurora	4.130584	63.48
aurora	4.130616	63.49
aurora	4.130641	61.52
aurora	4.130653	61.51
aurora	4.130665	59.46
aurora	4.130697	59.45
aurora	4.130735	57.16
aurora	4.130765	55.45
aurora	4.130790	55.46
aurora	4.130808	53.49
aurora	4.130818	53.48
aurora	4.130844	51.47
aurora	4.130868	51.47
aurora	4.131771	50.37
aurora	4.131788	50.37
aurora	4.133755	50.34
aurora	4.133775	50.34
aurora	4.133796	48.30
aurora	4.133808	48.29
aurora	4.134653	47.13
aurora	4.134676	47.13
aurora	4.137829	48.24
aurora	4.137852	48.24
aurora	4.138932	47.35
aurora	4.138954	47.34
aurora	4.139825	46.20
aurora	4.139842	46.18
aurora	4.141882	46.16
aurora	4.141907	46.15
aurora	4.142991	45.28
aurora	4.144115	46.37
aurora	4.144140	44.38
aurora	4.144152	44.37
aurora	4.146907	45.07
aurora	4.146930	45.07
aurora	4.148051	44.22
aurora	4.148071	44.21
aurora	4.148091	42.21
aurora	4.148102	42.19
aurora	4.149216	41.30
aurora	4.149250	41.29
aurora	4.150163	40.19
aurora	4.150184	40.19
aurora	4.152166	40.12
aurora	4.152185	40.11
aurora	4.153303	39.26
aurora	4.153321	39.25
aurora	4.154406	38.30
aurora	4.154426	38.29
aurora	4.155532	37.36
aurora	4.155554	37.36
aurora	4.156627	36.39
aurora	4.156648	36.38
aurora	4.159760	37.53
aurora	4.159783	37.52
aurora	4.160906	36.58
aurora	4.160923	36.57
aurora	4.165343	38.97
aurora	4.165366	38.97
aurora	4.165387	37.00
aurora	4.165398	36.98
aurora	4.165409	35.00
aurora	4.165419	34.98
aurora	4.166495	34.06
aurora	4.166515	34.06
aurora	4.170592	36.12
aurora	4.170616	36.12
aurora	4.170637	34.06
aurora	4.170649	34.05
aurora	4.172502	33.94
aurora	4.172520	33.93
aurora	4.172539	31.93
aurora	4.172550	31.92
aurora	4.181642	38.93
aurora	4.181675	38.92
aurora	4.181696	36.99
aurora	4.181707	36.97
aurora	4.193028	46.30
aurora	4.193055	46.29
aurora	4.193077	44.26
aurora	4.193088	44.24
aurora	4.193099	42.24
aurora	4.193130	42.25
aurora	4.193162	40.28
aurora	4.193188	40.28
aurora	4.193204	38.30
aurora	4.193229	38.30
aurora	4.193245	36.30
aurora	4.193287	36.31
aurora	4.193305	34.32
aurora	4.193329	34.31
aurora	4.193344	32.29
aurora	4.193378	32.29
aurora	4.193395	30.32
aurora	4.193418	30.32
aurora	4.194985	29.84
aurora	4.195008	29.82
aurora	4.195959	28.77
aurora	4.195994	28.78
aurora	4.196014	26.82
aurora	4.196024	26.80
aurora	4.198215	26.97
aurora	4.198236	26.97
aurora	4.199296	25.99
aurora	4.200245	26.91
aurora	4.201553	26.22
aurora	4.201570	26.20
aurora	4.202745	25.37
aurora	4.202765	25.36
aurora	4.203900	24.49
aurora	4.203922	24.50
aurora	4.205224	23.78
aurora	4.205244	23.77
aurora	4.206384	22.84
aurora	4.206405	22.84
aurora	4.208492	22.92
aurora	4.208518	22.92
aurora	4.209590	22.01
aurora	4.209608	22.00
aurora	4.210693	21.03
aurora	4.212817	23.13
aurora	4.213964	22.24
aurora	4.213982	22.22
aurora	4.214276	20.57
aurora	4.215384	21.64
aurora	4.217544	21.79
aurora	4.220660	24.88
aurora	4.220693	22.86
aurora	4.220705	22.84
aurora	4.221802	21.93
aurora	4.224934	24.64
aurora	4.224963	23.09
aurora	4.224975	23.07
aurora	4.225008	21.09
aurora	4.226041	22.09
aurora	4.234730	28.75
aurora	4.234755	28.70
aurora	4.234778	26.73
aurora	4.234790	26.71
aurora	4.234801	24.74
aurora	4.234832	24.73
aurora	4.234862	22.77
aurora	4.234887	22.77
aurora	4.235873	21.73
aurora	4.249095	32.90
aurora	4.249119	32.88
aurora	4.259282	41.06
aurora	4.259307	41.04
aurora	4.259326	39.07
aurora	4.259337	39.06
aurora	4.259371	37.05
aurora	4.259400	37.03
aurora	4.259418	35.08
aurora	4.259444	35.08
aurora	4.259461	33.08
aurora	4.259487	33.08
aurora	4.259505	31.07
aurora	4.259530	31.07
aurora	4.260335	29.82
aurora	4.260353	29.80
aurora	4.260374	27.86
aurora	4.260386	27.84
aurora	4.260397	25.84
aurora	4.260425	25.84
aurora	4.260457	23.82
aurora	4.260483	23.82
aurora	4.260501	21.80
aurora	4.260526	21.80
aurora	4.266531	25.80
aurora	4.266555	25.80
aurora	4.266577	23.85
aurora	4.266589	23.84
aurora	4.268690	23.89
aurora	4.268712	23.88
aurora	4.268734	21.88
aurora	4.268745	21.87
aurora	4.269792	20.93
aurora	4.270919	22.02
aurora	4.273088	22.19
aurora	4.273106	22.18
aurora	4.274237	21.27
aurora	4.276148	23.14
aurora	4.277296	22.29
aurora	4.277314	22.27
aurora	4.280369	23.35
aurora	4.282453	25.41
aurora	4.284720	25.66
aurora	4.284739	25.66
aurora	4.296374	35.27
aurora	4.296399	35.27
aurora	4.296415	33.26
aurora	4.296425	33.24
aurora	4.296437	31.24
aurora	4.296447	31.22
aurora	4.297523	30.15
aurora	4.297542	30.14
aurora	4.297563	28.06
aurora	4.297574	28.04
aurora	4.299655	27.98
aurora	4.299679	27.98
aurora	4.300856	27.09
aurora	4.300875	27.08
aurora	4.302928	26.98
aurora	4.302949	26.97
aurora	4.303971	25.88
aurora	4.303989	25.86
aurora	4.305099	24.90
aurora	4.305116	24.88
aurora	4.308193	25.83
aurora	4.308217	25.83
aurora	4.311461	26.93
aurora	4.311485	26.94
aurora	4.311506	24.40
aurora	4.311518	24.39
aurora	4.312529	23.75
aurora	4.316890	28.08
aurora	4.318025	27.08
aurora	4.318043	27.07
aurora	4.320079	26.99
aurora	4.320102	26.99
aurora	4.321096	25.88
aurora	4.321116	25.86
aurora	4.323220	25.86
aurora	4.323241	25.86
aurora	4.325354	25.84
aurora	4.325372	25.81
aurora	4.326508	24.85
aurora	4.326531	24.85
aurora	4.328632	24.83
aurora	4.328653	24.82
aurora	4.329739	23.78
aurora	4.329761	23.78
aurora	4.332101	23.98
aurora	4.332122	23.97
aurora	4.332143	21.91
aurora	4.332155	21.89
aurora	4.333230	20.86
aurora	4.335337	22.93
aurora	4.336463	21.95
aurora	4.336484	21.94
aurora	4.338869	22.12
aurora	4.341045	24.25
aurora	4.341094	22.28
aurora	4.341107	22.26
aurora	4.341215	20.27
aurora	4.343155	22.18
aurora	4.345284	22.18
aurora	4.347827	24.70
aurora	4.349923	24.62
aurora	4.349948	24.62
aurora	4.350044	22.66
aurora	4.350058	22.64
aurora	4.352409	22.67
aurora	4.352429	22.66
aurora	4.353592	21.59
aurora	4.353609	21.57
aurora	4.357005	22.82
aurora	4.358005	23.79
aurora	4.359095	22.68
aurora	4.359116	22.67
aurora	4.361391	22.72
aurora	4.366485	27.77
aurora	4.366517	25.57
aurora	4.366530	25.56
aurora	4.366561	23.38
aurora	4.366583	23.37
aurora	4.366602	21.14
aurora	4.366612	21.12
aurora	4.370465	22.71
aurora	4.370489	22.70
aurora	4.371599	21.59
aurora	4.373701	23.67
aurora	4.374791	22.57
aurora	4.374812	22.57
aurora	4.375969	21.50
aurora	4.377123	22.63
aurora	4.379264	22.50
aurora	4.379286	22.50
aurora	4.380353	21.37
aurora	4.389709	30.68
aurora	4.389737	28.45
aurora	4.389750	26.22
aurora	4.389782	26.23
aurora	4.389816	24.06
aurora	4.389841	24.05
aurora	4.389859	21.85
aurora	4.389870	21.83
aurora	4.397121	26.85
aurora	4.397145	26.84
aurora	4.397166	24.60
aurora	4.397177	24.58
aurora	4.397189	22.40
aurora	4.397218	22.40
aurora	4.406408	29.31
aurora	4.406435	29.32
aurora	4.406457	27.11
aurora	4.406469	27.09
aurora	4.408555	26.99
aurora	4.408574	26.98
aurora	4.408594	24.78
aurora	4.408605	24.77
aurora	4.408616	22.50
aurora	4.408625	22.48
aurora	4.411733	23.41
aurora	4.412823	24.47
aurora	4.412850	22.26
aurora	4.413947	23.33
aurora	4.424028	31.14
aurora	4.424052	31.14
aurora	4.424073	28.94
aurora	4.424084	28.92
aurora	4.424117	26.76
aurora	4.424142	26.75
aurora	4.428066	28.45
aurora	4.428089	28.45
aurora	4.428110	26.23
aurora	4.428121	26.22
aurora	4.428133	23.98
aurora	4.428162	23.98
aurora	4.428191	21.81
aurora	4.428211	21.80
aurora	4.430147	21.68
aurora	4.439325	30.80
aurora	4.440413	29.92
aurora	4.440433	29.91
aurora	4.440452	27.94
aurora	4.440462	27.92
aurora	4.440471	25.91
aurora	4.440479	25.90
aurora	4.440487	23.89
aurora	4.440495	23.87
aurora	4.440504	21.87
aurora	4.440512	21.85
aurora	4.442401	21.71
aurora	4.444481	23.77
aurora	4.444519	21.77
aurora	4.444531	21.74
aurora	4.446577	21.77
aurora	4.449101	24.26
aurora	4.449156	22.34
aurora	4.449169	22.32
aurora	4.450196	21.34
aurora	4.452527	23.64
aurora	4.452567	21.67
aurora	4.452579	21.64
aurora	4.454606	21.64
aurora	4.458875	25.88
aurora	4.460028	25.00
aurora	4.460073	25.02
aurora	4.460097	23.06
aurora	4.460107	23.05
aurora	4.461919	22.79
aurora	4.461951	22.79
aurora	4.467958	26.81
aurora	4.468006	26.83
aurora	4.468038	24.88
aurora	4.468080	24.89
aurora	4.468098	22.89
aurora	4.468133	22.90
aurora	4.469883	22.62
aurora	4.469905	22.61
aurora	4.470977	21.70
aurora	4.471964	22.66
aurora	4.473035	21.71
aurora	4.474119	22.77
aurora	4.475072	21.70
aurora	4.476147	22.73
aurora	4.477088	21.68
aurora	4.477114	21.68
aurora	4.478214	20.71
aurora	4.480170	22.64
aurora	4.482424	22.89
aurora	4.482451	22.89
aurora	4.483713	22.17
aurora	4.483740	22.16
aurora	4.484694	21.05
aurora	4.486989	23.32
aurora	4.488182	22.56
aurora	4.488208	22.54
aurora	4.489291	21.58
aurora	4.489317	21.58
aurora	4.490377	20.67
aurora	4.491545	21.81
aurora	4.496117	24.34
aurora	4.497168	25.35
aurora	4.497206	23.38
aurora	4.497218	23.37
aurora	4.500398	24.53
aurora	4.500426	24.53
aurora	4.500451	22.58
aurora	4.500465	22.56
aurora	4.502071	21.92
aurora	4.502091	21.92
aurora	4.504213	21.78
aurora	4.505110	22.65
aurora	4.507157	22.50
aurora	4.507185	22.50
aurora	4.507204	20.30
aurora	4.508318	21.36
aurora	4.510529	21.37
aurora	4.511671	22.49
aurora	4.512737	21.29
aurora	4.513815	22.32
aurora	4.514898	21.21
aurora	4.516976	23.25
aurora	4.518026	22.06
aurora	4.518064	22.06
aurora	4.520152	21.85
aurora	4.522226	23.86
aurora	4.522264	21.41
aurora	4.522276	21.40
aurora	4.524164	21.44
aurora	4.525205	22.45
aurora	4.527334	22.37
aurora	4.529740	24.76
aurora	4.543682	36.46
aurora	4.543709	36.46
aurora	4.543732	34.26
aurora	4.543744	32.01
aurora	4.543773	32.01
aurora	4.547702	33.69
aurora	4.547746	33.70
aurora	4.547786	31.53
aurora	4.547843	31.55
aurora	4.547869	29.37
aurora	4.547886	29.35
aurora	4.550123	29.32
aurora	4.550159	29.31
aurora	4.551400	28.36
aurora	4.551431	28.37
aurora	4.552554	27.27
aurora	4.552596	27.27
aurora	4.554521	26.97
aurora	4.554551	26.98
aurora	4.555542	25.75
aurora	4.555569	25.75
aurora	4.565709	33.66
aurora	4.565738	33.66
aurora	4.565763	31.45
aurora	4.565780	31.45
aurora	4.567771	31.13
aurora	4.567801	31.13
aurora	4.567826	28.94
aurora	4.567842	28.93
aurora	4.567887	26.81
aurora	4.567914	26.80
aurora	4.567935	24.60
aurora	4.567950	24.59
aurora	4.570916	25.32
aurora	4.570942	25.33
aurora	4.571796	23.90
aurora	4.571822	23.89
aurora	4.573941	23.81
aurora	4.573968	23.82
aurora	4.575912	23.71
aurora	4.579031	26.80
aurora	4.580931	26.73
aurora	4.580959	26.74
aurora	4.582979	26.74
aurora	4.583006	26.74
aurora	4.584117	25.80
aurora	4.584143	25.77
aurora	4.585034	24.68
aurora	4.585055	24.67
aurora	4.587279	24.86
aurora	4.587305	24.85
aurora	4.588423	24.00
aurora	4.588449	24.00
aurora	4.589110	22.66
aurora	4.589131	22.66
aurora	4.591166	22.65
aurora	4.591190	22.66
aurora	4.591210	20.68
aurora	4.591220	20.66
aurora	4.594431	21.85
aurora	4.594465	21.86
aurora	4.595546	20.93
aurora	4.597267	22.62
aurora	4.597321	20.63
aurora	4.597377	20.66
aurora	4.599349	20.59
aurora	4.600448	21.66
aurora	4.602460	21.72
aurora	4.602487	21.71
aurora	4.605481	22.68
aurora	4.606567	23.74
aurora	4.606596	21.73
aurora	4.606607	21.72
aurora	4.609536	22.64
aurora	4.611702	24.77
aurora	4.612812	23.88
aurora	4.612851	23.89
aurora	4.614738	23.75
aurora	4.614764	23.75
aurora	4.614786	21.74
aurora	4.614796	21.72
aurora	4.617950	22.91
aurora	4.618727	23.66
aurora	4.619813	22.70
aurora	4.619832	22.69
aurora	4.620951	21.79
aurora	4.623083	23.90
aurora	4.625208	24.01
aurora	4.625233	24.01
aurora	4.625254	22.05
aurora	4.625264	22.03
aurora	4.626307	21.00
aurora	4.627218	21.88
aurora	4.628223	20.89
aurora	4.629332	21.98
aurora	4.630450	21.07
aurora	4.633582	24.18
aurora	4.634664	23.29
aurora	4.634685	23.28
aurora	4.635788	22.33
aurora	4.635813	22.33
aurora	4.636775	21.28
aurora	4.638914	23.39
aurora	4.647613	30.09
aurora	4.647639	30.09
aurora	4.647661	28.12
aurora	4.647671	28.10
aurora	4.647679	26.07
aurora	4.647707	26.04
aurora	4.647742	23.97
aurora	4.647763	23.96
aurora	4.648724	22.80
aurora	4.648751	22.78
aurora	4.656223	28.21
aurora	4.660357	32.32
aurora	4.660400	30.20
aurora	4.660416	30.19
aurora	4.660454	28.11
aurora	4.660483	28.09
aurora	4.660503	26.05
aurora	4.660531	26.05
aurora	4.660550	23.94
aurora	4.660561	23.93
aurora	4.660592	21.81
aurora	4.660618	21.81
aurora	4.666870	25.95
aurora	4.666904	25.95
aurora	4.666942	23.91
aurora	4.666995	23.92
aurora	4.668030	22.81
aurora	4.668049	22.79
aurora	4.669012	21.66
aurora	4.672050	24.66
aurora	4.672086	22.62
aurora	4.672098	22.60
aurora	4.675944	24.29
aurora	4.675971	24.30
aurora	4.678075	24.29
aurora	4.678101	24.30
aurora	4.678132	22.19
aurora	4.680737	22.69
aurora	4.681825	23.75
aurora	4.682923	22.67
aurora	4.682963	22.68
aurora	4.685010	22.19
aurora	4.686135	23.29
aurora	4.686172	21.66
aurora	4.686184	21.63
aurora	4.688262	21.62
aurora	4.690320	23.64
aurora	4.692580	23.78
aurora	4.692607	23.78
aurora	4.692627	21.87
aurora	4.692636	21.85
aurora	4.694673	21.98
aurora	4.696724	23.97
aurora	4.698605	23.94
aurora	4.698640	23.94
aurora	4.699466	22.80
aurora	4.699485	22.75
aurora	4.700303	21.70
aurora	4.700329	21.69
aurora	4.710233	29.70
aurora	4.710259	29.67
aurora	4.712120	29.63
aurora	4.712151	29.64
aurora	4.715346	30.85
aurora	4.715373	30.85
aurora	4.717222	30.80
aurora	4.717247	30.79
aurora	4.720034	31.65
aurora	4.720060	31.64
aurora	4.720082	29.75
aurora	4.720092	29.70
aurora	4.723027	30.69
aurora	4.723054	30.69
aurora	4.724130	29.81
aurora	4.724155	29.82
aurora	4.725215	28.98
aurora	4.725241	28.96
aurora	4.727773	29.59
aurora	4.727799	29.60
aurora	4.728902	28.77
aurora	4.728921	28.76
aurora	4.730939	28.81
aurora	4.730966	28.82
aurora	4.732797	28.70
aurora	4.732822	28.67
aurora	4.733950	27.91
aurora	4.733975	27.91
aurora	4.736797	28.79
aurora	4.736839	28.81
aurora	4.737892	27.89
aurora	4.737911	27.88
aurora	4.741012	29.10
aurora	4.741037	29.09
aurora	4.743092	29.22
aurora	4.743142	29.24
aurora	4.745231	29.36
aurora	4.745253	29.36
aurora	4.745272	27.48
aurora	4.745282	27.44
aurora	4.747392	27.64
aurora	4.747419	27.64
aurora	4.749805	28.10
aurora	4.749836	28.10
aurora	4.750474	26.77
aurora	4.750499	26.76
aurora	4.752387	26.73
aurora	4.752425	26.72
aurora	4.754422	26.83
aurora	4.754446	26.82
aurora	4.756584	27.01
aurora	4.756611	27.01
aurora	4.768668	37.13
aurora	4.768701	37.14
aurora	4.768729	35.27
aurora	4.768742	35.27
aurora	4.770786	35.33
aurora	4.770813	35.33
aurora	4.770837	33.43
aurora	4.770848	33.42
aurora	4.770877	31.52
aurora	4.773039	33.66
aurora	4.774183	32.86
aurora	4.774206	32.84
aurora	4.790717	47.40
aurora	4.790757	47.41
aurora	4.790793	45.54
aurora	4.790848	45.57
aurora	4.794849	47.61
aurora	4.794877	47.61
aurora	4.795727	46.53
aurora	4.795753	46.54
aurora	4.798804	47.68
aurora	4.798832	47.68
aurora	4.799929	46.78
aurora	4.799948	46.78
aurora	4.802049	46.96
aurora	4.802076	46.95
aurora	4.803196	46.19
aurora	4.803224	46.19
aurora	4.804194	45.22
aurora	4.804225	45.22
aurora	4.806217	45.29
aurora	4.806257	45.31
